lat,lon,clima_approach,clima,approach,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
-3.25,-71.25,lowprec_pft,lowprec,pft,2.407741,28.039242,2.407741,0.32961296,0.3271245,0.3367267
-3.25,-70.75,lowprec_pft,lowprec,pft,2.405954,28.093164,2.405954,0.32970226,0.3277536,0.33618797
-3.25,-70.25,lowprec_pft,lowprec,pft,2.405461,28.09735,2.405461,0.32972694,0.32780243,0.3361285
-3.25,-69.75,lowprec_pft,lowprec,pft,2.405606,28.105934,2.405606,0.3297197,0.32790257,0.3360642
-3.25,-69.25,lowprec_pft,lowprec,pft,2.407309,28.104607,2.407309,0.32963455,0.32788708,0.33616043
-3.25,-68.75,lowprec_pft,lowprec,pft,2.407779,28.110222,2.407779,0.329611,0.32795258,0.33613712
-3.25,-68.25,lowprec_pft,lowprec,pft,2.399822,28.150888,2.399822,0.3300089,0.32842705,0.33540035
-3.25,-67.75,lowprec_pft,lowprec,pft,2.399156,28.155205,2.399156,0.3300422,0.3284774,0.33533104
-3.25,-67.25,lowprec_pft,lowprec,pft,2.398825,28.146648,2.398825,0.3300587,0.32837753,0.3353858
-3.25,-66.75,lowprec_pft,lowprec,pft,2.399659,28.121872,2.399659,0.33001705,0.32808853,0.335634
-3.25,-66.25,lowprec_pft,lowprec,pft,2.404924,28.073265,2.404924,0.32975384,0.32752144,0.33630234
-3.25,-65.75,lowprec_pft,lowprec,pft,2.409802,28.05265,2.409802,0.32950996,0.32728092,0.33671803
-3.25,-65.25,lowprec_pft,lowprec,pft,2.432603,28.01437,2.432603,0.32836987,0.32683434,0.33817703
-3.25,-64.75,lowprec_pft,lowprec,pft,2.484291,28.145933,2.484291,0.32578545,0.3283692,0.33966507
-3.25,-64.25,lowprec_pft,lowprec,pft,2.46145,28.093994,2.46145,0.32692753,0.3277633,0.3389559
-3.25,-63.75,lowprec_pft,lowprec,pft,2.436476,28.028399,2.436476,0.32817623,0.326998,0.3382538
-3.25,-63.25,lowprec_pft,lowprec,pft,2.429101,27.972773,2.429101,0.3285449,0.326349,0.3383486
-3.25,-62.75,lowprec_pft,lowprec,pft,2.444988,28.17765,2.444988,0.32775063,0.32873924,0.3374356
-3.25,-62.25,lowprec_pft,lowprec,pft,2.894373,26.831196,2.894373,0.30528135,0.3130306,0.37112537
-3.25,-61.75,lowprec_pft,lowprec,pft,2.896413,26.892378,2.896413,0.30517935,0.31374441,0.37071747
-3.25,-61.25,lowprec_pft,lowprec,pft,2.913373,27.401188,2.913373,0.30433136,0.31968052,0.36732544
-3.25,-58.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-3.25,-57.75,lowprec_pft,lowprec,pft,2.919779,27.593374,2.919779,0.30401106,0.3219227,0.36604416
-3.25,-57.25,lowprec_pft,lowprec,pft,2.929668,27.890064,2.929668,0.30351654,0.32538406,0.3640662
-3.25,-56.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-3.25,-56.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-3.25,-52.75,lowprec_pft,lowprec,pft,2.451403,28.200638,2.451403,0.3274298,0.3290074,0.33756485
-3.25,-52.25,lowprec_pft,lowprec,pft,2.424069,28.19001,2.424069,0.3287965,0.32888344,0.3362867
-3.25,-51.75,lowprec_pft,lowprec,pft,2.415503,28.18108,2.415503,0.32922485,0.32877926,0.33593277
-3.25,-51.25,lowprec_pft,lowprec,pft,2.411394,28.166885,2.411394,0.32943027,0.32861366,0.3358456
-2.75,-74.25,lowprec_pft,lowprec,pft,2.453372,28.135494,2.453372,0.3273314,0.32824745,0.33820618
-2.75,-73.75,lowprec_pft,lowprec,pft,2.413563,28.02245,2.413563,0.32932182,0.32692856,0.33715775
-2.75,-73.25,lowprec_pft,lowprec,pft,2.410343,28.04113,2.410343,0.32948284,0.32714653,0.33684105
-2.75,-72.75,lowprec_pft,lowprec,pft,2.408649,28.062725,2.408649,0.32956757,0.32739845,0.33657646
-2.75,-72.25,lowprec_pft,lowprec,pft,2.408543,28.067385,2.408543,0.32957283,0.3274528,0.3365322
-2.75,-71.75,lowprec_pft,lowprec,pft,2.410409,28.063469,2.410409,0.32947952,0.32740715,0.3366583
-2.75,-71.25,lowprec_pft,lowprec,pft,2.410347,28.067787,2.410347,0.3294827,0.3274575,0.3366191
-2.75,-70.75,lowprec_pft,lowprec,pft,2.406747,28.085571,2.406747,0.32966267,0.327665,0.33629093
-2.75,-70.25,lowprec_pft,lowprec,pft,2.40612,28.095669,2.40612,0.32969395,0.3277828,0.33617542
-2.75,-69.75,lowprec_pft,lowprec,pft,2.405985,28.1002,2.405985,0.32970078,0.32783566,0.33613094
-2.75,-69.25,lowprec_pft,lowprec,pft,2.406565,28.105412,2.406565,0.3296717,0.32789646,0.3361165
-2.75,-68.75,lowprec_pft,lowprec,pft,2.402209,28.132048,2.402209,0.32988956,0.3282072,0.3356767
-2.75,-68.25,lowprec_pft,lowprec,pft,2.399301,28.159592,2.399301,0.33003494,0.3285286,0.33530178
-2.75,-67.75,lowprec_pft,lowprec,pft,2.399052,28.159119,2.399052,0.3300474,0.32852303,0.33529327
-2.75,-67.25,lowprec_pft,lowprec,pft,2.398775,28.156233,2.398775,0.3300613,0.32848938,0.3353035
-2.75,-66.75,lowprec_pft,lowprec,pft,2.398561,28.137375,2.398561,0.33007195,0.32826935,0.33544987
-2.75,-66.25,lowprec_pft,lowprec,pft,2.398969,28.115314,2.398969,0.33005157,0.328012,0.3356542
-2.75,-65.75,lowprec_pft,lowprec,pft,2.41086,28.048233,2.41086,0.329457,0.3272294,0.33680775
-2.75,-65.25,lowprec_pft,lowprec,pft,2.475005,28.142456,2.475005,0.32624973,0.32832867,0.33922977
-2.75,-64.75,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-2.75,-64.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-2.75,-63.75,lowprec_pft,lowprec,pft,2.902709,27.081268,2.902709,0.30486454,0.31594812,0.3694582
-2.75,-63.25,lowprec_pft,lowprec,pft,2.456871,28.172977,2.456871,0.32715645,0.32868473,0.33806873
-2.75,-62.75,lowprec_pft,lowprec,pft,2.457835,28.210701,2.457835,0.32710823,0.32912483,0.33780262
-2.75,-62.25,lowprec_pft,lowprec,pft,2.460493,28.098457,2.460493,0.32697533,0.32781532,0.33887085
-2.75,-61.75,lowprec_pft,lowprec,pft,2.456985,28.09584,2.456985,0.32715073,0.3277848,0.33871727
-2.75,-61.25,lowprec_pft,lowprec,pft,2.891093,26.732775,2.891093,0.3054454,0.31188236,0.37178154
-2.75,-58.25,lowprec_pft,lowprec,pft,2.915988,27.479637,2.915988,0.3042006,0.32059578,0.3668024
-2.75,-57.75,lowprec_pft,lowprec,pft,2.918004,27.540129,2.918004,0.30409977,0.3213015,0.3663991
-2.75,-57.25,lowprec_pft,lowprec,pft,3,30,3,0.3,0.35,0.35
-2.75,-54.25,lowprec_pft,lowprec,pft,2.909177,27.2753,2.909177,0.30454117,0.31821182,0.36816467
-2.75,-53.75,lowprec_pft,lowprec,pft,2.919402,27.582062,2.919402,0.3040299,0.32179073,0.3661196
-2.75,-53.25,lowprec_pft,lowprec,pft,2.913951,27.418522,2.913951,0.30430246,0.31988276,0.36720985
-2.75,-52.75,lowprec_pft,lowprec,pft,2.449459,28.189121,2.449459,0.32752705,0.32887306,0.33756355
-2.75,-52.25,lowprec_pft,lowprec,pft,2.428226,28.188332,2.428226,0.3285887,0.32886387,0.33650852
