50 PLS,100 PLS,200 PLS,500 PLS,1000 PLS,3000 PLS
0.4037584662437439,0.27138587832450867,0.3710464835166931,0.6545109152793884,0.3998367488384247,0.3637144863605499
0.22344709932804108,0.1353813111782074,0.2667955458164215,0.37706243991851807,0.4136108160018921,0.3394339978694916
43.269493103027344,0.39548227190971375,0.4135388433933258,0.34503284096717834,0.3511248528957367,0.475982129573822
0.18774445354938507,0.24228502810001373,0.4181157052516937,0.3271501362323761,0.36792927980422974,0.49490270018577576
0.41898974776268005,0.3057415187358856,0.3192945420742035,0.4475438594818115,0.5139098763465881,0.3670189380645752
0.47939544916152954,0.3642532229423523,0.401896595954895,0.3677689731121063,0.29763370752334595,0.4078722894191742
0.13956420123577118,0.40006762742996216,0.3786783516407013,0.36914411187171936,0.45874255895614624,0.3680245876312256
0.16827444732189178,0.2570735216140747,0.32043540477752686,0.3756457567214966,0.5204491019248962,0.3616116940975189
0.2756991386413574,0.15000106394290924,0.32788562774658203,0.31116029620170593,0.3695315420627594,0.43306964635849
0.34547969698905945,0.29823604226112366,0.30216899514198303,0.3559510111808777,0.3474839925765991,0.376441091299057
