,X,nx,ny,lat,lon,clima,gpp,ra,npp,rc,et,wue,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm,PC1,PC2,PC3,PC4,PC5,PC6
3549,1705,244,177,-1.25,-57.75,nclim,2.0812712430954,1.42177959680557,0.859681206941605,145.466299438477,4.36829991340637,0.00669000018388,0.309815603494644,9.64456148147583,0.607127690315247,0.640237605571747,8.39719734191894,2.45817110538483,25.5620597839355,2.40191674232483,0.317097496986389,0.355087900161743,0.327814894914627,0.807952182850361,-0.153422395887287,-0.179850955738222,-0.004267157861377,0.149233600292552,-2.9466395036204E-06
4064,2220,257,177,-1.25,-51.25,nclim,2.15583322048187,1.45308839082718,0.941997897624969,127.142653656006,3.93232021331787,0.008825000375509,0.349077993631363,10.7520680427551,0.607095193862915,0.55108380317688,9.59388809204102,2.35666513442993,26.5777923583984,2.18951482772827,0.332195097208023,0.35337610244751,0.314428597688675,1.34841067639031,0.236484125394793,0.103995379490615,0.127894510518397,-0.038029760900979,2.34017000666498E-06
4192,2348,262,181,0.75,-48.75,nclim,2.14499397277832,1.51039779186249,0.944445395469666,146.02868347168,4.35469079017639,0.00691800005734,0.338761100172997,10.6946963310242,0.606950700283051,0.568646991252899,9.51909513473511,2.35477800369263,26.4878511428833,2.22490110397339,0.331060302257538,0.352178704738617,0.31676099896431,1.28434625514018,0.215278292896237,0.08311200148494,0.10013466012201,-0.048944280029733,1.05868669386666E-07
3073,1229,234,196,8.25,-62.75,nclim,2.37220480442047,1.5009458899498,0.97648920416832,123.416247558594,4.1851601600647,0.008639000356197,0.353353196382523,11.0757164001465,0.60692058801651,0.598959493637085,9.86983556747436,2.32709891796112,26.3388116836548,2.24948432445526,0.325146594643593,0.356762799620628,0.318090599775314,1.22478091870367,0.014508160753095,-0.048531687246789,0.031427027064197,0.001900522742049,2.08435211423996E-07
3019,1175,233,195,7.75,-63.25,nclim,2.37781901359558,1.50655740499496,0.977776592969894,123.658182525635,4.1665180683136,0.008566999807954,0.354553300142288,11.0721695899963,0.606860703229904,0.600533699989319,9.86477470397949,2.32344541549683,26.341296005249,2.25236082077026,0.325670498609543,0.356035399436951,0.318294095993042,1.22564036634653,0.035530943333412,-0.040537375361744,0.029625841506365,-0.010491557192431,2.05462620472829E-07
2357,513,219,198,9.25,-70.25,nclim,2.38918116092682,1.50380430221558,0.98883969783783,128.191412353516,4.25352396965027,0.007953999564052,0.35769630074501,11.1829172134399,0.606718695163727,0.61673219203949,9.95946483612061,2.31617166996002,26.2453365325928,2.27377207279205,0.322627401351929,0.357802000641823,0.319570201635361,1.17614008529044,-0.062934610536791,-0.103552558694347,-0.00513639195172,0.01441195573663,4.34800595866536E-06
4001,2157,255,183,1.75,-52.25,nclim,2.29176332950592,1.49508380889893,0.936707895994186,139.071704101562,4.01023235321045,0.007737000007182,0.347730201482773,10.6870650291443,0.606313997507095,0.581505799293518,9.49924974441528,2.34536952972412,26.4101459503174,2.23454217910767,0.328345704078674,0.354263198375702,0.317390996217728,1.25441794063495,0.124319834309572,0.022111187198497,0.072480403088324,-0.022575778582323,1.23803659624055E-06
2624,780,225,205,12.75,-67.25,nclim,2.45774240493774,1.53779078722,1.00948230028152,154.206802368164,4.60429220199585,0.005975000094622,0.357991003990173,11.3388852119446,0.606093508005142,0.634812694787979,10.0979803085327,2.30446288585663,26.0436622619629,2.29012727737427,0.318232098221779,0.36048050224781,0.321287402510643,1.10659314446867,-0.196746789920908,-0.215170799925914,-0.046347928419977,0.057502075696835,8.06194371261171E-08
3806,1962,250,181,0.75,-54.75,nclim,2.37983312606812,1.51522852182388,0.966924595832825,149.177348327637,4.55525693893433,0.006527000106871,0.349207901954651,10.938395690918,0.605963599681854,0.636381298303604,9.6960446357727,2.33883519172668,25.8897905349731,2.30282258987427,0.315548396110535,0.361936700344086,0.322515198588371,1.03161961759294,-0.275711444175656,-0.261744201014489,-0.040437497846993,0.115518459634743,-3.01630308352507E-06
3560,1716,244,188,4.25,-57.75,nclim,2.53807349205017,1.56479699611664,1.00186530947685,127.910433197021,4.31102800369263,0.00819499976933,0.363444200158119,11.3547778129578,0.605837500095367,0.616134995222092,10.132804775238,2.29271142482758,26.2764667510986,2.2461323261261,0.322648403048515,0.358218702673912,0.319133397936821,1.21322418368355,-0.067168760540318,-0.125083787625346,-0.001593658954793,-0.003248210356737,-5.2410752047205E-06
