nx,ny,lat,lon,approach,clima,gpp,ra,npp,rc,et,wue,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
206,179,-0.25,-76.75,plslowprec,lowprec,2.87372767925262,1.66055490970612,1.21317261457443,168.842318725586,4.00622954368591,0.005483000073582,0.424020498991013,13.6582668304443,0.744132602214813,0.706180906295776,12.2079489707947,2.17107629776001,26.0530431747437,2.10934810638428,0.327918496727943,0.358248099684715,0.313833895325661
206,180,0.25,-76.75,plslowprec,lowprec,2.85762212276459,1.66341098546982,1.19421141147614,152.339338684082,3.84471697807312,0.006512800045311,0.41947860121727,13.4400947570801,0.738136500120163,0.701406192779541,12.0005498886108,2.18216485977173,26.0256036758423,2.12848379611969,0.328560701012611,0.357287302613258,0.314152103662491
206,181,0.75,-76.75,plslowprec,lowprec,2.85647082328796,1.66952569484711,1.18694509267807,135.269998168945,3.81159749031067,0.007648000027984,0.416985195875168,13.3529861450195,0.734452801942825,0.709626096487045,11.9089080810547,2.1880274772644,26.0089315414429,2.1569121837616,0.327766701579094,0.357039597630501,0.315193700790405
206,182,1.25,-76.75,plslowprec,lowprec,2.8767030954361,1.66954079866409,1.20716240406036,124.762972259521,3.82448127269745,0.008491000160575,0.421341699361801,13.5840726852417,0.744617795944214,0.701045304536819,12.1384024620056,2.17615048885345,26.0522560119629,2.11211218833923,0.329186001420021,0.35735929608345,0.313454800844193
206,183,1.75,-76.75,plslowprec,lowprec,2.87492730617523,1.66538149118423,1.20954570770264,127.382582855225,3.80026819705963,0.008306000381708,0.422451397776604,13.6077397346497,0.746015095710754,0.697118806838989,12.1646008491516,2.17514662742615,26.0600542068481,2.10046412944794,0.329393696784973,0.357513692975044,0.313092502951622
206,184,2.25,-76.75,plslowprec,lowprec,2.84317493438721,1.65283200740814,1.19034279584885,129.109986877441,3.72817049026489,0.00823500007391,0.420168897509575,13.4171106338501,0.736032700538635,0.704945403337479,11.9761338233948,2.18457932472229,26.0261766433716,2.14177730083466,0.327906203269959,0.35751159787178,0.314582601189613
206,185,2.75,-76.75,plslowprec,lowprec,2.47872948646545,1.67523609399796,0.834637302160263,126.452936553955,3.68244612216949,0.008449799753726,0.316725102066994,4.39208228588104,0.685628199577332,0.824007600545883,2.88244633674622,2.71044807434082,13.9016002655029,2.91686460971832,0.342313197255135,0.280311796069145,0.377374902367592
207,177,-1.25,-76.25,plslowprec,lowprec,2.85568072795868,1.58393040895462,1.27175039052963,126.455294799805,3.92234208583832,0.007903999648988,0.447468003630638,14.3648093223572,0.775746405124664,0.717384403944015,12.8716794013977,2.1582665681839,26.1054935455322,2.05677032470703,0.326912000775337,0.3612399995327,0.311848098039627
207,178,-0.75,-76.25,plslowprec,lowprec,2.91047689914703,1.6729709982872,1.23756432533264,137.172216796875,3.96741621494293,0.007265000138432,0.426822999119759,13.9405181884766,0.760925805568695,0.699898999929428,12.479695892334,2.16325047016144,26.1300029754639,2.06537028551102,0.329899099469185,0.357963299751282,0.312137398123741
207,179,-0.25,-76.25,plslowprec,lowprec,2.84198021888733,1.6571053147316,1.18487509489059,144.042541503906,3.87264277935028,0.006984999869019,0.418309497833252,13.3338182449341,0.731868398189545,0.70628250837326,11.8956777572632,2.18322308063507,25.9988712310791,2.13956792354584,0.327081000804901,0.357797205448151,0.315121799707413
207,180,0.25,-76.25,plslowprec,lowprec,2.80226817131042,1.64339709281921,1.15887118577957,131.086340332031,3.72085783481598,0.008112999610603,0.414507701992989,13.0794233322144,0.722317904233932,0.699150103330612,11.657954788208,2.19874920845032,26.0249780654907,2.15955417156219,0.32703769505024,0.357413995265961,0.315548303723335
207,181,0.75,-76.25,plslowprec,lowprec,2.78946328163147,1.65401530265808,1.13544830083847,119.07876739502,3.65927369594574,0.009258000180125,0.40742369890213,12.7763211250305,0.718139398097992,0.714281404018402,11.3439019203186,2.23317465782166,25.8764801025391,2.23052754402161,0.325527596473694,0.356545394659042,0.317927098274231
207,182,1.25,-76.25,plslowprec,lowprec,2.77246813774109,1.64594918489456,1.12651920318604,112.03285446167,3.62165458202362,0.010087000206113,0.406633695960045,12.6802334785461,0.713434898853302,0.708815312385559,11.2579846382141,2.23562469482422,25.8768758773804,2.22943942546844,0.325543901324272,0.356531101465225,0.31792519390583
207,183,1.75,-76.25,plslowprec,lowprec,2.79639303684235,1.64747097492218,1.14892188310623,111.725283813477,3.6005227804184,0.010154999792576,0.411858397722244,12.9669597625732,0.721901601552963,0.699501490592957,11.5455471992493,2.21401970386505,26.0040481567383,2.18615303039551,0.327771097421646,0.356222105026245,0.316007000207901
207,184,2.25,-76.25,plslowprec,lowprec,2.80101401805878,1.64117259979248,1.15984128713608,112.875647735596,3.57793779373169,0.010057000443339,0.41518560051918,13.1086191177368,0.725948196649551,0.693743789196014,11.6889276504517,2.2040248632431,26.0520822525024,2.16031799316406,0.328363797068596,0.356795597076416,0.314840397238731
207,185,2.75,-76.25,plslowprec,lowprec,2.7958456993103,1.66206620931625,1.13377929925919,113.99741973877,3.52945353984833,0.009975000284612,0.405920499563217,12.7840982437134,0.725116896629334,0.719550001621246,11.3394292831421,2.25266234874725,25.8583679199219,2.2622326374054,0.326369297504425,0.356004095077515,0.317626696825027
207,196,8.25,-76.25,plslowprec,lowprec,1.36894119977951,1.29137330055237,0.545620995759964,144.259056091309,4.71466665267944,0.005969000048935,0.232486800849438,5.18389735221863,0.40246080160141,0.696036994457245,4.08540081977844,3.02074782848358,23.318900680542,3.52580478191376,0.291455900669098,0.301487898826599,0.407056298851967
207,197,8.75,-76.25,plslowprec,lowprec,1.90815169811249,1.37974818944931,0.833483994007111,150.286149597168,4.71166853904724,0.005692000035197,0.319178798794746,8.86245031356811,0.528123497962952,0.666784805059433,7.6675416469574,2.49256258010864,25.0569011688232,2.68986623287201,0.308482998609543,0.348456698656082,0.343060293793678
207,198,9.25,-76.25,plslowprec,lowprec,1.25845218896866,1.13088309764862,0.539444905519485,144.814227294922,4.58230867385864,0.005929999984801,0.246018497645855,5.18852262496948,0.405296897888184,0.670474088191986,4.11275124549866,3.04051887989044,23.6001155853271,3.49188013076782,0.295219296216965,0.304174301028252,0.400606203079224
208,176,-1.75,-75.75,plslowprec,lowprec,1.72150981426239,1.22798070907593,0.753246492147446,126.920512390137,3.78663349151611,0.00791999977082,0.323324897885323,7.91264142990112,0.56683760881424,0.754225701093674,6.59157786369324,2.59383819103241,24.2973184585571,2.86408700942993,0.306699100136757,0.337787196040154,0.355513697862625
208,177,-1.25,-75.75,plslowprec,lowprec,2.85399675369263,1.64175359010696,1.21224368810654,126.154906463623,3.93344628810883,0.008116000331938,0.425883802771568,13.6655598640442,0.745401000976562,0.71218358874321,12.2079792976379,2.17263889312744,26.0243228912354,2.10564210414886,0.326356601715088,0.359376600384712,0.314266699552536
208,178,-0.75,-75.75,plslowprec,lowprec,2.82287111282349,1.63891760110855,1.18395448923111,119.788959503174,3.83592569828033,0.008945000357926,0.420362502336502,13.3583915710449,0.731617003679276,0.703115594387054,11.9236597061157,2.18113670349121,26.0273199081421,2.12296230792999,0.32665830552578,0.358552595973015,0.314789402484894
208,179,-0.25,-75.75,plslowprec,lowprec,2.70489008426666,1.60531539916992,1.09960992336273,113.142616271973,3.72917609214783,0.009816000238061,0.404795196652412,12.3593898773193,0.693191194534302,0.716005903482437,10.9501955032349,2.23867590427399,25.7770235061646,2.24802119731903,0.320779901742935,0.35870109796524,0.320519098639488
208,180,0.25,-75.75,plslowprec,lowprec,2.66757180690765,1.5975800037384,1.0700698018074,110.292199707031,3.63280582427979,0.010286999866366,0.398238795995712,11.9891398429871,0.684213298559189,0.713404595851898,10.5915231704712,2.26965939998627,25.6620218276978,2.28298008441925,0.319547697901726,0.358394700288773,0.322057202458382
208,181,0.75,-75.75,plslowprec,lowprec,2.65251948833466,1.60322910547256,1.04935140609741,109.803856658936,3.55772325992584,0.010466000065208,0.392456802725792,11.7032814025879,0.68068510890007,0.718958306312561,10.3036363601685,2.30214927196503,25.4879865646362,2.33515439033508,0.318595498800278,0.358028301596642,0.323376497626305
208,182,1.25,-75.75,plslowprec,lowprec,2.7091362953186,1.6208624124527,1.08827631473541,110.908400726318,3.55434818267822,0.010381000116468,0.401025900244713,12.2628053665161,0.695700794458389,0.698734188079834,10.8683692932129,2.25552108287811,25.8708196640015,2.24885811805725,0.324286100268364,0.356624495983124,0.319089204072952
208,183,1.75,-75.75,plslowprec,lowprec,2.76939749717712,1.65045989751816,1.11893771886826,112.134870910645,3.55168640613556,0.010227999649942,0.404447999596596,12.6134369850159,0.713648694753647,0.703513306379318,11.1962681770325,2.24471850395203,25.9282417297363,2.23721370697021,0.326827001571655,0.355651599168777,0.317521595954895
208,184,2.25,-75.75,plslowprec,lowprec,2.79568045139313,1.67490830421448,1.12077208757401,113.285543823242,3.54840290546417,0.010099999606609,0.401148399710655,12.6274241447449,0.722481888532639,0.713118600845337,11.1918218612671,2.26363916397095,25.8780347824097,2.26694319248199,0.327298301458359,0.354957303404808,0.317744600772858
208,185,2.75,-75.75,plslowprec,lowprec,2.7923392534256,1.71257990598679,1.07975968122482,113.792821502686,3.53165230751038,0.010014999657869,0.386355501413345,12.0274887084961,0.721064603328705,0.760711997747421,10.5457148551941,2.35402162075043,25.3099252700806,2.44689600467682,0.322449004650116,0.354845300316811,0.322705897688866
208,196,8.25,-75.75,plslowprec,lowprec,2.30863656997681,1.50484930276871,0.944371998310089,142.968057250977,4.66711773872376,0.006180999800563,0.343284997344017,10.0498364448547,0.573870503902435,0.661971795558929,8.8139895439148,2.36557428836822,25.0364175796509,2.44823608398438,0.3112380027771,0.356574296951294,0.332187896966934
208,197,8.75,-75.75,plslowprec,lowprec,2.82989399433136,1.62785110473633,1.20352499485016,153.016343688965,4.630832862854,0.005735999904573,0.419482398033142,13.4235992431641,0.700464510917664,0.724704205989838,11.9984226226807,2.16691823005676,25.8838296890259,2.16017146110535,0.319301000237465,0.362601101398468,0.318097698688507
208,198,9.25,-75.75,plslowprec,lowprec,2.62674376964569,1.50743868350983,1.12677940130234,148.775765991211,4.49968256950378,0.006025000009686,0.410594502091408,12.367518901825,0.6615503013134,0.707280695438385,10.9986910820007,2.22708909511566,25.5308023452759,2.22520952224731,0.314736399054527,0.363293397426605,0.321970498561859
208,199,9.75,-75.75,plslowprec,lowprec,1.03613729476929,1.01219209432602,0.448123499751091,142.735638427734,4.19729022979736,0.006600099988282,0.224127300083637,4.14013180732727,0.366439899802208,0.660868698358536,3.11282320022583,3.32424099445343,22.9784067153931,3.79237549304962,0.289830696582794,0.278356000781059,0.431813305616379
208,200,10.25,-75.75,plslowprec,lowprec,0.089781999588013,0.790567994117737,0.003693999955431,145.495315551758,3.91134810447693,0.006938999984413,0.003401000052691,10.6256151199341,0.484183996915817,0.386837005615234,9.75459003448486,2.86452698707581,27.1999282836914,2.83076906204224,0.392852991819382,0.288969993591309,0.31817701458931
209,175,-2.25,-75.25,plslowprec,lowprec,0.738352900743484,0.917007499933243,0.318757200241089,126.968001556396,3.66441588401794,0.007782000117004,0.170983800292015,2.98162837028503,0.313038501143455,0.660780102014542,2.00781019926071,3.89234752655029,21.9718328475952,4.402019739151,0.267957600951195,0.25069590061903,0.481346499919891
209,176,-1.75,-75.25,plslowprec,lowprec,2.75087542533875,1.58184880018234,1.1692409157753,128.151972961426,3.85729019641876,0.008019000291824,0.4222481995821,13.2124104499817,0.725300800800323,0.709267199039459,11.7778369903564,2.19037549495697,25.9372625350952,2.12577123641968,0.322869402170181,0.361335501074791,0.315795397758484
209,177,-1.25,-75.25,plslowprec,lowprec,2.72679510116577,1.58511960506439,1.14181818962097,123.905465698242,3.7563863992691,0.008662999607623,0.416211295127869,12.9313044548035,0.71271750330925,0.694283890724182,11.5242997169495,2.19751331806183,25.9815536499023,2.13245768547058,0.324011597037315,0.360250595211983,0.315737602114677
209,178,-0.75,-75.25,plslowprec,lowprec,2.71993670463562,1.58761191368103,1.13235460519791,117.73731842041,3.64396021366119,0.00954999960959,0.41532019674778,12.826567363739,0.708537000417709,0.688037401437759,11.4299926757812,2.20209512710571,25.9879442214966,2.14182269573212,0.325028097629547,0.359246701002121,0.315724891424179
209,179,-0.25,-75.25,plslowprec,lowprec,2.59897320270538,1.55212901830673,1.04712829589844,111.713287353516,3.56483483314514,0.010343999601901,0.39728310406208,11.7230497360229,0.671644693613052,0.703945195674896,10.3474588394165,2.2733381986618,25.5953056335449,2.27606549263,0.317808800935745,0.35969820022583,0.322493001818657
209,180,0.25,-75.25,plslowprec,lowprec,2.6110613822937,1.57269141674042,1.0385192155838,110.994109344482,3.52344698905945,0.010486000217497,0.393438401818275,11.6419099807739,0.671402496099472,0.700146186351776,10.2703563690186,2.28885700702667,25.6223978042603,2.29459764957428,0.319096502661705,0.358514198660851,0.322388899326324
209,181,0.75,-75.25,plslowprec,lowprec,2.67208993434906,1.60356750488281,1.0685311794281,111.148118591309,3.50142168998718,0.010525999590755,0.398887199163437,12.0570231437683,0.686506104469299,0.683594101667404,10.6869248390198,2.25777130126953,25.8968994140625,2.23865160942078,0.325202396512032,0.356099599599838,0.31869840323925
209,182,1.25,-75.25,plslowprec,lowprec,2.70769729614258,1.60566900968552,1.10202970504761,110.910885620117,3.48863487243652,0.010567000135779,0.407430398464203,12.4921571731567,0.698936289548874,0.670193099975586,11.1230277061462,2.22510671615601,26.0849884033203,2.16822810173035,0.327947601675987,0.35631919503212,0.315733098983765
209,183,1.75,-75.25,plslowprec,lowprec,2.75249183177948,1.63574990034103,1.11674189567566,111.996318817139,3.52801101207733,0.010332000441849,0.406213599443436,12.6224128723145,0.710108703374863,0.688881897926331,11.2234199523926,2.23372669219971,26.0192152023315,2.20199046134949,0.327739906311035,0.355643197894096,0.316617095470428
209,184,2.25,-75.25,plslowprec,lowprec,2.78359432220459,1.67143670320511,1.11215759515762,113.841901397705,3.53408498764038,0.010085999965668,0.399654600024223,12.522402381897,0.718911105394363,0.711899793148041,11.0915982246399,2.27080669403076,25.8458036422729,2.27518012523651,0.326857000589371,0.355111500620842,0.318031498789787
209,185,2.75,-75.25,plslowprec,lowprec,2.76488790512085,1.72991807460785,1.03496989011765,115.503845977783,3.53533027172089,0.009828000329435,0.373611295223236,11.3537644386292,0.710019105672836,0.785542798042297,9.85819826126099,2.43333277702332,24.7544597625732,2.57823133468628,0.318274500966072,0.354067498445511,0.327658003568649
209,186,3.25,-75.25,plslowprec,lowprec,1.54185800552368,1.39265310764313,0.43673979640007,113.63443145752,3.56470122337341,0.009579800069332,0.193006798624992,3.19164130687714,0.445546102523804,0.785599803924561,1.96049531698227,3.5323753118515,16.1221341133118,3.92300770282745,0.313958895206451,0.195184099674225,0.490857210755348
209,187,3.75,-75.25,plslowprec,lowprec,2.80853989124298,1.70765029191971,1.10088930130005,119.667852020264,3.53015997409821,0.009421999566257,0.392047199606895,12.3095319747925,0.729092293977737,0.744005507230759,10.8364375114441,2.330193400383,25.4731498718262,2.38019893169403,0.324902600049973,0.35507470369339,0.320022696256638
209,188,4.25,-75.25,plslowprec,lowprec,1.04074690937996,1.14192799329758,0.336260601878166,116.233380126953,3.61731441020966,0.009064599685371,0.171413001418114,3.59425685405731,0.316738304495811,0.656475305557251,2.62104322910309,3.79279718399048,21.9101823806763,4.24533638954163,0.270095799863338,0.257430696487427,0.472473701834679
209,196,8.25,-75.25,plslowprec,lowprec,0.978051602840424,1.14916210174561,0.318834099173546,138.404127502441,4.55124039649963,0.006428599823266,0.156926098465919,2.89416809082031,0.289700093865395,0.657616400718689,1.94685121774673,3.94221577644348,21.2940605163574,4.46872162818909,0.260300000011921,0.242628899216652,0.497071400284767
209,197,8.75,-75.25,plslowprec,lowprec,2.83212444782257,1.64846959114075,1.18538628816605,148.960768127441,4.47652931213379,0.006155999843031,0.412883400917053,13.2514295578003,0.694293403625488,0.708685493469238,11.8484516143799,2.17018582820892,25.9452625274658,2.15285789966583,0.321323502063751,0.361275598406792,0.317401701211929
209,198,9.25,-75.25,plslowprec,lowprec,2.56223468780518,1.50223680734634,1.08138880729675,141.641557312012,4.28683171272278,0.006785999983549,0.393360701203346,11.8493832588196,0.642456203699112,0.686652815341949,10.5202733039856,2.26131157875061,25.4853660583496,2.25929160118103,0.314418298006058,0.362765899300575,0.322815999388695
209,199,9.75,-75.25,plslowprec,lowprec,1.15769671201706,1.21323410272598,0.458710393309593,137.710711669922,4.20339527130127,0.006914799800143,0.210858100652695,4.26062524318695,0.367594197392464,0.713079696893692,3.17995092868805,3.34519402980804,22.8989421844482,3.85744442939758,0.279440999031067,0.276782202720642,0.443776899576187
209,200,10.25,-75.25,plslowprec,lowprec,1.13371549844742,1.15823880434036,0.504792100191116,141.786138916016,4.2195867061615,0.006557900086045,0.220358298718929,4.89334998130798,0.391400498151779,0.640207600593567,3.86174204349518,3.13367240428925,23.7243709564209,3.55598683357239,0.296114003658295,0.300356295704842,0.403529703617096
209,201,10.75,-75.25,plslowprec,lowprec,0.386020004749298,0.784722983837128,0.141103997826576,138.217651367188,3.9566171169281,0.007364000193775,0.097967997193337,0.801106989383698,0.240020006895065,0.561087012290955,0,4.32560586929321,0,7.08610486984253,0.419999986886978,0,0.579999983310699
210,175,-2.25,-74.75,plslowprec,lowprec,1.75876879692078,1.35118139982224,0.763698893785477,128.966630554199,3.88491730690002,0.007923999801278,0.301437801122665,8.32782506942749,0.573875904083252,0.708824002742767,7.04512519836426,2.56673328876495,24.857251739502,2.73368601799011,0.309876897931099,0.343612799048424,0.346510201692581
210,176,-1.75,-74.75,plslowprec,lowprec,2.50886373519897,1.4940319776535,1.0316642999649,127.989720153809,3.74463827610016,0.008446999825537,0.384104603528976,11.5841921806335,0.677032202482224,0.680697095394134,10.226460647583,2.27313718795776,25.5782186508179,2.19926109313965,0.318552702665329,0.36137410402298,0.320073401927948
210,177,-1.25,-74.75,plslowprec,lowprec,2.62658355236053,1.53216791152954,1.0955953001976,123.150190734863,3.58561253547668,0.009254000149667,0.409976297616959,12.454173374176,0.694523197412491,0.673792308568954,11.0858590126038,2.21991484165192,25.944457244873,2.13334882259369,0.322802901268005,0.361420097947121,0.315776604413986
210,178,-0.75,-74.75,plslowprec,lowprec,2.63156168460846,1.53933300971985,1.09248399734497,118.09088973999,3.507501912117,0.009925000369549,0.411287596821785,12.4191071510315,0.691194713115692,0.672277092933655,11.0556281089783,2.21982507705688,25.9819068908691,2.14617550373077,0.323704904317856,0.36015750169754,0.316137400269508
210,179,-0.25,-74.75,plslowprec,lowprec,2.5869439125061,1.53654851913452,1.05058879852295,113.77875289917,3.43475320339203,0.010481500066817,0.401360800862312,11.8494402885437,0.67428879737854,0.686423796415329,10.4887303352356,2.26575019359589,25.7585344314575,2.23746929168701,0.319995400309563,0.359595102071762,0.320409402251244
210,180,0.25,-74.75,plslowprec,lowprec,2.65089430809021,1.57640891075134,1.07449889183044,114.939796447754,3.43980362415314,0.010320000350475,0.404184702038765,12.183741569519,0.687989103794098,0.667024505138397,10.828725528717,2.24397592544556,26.0067708969116,2.18331007957458,0.32607230246067,0.357007998228073,0.316919705271721
210,181,0.75,-74.75,plslowprec,lowprec,2.71784210205078,1.60639619827271,1.11144561767578,115.425475311279,3.45894429683685,0.010177000425756,0.409724101424217,12.5871500968933,0.706523102521896,0.653175896406174,11.2274492263794,2.21691370010376,26.1335512161255,2.12089891433716,0.330853897333145,0.355749002099037,0.313396999239922
210,182,1.25,-74.75,plslowprec,lowprec,2.7413357257843,1.61410419940948,1.12723151445389,115.554456329346,3.47082612514496,0.010114000178874,0.412195599079132,12.7461882591248,0.714584797620773,0.651209497451782,11.3803956985474,2.21025998592377,26.1393241882324,2.0990669965744,0.331638696789742,0.355857396125793,0.312504097819328
210,183,1.75,-74.75,plslowprec,lowprec,2.77826521396637,1.63013960123062,1.14812560081482,115.673550415039,3.52041168212891,0.009991000406444,0.414482200145721,12.9631711006165,0.725179392099381,0.655378705263138,11.5826191902161,2.20157201290131,26.1339502334595,2.08571841716766,0.332459101080894,0.355598202347755,0.31194249689579
210,184,2.25,-74.75,plslowprec,lowprec,2.79700014591217,1.63403360843658,1.16296669244766,114.900855255127,3.55142567157745,0.009987999685109,0.41710450053215,13.1234475135803,0.728790199756622,0.665511006116867,11.7291498184204,2.1925087928772,26.112717628479,2.09054074287415,0.331584200263023,0.356132498383522,0.312283203005791
210,185,2.75,-74.75,plslowprec,lowprec,2.80012290477753,1.64201719760895,1.15810570716858,116.115316009521,3.57908868789673,0.00978699978441,0.414818203449249,13.0484155654907,0.724139297008514,0.681938707828522,11.6423457145691,2.19798431396484,26.0373506546021,2.13650193214416,0.32975560426712,0.356195595860481,0.314048898220062
210,186,3.25,-74.75,plslowprec,lowprec,2.81089453697205,1.67114480733871,1.13974969387054,118.612641906738,3.59142489433289,0.009488999843597,0.406305101513863,12.8262819290161,0.722913604974747,0.707421797513962,11.3959482192993,2.23535668849945,25.922515296936,2.22903032302856,0.328065198659897,0.355378895998001,0.316555798053741
210,187,3.75,-74.75,plslowprec,lowprec,2.81342189311981,1.66278940439224,1.15063270330429,120.700312042236,3.60838937759399,0.009266999550164,0.41003760099411,12.9575932502747,0.723196697235107,0.696729612350464,11.537673664093,2.21278591156006,25.9943222045898,2.18704471588135,0.329196599125862,0.355509996414185,0.315293395519257
210,188,4.25,-74.75,plslowprec,lowprec,2.80353488922119,1.67459049224854,1.12894431352615,123.103466796875,3.65302150249481,0.008991999551654,0.403690299391746,12.6926151275635,0.713994896411896,0.703402203321457,11.2752175331116,2.23812158107758,25.9343019485474,2.23311221599579,0.32779429256916,0.355054202675819,0.317151805758476
210,189,4.75,-74.75,plslowprec,lowprec,1.34448771476746,1.26428868770599,0.479981601238251,120.171997070312,3.78861680030823,0.008685000240803,0.216544099152088,4.57413258552551,0.389071598649025,0.649270397424698,3.5357907295227,3.16774299144745,22.9914316177368,3.57042450904846,0.290950199961662,0.297320604324341,0.411729297041893
210,200,10.25,-74.75,plslowprec,lowprec,2.00223617553711,1.39820690155029,0.876621103286743,148.340495300293,4.14392313957214,0.006401999853551,0.329390299320221,9.58109397888184,0.547973108291626,0.609073197841644,8.42404680252075,2.43973891735077,25.446516418457,2.46829261779785,0.31348560154438,0.355825999379158,0.330688601732254
