lat,lon,clima_approach,clima,approach,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
-0.75,-62.25,nclim_pft,nclim,pft,2.40591,28.033566,2.40591,0.32970444,0.32705826,0.33668243
-0.75,-61.75,nclim_pft,nclim,pft,2.400281,28.08765,2.400281,0.329986,0.32768925,0.3359503
-0.75,-61.25,nclim_pft,nclim,pft,2.404384,28.02924,2.404384,0.32978077,0.3270078,0.3366422
-0.75,-60.75,nclim_pft,nclim,pft,2.4044,27.955036,2.4044,0.32978,0.3261421,0.3372614
-0.75,-60.25,nclim_pft,nclim,pft,2.404459,27.959738,2.404459,0.32977703,0.32619694,0.33722515
-0.75,-59.75,nclim_pft,nclim,pft,2.404634,27.971071,2.404634,0.32976833,0.32632915,0.33713943
-0.75,-59.25,nclim_pft,nclim,pft,2.405043,27.973362,2.405043,0.3297479,0.3263559,0.3371408
-0.75,-58.75,nclim_pft,nclim,pft,2.405703,27.940414,2.405703,0.32971485,0.3259715,0.3374483
-0.75,-58.25,nclim_pft,nclim,pft,2.407695,28.019094,2.407695,0.32961525,0.32688942,0.3368923
-0.75,-57.75,nclim_pft,nclim,pft,2.403205,28.05547,2.403205,0.3298398,0.3273138,0.33636467
-0.75,-57.25,nclim_pft,nclim,pft,2.409926,28.087622,2.409926,0.32950375,0.3276889,0.33643284
-0.75,-56.75,nclim_pft,nclim,pft,2.41237,28.067764,2.41237,0.32938152,0.32745728,0.33672047
-0.75,-56.25,nclim_pft,nclim,pft,2.413809,28.04876,2.413809,0.32930954,0.3272355,0.3369508
-0.75,-55.75,nclim_pft,nclim,pft,2.41169,28.063013,2.41169,0.3294155,0.3274018,0.33672604
-0.75,-55.25,nclim_pft,nclim,pft,2.409045,28.08416,2.409045,0.32954773,0.32764854,0.33641758
-0.75,-54.75,nclim_pft,nclim,pft,2.408235,28.091599,2.408235,0.3295882,0.32773533,0.33631508
-0.75,-54.25,nclim_pft,nclim,pft,2.408017,28.094578,2.408017,0.3295992,0.32777008,0.3362794
-0.75,-53.75,nclim_pft,nclim,pft,2.407704,28.100666,2.407704,0.32961475,0.3278411,0.33621292
-0.75,-53.25,nclim_pft,nclim,pft,2.406946,28.108452,2.406946,0.32965267,0.32793194,0.3361102
-0.75,-52.75,nclim_pft,nclim,pft,2.406293,28.110859,2.406293,0.32968536,0.32796005,0.33605755
-0.75,-52.25,nclim_pft,nclim,pft,2.406246,28.10688,2.406246,0.32968765,0.3279136,0.3360883
-0.75,-51.75,nclim_pft,nclim,pft,2.406376,28.104675,2.406376,0.32968117,0.32788788,0.3361132
-0.75,-51.25,nclim_pft,nclim,pft,2.405981,28.105139,2.405981,0.32970093,0.3278933,0.33608955
-0.75,-50.75,nclim_pft,nclim,pft,2.406033,28.097605,2.406033,0.32969833,0.3278054,0.3361549
-0.75,-50.25,nclim_pft,nclim,pft,2.406282,28.093878,2.406282,0.32968594,0.3277619,0.33619846
-0.25,-77.25,nclim_pft,nclim,pft,2.400431,28.124748,2.400431,0.3299785,0.32812206,0.33564865
-0.25,-76.75,nclim_pft,nclim,pft,2.398877,28.103018,2.398877,0.3300561,0.32786854,0.33575203
-0.25,-76.25,nclim_pft,nclim,pft,2.398629,28.105598,2.398629,0.3300686,0.32789864,0.33571815
-0.25,-75.75,nclim_pft,nclim,pft,2.398737,28.117802,2.398737,0.33006313,0.328041,0.3356218
-0.25,-75.25,nclim_pft,nclim,pft,2.398918,28.134811,2.398918,0.33005405,0.32823944,0.33548912
-0.25,-74.75,nclim_pft,nclim,pft,2.399065,28.146378,2.399065,0.3300467,0.3283744,0.3354001
-0.25,-74.25,nclim_pft,nclim,pft,2.398949,28.145672,2.398949,0.33005253,0.32836617,0.33540016
-0.25,-73.75,nclim_pft,nclim,pft,2.399053,28.13979,2.399053,0.3300473,0.32829754,0.33545437
-0.25,-73.25,nclim_pft,nclim,pft,2.39887,28.130375,2.39887,0.33005646,0.3281877,0.3355237
-0.25,-72.75,nclim_pft,nclim,pft,2.398656,28.121311,2.398656,0.3300672,0.32808197,0.33558853
-0.25,-72.25,nclim_pft,nclim,pft,2.398673,28.120907,2.398673,0.33006638,0.32807724,0.33559277
-0.25,-71.75,nclim_pft,nclim,pft,2.398885,28.12156,2.398885,0.33005573,0.32808487,0.33559795
-0.25,-71.25,nclim_pft,nclim,pft,2.398705,28.122108,2.398705,0.3300647,0.32809128,0.33558434
-0.25,-70.75,nclim_pft,nclim,pft,2.398688,28.123444,2.398688,0.33006557,0.32810684,0.33557236
-0.25,-70.25,nclim_pft,nclim,pft,2.398682,28.125317,2.398682,0.3300659,0.3281287,0.33555645
-0.25,-69.75,nclim_pft,nclim,pft,2.398663,28.125977,2.398663,0.33006683,0.3281364,0.33554996
-0.25,-69.25,nclim_pft,nclim,pft,2.398619,28.127083,2.398619,0.33006905,0.3281493,0.3355386
-0.25,-68.75,nclim_pft,nclim,pft,2.398595,28.129808,2.398595,0.33007027,0.32818108,0.33551476
-0.25,-68.25,nclim_pft,nclim,pft,2.398622,28.131279,2.398622,0.33006893,0.32819824,0.33550385
-0.25,-67.75,nclim_pft,nclim,pft,2.398603,28.132755,2.398603,0.3300698,0.32821545,0.33549053
-0.25,-67.25,nclim_pft,nclim,pft,2.398536,28.129314,2.398536,0.3300732,0.32817535,0.33551582
-0.25,-66.75,nclim_pft,nclim,pft,2.398457,28.124561,2.398457,0.33007717,0.3281199,0.3355515
-0.25,-66.25,nclim_pft,nclim,pft,2.398576,28.119802,2.398576,0.3300712,0.32806435,0.33559715
-0.25,-65.75,nclim_pft,nclim,pft,2.398652,28.1111,2.398652,0.3300674,0.32796284,0.33567345
-0.25,-65.25,nclim_pft,nclim,pft,2.398334,28.109524,2.398334,0.3300833,0.32794445,0.33567066
-0.25,-64.75,nclim_pft,nclim,pft,2.398248,28.106766,2.398248,0.33008762,0.3279123,0.3356893
-0.25,-64.25,nclim_pft,nclim,pft,2.398232,28.103779,2.398232,0.3300884,0.3278774,0.33571342
-0.25,-63.75,nclim_pft,nclim,pft,2.400438,28.08461,2.400438,0.3299781,0.32765377,0.33598347
-0.25,-63.25,nclim_pft,nclim,pft,2.40433,28.051353,2.40433,0.32978348,0.32726578,0.3364552
-0.25,-62.75,nclim_pft,nclim,pft,2.402015,28.074404,2.402015,0.3298992,0.3275347,0.3361474
-0.25,-62.25,nclim_pft,nclim,pft,2.398629,28.100779,2.398629,0.3300686,0.3278424,0.33575832
-0.25,-61.75,nclim_pft,nclim,pft,2.398048,28.103039,2.398048,0.33009758,0.3278688,0.33571037
-0.25,-61.25,nclim_pft,nclim,pft,2.398271,28.10054,2.398271,0.33008644,0.32783962,0.33574238
-0.25,-60.75,nclim_pft,nclim,pft,2.404899,28.022078,2.404899,0.32975502,0.32692425,0.33672768
-0.25,-60.25,nclim_pft,nclim,pft,2.403862,27.98166,2.403862,0.32980698,0.3264527,0.3370126
-0.25,-59.75,nclim_pft,nclim,pft,2.403994,27.985836,2.403994,0.3298003,0.32650143,0.33698437
-0.25,-59.25,nclim_pft,nclim,pft,2.404467,28.002056,2.404467,0.3297766,0.32669067,0.3368729
-0.25,-58.75,nclim_pft,nclim,pft,2.399029,28.07862,2.399029,0.3300485,0.32758392,0.3359629
-0.25,-58.25,nclim_pft,nclim,pft,2.397982,28.080273,2.397982,0.33010094,0.3276032,0.33589684
-0.25,-57.75,nclim_pft,nclim,pft,2.399422,28.066708,2.399422,0.3300289,0.3274449,0.3360819
-0.25,-57.25,nclim_pft,nclim,pft,2.402878,28.045246,2.402878,0.32985607,0.32719456,0.33643353
-0.25,-56.75,nclim_pft,nclim,pft,2.407962,28.033829,2.407962,0.32960194,0.3270613,0.33678284
-0.25,-56.25,nclim_pft,nclim,pft,2.408782,28.095963,2.408782,0.3295609,0.3277862,0.33630604
-0.25,-55.75,nclim_pft,nclim,pft,2.408999,28.10947,2.408999,0.3295501,0.3279438,0.33620445
-0.25,-55.25,nclim_pft,nclim,pft,2.408359,28.089825,2.408359,0.32958206,0.3277146,0.33633606
-0.25,-54.75,nclim_pft,nclim,pft,2.408063,28.094324,2.408063,0.32959686,0.3277671,0.3362838
-0.25,-54.25,nclim_pft,nclim,pft,2.407842,28.09813,2.407842,0.32960785,0.3278115,0.33624096
-0.25,-53.75,nclim_pft,nclim,pft,2.407161,28.105055,2.407161,0.3296419,0.3278923,0.33614925
-0.25,-53.25,nclim_pft,nclim,pft,2.406586,28.112999,2.406586,0.3296707,0.327985,0.33605427
-0.25,-52.75,nclim_pft,nclim,pft,2.406167,28.11189,2.406167,0.32969166,0.32797207,0.3360426
-0.25,-52.25,nclim_pft,nclim,pft,2.405985,28.109905,2.405985,0.32970074,0.32794888,0.33605003
-0.25,-51.75,nclim_pft,nclim,pft,2.405954,28.104641,2.405954,0.32970234,0.3278875,0.33609234
-0.25,-51.25,nclim_pft,nclim,pft,2.405761,28.102562,2.405761,0.32971195,0.3278632,0.3361001
-0.25,-50.75,nclim_pft,nclim,pft,2.405972,28.094622,2.405972,0.32970142,0.3277706,0.33617676
-0.25,-50.25,nclim_pft,nclim,pft,2.405038,28.096684,2.405038,0.32974808,0.32779465,0.33611282
-0.25,-49.75,nclim_pft,nclim,pft,2.404807,28.086811,2.404807,0.32975964,0.32767944,0.33618362
0.25,-77.75,nclim_pft,nclim,pft,2.451067,27.860044,2.451067,0.32744667,0.32503387,0.34038628
0.25,-77.25,nclim_pft,nclim,pft,2.399731,28.096008,2.399731,0.3300135,0.32778675,0.3358532
0.25,-76.75,nclim_pft,nclim,pft,2.398705,28.114891,2.398705,0.33006477,0.32800705,0.33564445
0.25,-76.25,nclim_pft,nclim,pft,2.398623,28.121395,2.398623,0.3300688,0.32808296,0.3355862
0.25,-75.75,nclim_pft,nclim,pft,2.398691,28.13187,2.398691,0.33006546,0.32820515,0.3355023
0.25,-75.25,nclim_pft,nclim,pft,2.39862,28.14213,2.39862,0.33006893,0.32832485,0.3354132
0.25,-74.75,nclim_pft,nclim,pft,2.398488,28.147232,2.398488,0.3300756,0.3283844,0.33536415
0.25,-74.25,nclim_pft,nclim,pft,2.398472,28.145035,2.398472,0.3300764,0.32835873,0.33538166
0.25,-73.75,nclim_pft,nclim,pft,2.398613,28.140175,2.398613,0.3300693,0.328302,0.3354292
0.25,-73.25,nclim_pft,nclim,pft,2.398488,28.126934,2.398488,0.33007565,0.3281476,0.3355333
0.25,-72.75,nclim_pft,nclim,pft,2.398569,28.120552,2.398569,0.33007153,0.32807312,0.33559048
0.25,-72.25,nclim_pft,nclim,pft,2.398522,28.118752,2.398522,0.3300739,0.32805214,0.33560314
0.25,-71.75,nclim_pft,nclim,pft,2.398204,28.118748,2.398204,0.3300898,0.32805206,0.3355873
0.25,-71.25,nclim_pft,nclim,pft,2.398232,28.118855,2.398232,0.3300884,0.32805332,0.33558777
0.25,-70.75,nclim_pft,nclim,pft,2.398533,28.120636,2.398533,0.33007336,0.3280741,0.33558804
0.25,-70.25,nclim_pft,nclim,pft,2.398633,28.122307,2.398633,0.3300684,0.32809357,0.33557907
0.25,-69.75,nclim_pft,nclim,pft,2.398612,28.123066,2.398612,0.33006943,0.3281024,0.33557175
0.25,-69.25,nclim_pft,nclim,pft,2.398649,28.122698,2.398649,0.33006756,0.32809814,0.3355766
0.25,-68.75,nclim_pft,nclim,pft,2.398683,28.1228,2.398683,0.33006584,0.32809933,0.3355775
0.25,-68.25,nclim_pft,nclim,pft,2.398688,28.122524,2.398688,0.33006557,0.32809612,0.33558006
0.25,-67.75,nclim_pft,nclim,pft,2.398452,28.122623,2.398452,0.33007744,0.32809727,0.3355674
0.25,-67.25,nclim_pft,nclim,pft,2.398425,28.121664,2.398425,0.33007877,0.3280861,0.33557404
0.25,-66.75,nclim_pft,nclim,pft,2.398349,28.118374,2.398349,0.3300825,0.3280477,0.33559765
0.25,-66.25,nclim_pft,nclim,pft,2.398476,28.11427,2.398476,0.3300762,0.3279998,0.3356382
0.25,-65.75,nclim_pft,nclim,pft,2.398357,28.111137,2.398357,0.33008217,0.32796326,0.33565838
0.25,-65.25,nclim_pft,nclim,pft,2.397975,28.108387,2.397975,0.33010124,0.32793118,0.33566223
0.25,-64.75,nclim_pft,nclim,pft,2.397858,28.10696,2.397858,0.33010708,0.32791454,0.33566822
0.25,-64.25,nclim_pft,nclim,pft,2.397932,28.102951,2.397932,0.33010338,0.32786777,0.33570534
0.25,-63.75,nclim_pft,nclim,pft,2.399015,28.094076,2.399015,0.33004925,0.3277642,0.33583347
0.25,-63.25,nclim_pft,nclim,pft,2.399395,28.091269,2.399395,0.33003025,0.32773148,0.33587585
0.25,-62.75,nclim_pft,nclim,pft,2.398004,28.101294,2.398004,0.3300998,0.32784843,0.33572273
0.25,-62.25,nclim_pft,nclim,pft,2.397839,28.102734,2.397839,0.33010803,0.32786522,0.33570244
0.25,-61.75,nclim_pft,nclim,pft,2.397934,28.101257,2.397934,0.3301033,0.327848,0.33571953
0.25,-61.25,nclim_pft,nclim,pft,2.398098,28.10238,2.398098,0.3300951,0.3278611,0.3357183
0.25,-60.75,nclim_pft,nclim,pft,2.398819,28.102741,2.398819,0.330059,0.32786533,0.3357514
0.25,-60.25,nclim_pft,nclim,pft,2.403122,28.058825,2.403122,0.3298439,0.32735294,0.3363326
0.25,-59.75,nclim_pft,nclim,pft,2.401107,28.077597,2.401107,0.32994465,0.32757195,0.33607533
0.25,-59.25,nclim_pft,nclim,pft,2.398866,28.089596,2.398866,0.3300567,0.32771194,0.33586334
0.25,-58.75,nclim_pft,nclim,pft,2.398419,28.083504,2.398419,0.33007908,0.32764088,0.33589176
0.25,-58.25,nclim_pft,nclim,pft,2.399136,28.07713,2.399136,0.33004314,0.3275665,0.3359807
0.25,-57.75,nclim_pft,nclim,pft,2.399887,28.069496,2.399887,0.3300057,0.3274775,0.3360819
0.25,-57.25,nclim_pft,nclim,pft,2.401368,28.050308,2.401368,0.3299316,0.32725357,0.33631584
0.25,-56.75,nclim_pft,nclim,pft,2.404038,28.034113,2.404038,0.32979813,0.32706463,0.33658432
0.25,-56.25,nclim_pft,nclim,pft,2.407979,28.02986,2.407979,0.32960102,0.327015,0.3368168
0.25,-55.75,nclim_pft,nclim,pft,2.409684,28.141096,2.409684,0.3295158,0.32831276,0.3359751
0.25,-55.25,nclim_pft,nclim,pft,2.41025,28.12267,2.41025,0.3294875,0.3280978,0.33615692
0.25,-54.75,nclim_pft,nclim,pft,2.408283,28.1023,2.408283,0.32958588,0.3278602,0.33622833
0.25,-54.25,nclim_pft,nclim,pft,2.407328,28.093811,2.407328,0.3296336,0.32776115,0.33625126
0.25,-53.75,nclim_pft,nclim,pft,2.406553,28.09449,2.406553,0.3296724,0.3277691,0.33620693
0.25,-53.25,nclim_pft,nclim,pft,2.40619,28.10965,2.40619,0.3296905,0.3279459,0.33606243
0.25,-52.75,nclim_pft,nclim,pft,2.406093,28.113436,2.406093,0.32969536,0.32799007,0.33602608
0.25,-52.25,nclim_pft,nclim,pft,2.40632,28.111279,2.40632,0.32968395,0.32796494,0.33605534
0.25,-51.75,nclim_pft,nclim,pft,2.405391,28.104897,2.405391,0.32973038,0.32789047,0.33606205
0.25,-51.25,nclim_pft,nclim,pft,2.405021,28.099968,2.405021,0.329749,0.32783295,0.33608463
0.25,-50.75,nclim_pft,nclim,pft,2.404857,28.100492,2.404857,0.3297571,0.3278391,0.3360721
0.25,-50.25,nclim_pft,nclim,pft,2.404393,28.096039,2.404393,0.32978035,0.3277871,0.336086
0.25,-49.75,nclim_pft,nclim,pft,2.404721,28.087826,2.404721,0.32976395,0.32769127,0.3361709
0.25,-49.25,nclim_pft,nclim,pft,2.404862,28.077332,2.404862,0.32975693,0.3275689,0.33626537
0.25,-48.75,nclim_pft,nclim,pft,2.405396,28.07632,2.405396,0.3297302,0.32755707,0.3363005
0.25,-48.25,nclim_pft,nclim,pft,2.405633,28.07658,2.405633,0.32971836,0.3275601,0.33631016
0.75,-78.25,nclim_pft,nclim,pft,2.849923,25.497683,2.849923,0.30750385,0.29747297,0.38001545
0.75,-77.75,nclim_pft,nclim,pft,2.40254,27.98764,2.40254,0.32987297,0.32652245,0.33689667
0.75,-77.25,nclim_pft,nclim,pft,2.39914,28.091755,2.39914,0.330043,0.32773716,0.33585903
0.75,-76.75,nclim_pft,nclim,pft,2.39867,28.11462,2.39867,0.3300665,0.3280039,0.335645
0.75,-76.25,nclim_pft,nclim,pft,2.398702,28.13189,2.398702,0.3300649,0.32820538,0.3355027
0.75,-75.75,nclim_pft,nclim,pft,2.398708,28.141735,2.398708,0.3300646,0.32832024,0.33542095
0.75,-75.25,nclim_pft,nclim,pft,2.398293,28.144306,2.398293,0.33008537,0.32835022,0.33537876
0.75,-74.75,nclim_pft,nclim,pft,2.3982,28.14522,2.3982,0.33009,0.3283609,0.33536655
0.75,-74.25,nclim_pft,nclim,pft,2.39823,28.143082,2.39823,0.3300885,0.32833595,0.3353858
0.75,-73.75,nclim_pft,nclim,pft,2.398185,28.133686,2.398185,0.3300908,0.3282263,0.3354619
0.75,-73.25,nclim_pft,nclim,pft,2.398348,28.126255,2.398348,0.3300826,0.32813965,0.33553196
0.75,-72.75,nclim_pft,nclim,pft,2.398261,28.117413,2.398261,0.3300869,0.32803646,0.33560127
0.75,-72.25,nclim_pft,nclim,pft,2.398247,28.1162,2.398247,0.33008762,0.3280223,0.33561066
0.75,-71.75,nclim_pft,nclim,pft,2.39817,28.116482,2.39817,0.33009155,0.3280256,0.33560448
0.75,-71.25,nclim_pft,nclim,pft,2.398214,28.116314,2.398214,0.3300893,0.3280237,0.3356081
0.75,-70.75,nclim_pft,nclim,pft,2.398543,28.119156,2.398543,0.33007286,0.32805683,0.33560085
0.75,-70.25,nclim_pft,nclim,pft,2.398604,28.119717,2.398604,0.3300698,0.32806335,0.33559925
0.75,-69.75,nclim_pft,nclim,pft,2.39856,28.118786,2.39856,0.33007202,0.32805252,0.3356047
0.75,-69.25,nclim_pft,nclim,pft,2.398614,28.11929,2.398614,0.3300693,0.3280584,0.3356033
0.75,-68.75,nclim_pft,nclim,pft,2.398639,28.119127,2.398639,0.33006805,0.3280565,0.33560585
0.75,-68.25,nclim_pft,nclim,pft,2.398654,28.118097,2.398654,0.33006733,0.32804443,0.3356152
0.75,-67.75,nclim_pft,nclim,pft,2.398412,28.115799,2.398412,0.3300794,0.32801765,0.33562225
0.75,-67.25,nclim_pft,nclim,pft,2.398382,28.114756,2.398382,0.3300809,0.3280055,0.3356295
0.75,-66.75,nclim_pft,nclim,pft,2.39836,28.11538,2.39836,0.330082,0.32801273,0.33562317
0.75,-66.25,nclim_pft,nclim,pft,2.398464,28.112366,2.398464,0.3300768,0.3279776,0.33565346
0.75,-65.75,nclim_pft,nclim,pft,2.398293,28.111568,2.398293,0.33008533,0.3279683,0.3356516
0.75,-65.25,nclim_pft,nclim,pft,2.39795,28.110113,2.39795,0.33010254,0.3279513,0.33564655
0.75,-64.75,nclim_pft,nclim,pft,2.39786,28.10912,2.39786,0.330107,0.32793972,0.3356503
0.75,-64.25,nclim_pft,nclim,pft,2.397936,28.105225,2.397936,0.3301032,0.3278943,0.33568657
0.75,-63.75,nclim_pft,nclim,pft,2.398439,28.09937,2.398439,0.33007805,0.327826,0.3357605
0.75,-63.25,nclim_pft,nclim,pft,2.398089,28.099905,2.398089,0.33009552,0.32783222,0.3357386
0.75,-62.75,nclim_pft,nclim,pft,2.397687,28.10268,2.397687,0.33011566,0.3278646,0.33569534
0.75,-62.25,nclim_pft,nclim,pft,2.397834,28.101551,2.397834,0.33010826,0.32785145,0.33571213
0.75,-61.75,nclim_pft,nclim,pft,2.398138,28.098396,2.398138,0.3300931,0.32781464,0.33575356
0.75,-61.25,nclim_pft,nclim,pft,2.398206,28.10162,2.398206,0.33008972,0.32785225,0.33573017
0.75,-60.75,nclim_pft,nclim,pft,2.398413,28.103832,2.398413,0.3300793,0.32787804,0.33572205
0.75,-60.25,nclim_pft,nclim,pft,2.398519,28.100605,2.398519,0.33007404,0.3278404,0.33575424
0.75,-59.75,nclim_pft,nclim,pft,2.399888,28.090742,2.399888,0.33000557,0.32772533,0.33590485
0.75,-59.25,nclim_pft,nclim,pft,2.402802,28.069298,2.402802,0.32985992,0.32747517,0.3362293
0.75,-58.75,nclim_pft,nclim,pft,2.405988,28.056717,2.405988,0.32970062,0.32732834,0.33649345
0.75,-58.25,nclim_pft,nclim,pft,2.40271,28.065922,2.40271,0.32986446,0.32743576,0.33625282
0.75,-57.75,nclim_pft,nclim,pft,2.401504,28.06121,2.401504,0.32992477,0.32738083,0.33623177
0.75,-57.25,nclim_pft,nclim,pft,2.402414,28.050674,2.402414,0.32987926,0.32725784,0.3363651
0.75,-56.75,nclim_pft,nclim,pft,2.406522,28.035242,2.406522,0.32967392,0.32707783,0.33669903
0.75,-56.25,nclim_pft,nclim,pft,2.408225,28.119476,2.408225,0.32958878,0.32806053,0.33608227
0.75,-55.75,nclim_pft,nclim,pft,2.409365,28.15547,2.409365,0.3295317,0.32848045,0.3358393
0.75,-55.25,nclim_pft,nclim,pft,2.411431,28.140808,2.411431,0.32942844,0.3283094,0.33606476
0.75,-54.75,nclim_pft,nclim,pft,2.410601,28.119892,2.410601,0.3294699,0.3280654,0.3361976
0.75,-54.25,nclim_pft,nclim,pft,2.40779,28.09858,2.40779,0.32961052,0.32781677,0.33623466
0.75,-53.75,nclim_pft,nclim,pft,2.406686,28.088238,2.406686,0.32966576,0.3276961,0.33626564
0.75,-53.25,nclim_pft,nclim,pft,2.406935,28.095156,2.406935,0.32965324,0.3277768,0.33622044
0.75,-52.75,nclim_pft,nclim,pft,2.406864,28.106676,2.406864,0.3296568,0.32791122,0.33612095
0.75,-52.25,nclim_pft,nclim,pft,2.405941,28.105644,2.405941,0.329703,0.32789917,0.3360834
0.75,-51.75,nclim_pft,nclim,pft,2.404982,28.098759,2.404982,0.32975098,0.32781887,0.33609276
0.75,-51.25,nclim_pft,nclim,pft,2.405168,28.104687,2.405168,0.3297416,0.32788803,0.3360527
0.75,-50.75,nclim_pft,nclim,pft,2.400955,28.02715,2.400955,0.32995228,0.3269834,0.33648823
0.75,-50.25,nclim_pft,nclim,pft,2.403673,28.029743,2.403673,0.32981632,0.3270137,0.33660244
0.75,-49.75,nclim_pft,nclim,pft,2.404759,28.093391,2.404759,0.3297621,0.32775623,0.3361264
0.75,-49.25,nclim_pft,nclim,pft,2.405052,28.078468,2.405052,0.32974743,0.32758213,0.33626534
0.75,-48.75,nclim_pft,nclim,pft,2.405497,28.077835,2.405497,0.32972515,0.32757473,0.33629284
0.75,-48.25,nclim_pft,nclim,pft,2.404991,28.075459,2.404991,0.32975044,0.32754704,0.3362874
0.75,-47.75,nclim_pft,nclim,pft,2.405087,28.071194,2.405087,0.3297456,0.32749725,0.33632774
0.75,-47.25,nclim_pft,nclim,pft,2.405253,28.05765,2.405253,0.32973736,0.32733925,0.3364489
0.75,-46.75,nclim_pft,nclim,pft,2.4053,28.040619,2.4053,0.329735,0.32714058,0.33659317
1.25,-78.25,nclim_pft,nclim,pft,2.407411,27.745686,2.407411,0.32962944,0.32369965,0.33915653
1.25,-77.75,nclim_pft,nclim,pft,2.400214,28.049139,2.400214,0.3299893,0.32723995,0.3362679
1.25,-77.25,nclim_pft,nclim,pft,2.398948,28.085903,2.398948,0.3300526,0.32766888,0.33589825
1.25,-76.75,nclim_pft,nclim,pft,2.398687,28.113981,2.398687,0.3300657,0.32799644,0.33565125
1.25,-76.25,nclim_pft,nclim,pft,2.398654,28.13611,2.398654,0.33006733,0.32825462,0.3354651
1.25,-75.75,nclim_pft,nclim,pft,2.398493,28.142038,2.398493,0.3300753,0.3283238,0.33540764
1.25,-75.25,nclim_pft,nclim,pft,2.398386,28.146862,2.398386,0.33008076,0.32838005,0.33536217
1.25,-74.75,nclim_pft,nclim,pft,2.398198,28.143019,2.398198,0.33009014,0.32833523,0.33538475
1.25,-74.25,nclim_pft,nclim,pft,2.398241,28.14,2.398241,0.33008797,0.32829998,0.33541206
1.25,-73.75,nclim_pft,nclim,pft,2.398194,28.13321,2.398194,0.33009033,0.32822075,0.3354663
1.25,-73.25,nclim_pft,nclim,pft,2.39814,28.123909,2.39814,0.330093,0.3281123,0.33554108
1.25,-72.75,nclim_pft,nclim,pft,2.398157,28.116154,2.398157,0.33009212,0.32802177,0.33560654
1.25,-72.25,nclim_pft,nclim,pft,2.398214,28.114449,2.398214,0.33008934,0.32800194,0.33562366
1.25,-71.75,nclim_pft,nclim,pft,2.398209,28.114017,2.398209,0.33008953,0.32799686,0.335627
1.25,-71.25,nclim_pft,nclim,pft,2.398233,28.114403,2.398233,0.33008835,0.32800137,0.33562496
1.25,-70.75,nclim_pft,nclim,pft,2.398287,28.114552,2.398287,0.33008564,0.32800312,0.3356264
1.25,-70.25,nclim_pft,nclim,pft,2.39833,28.114319,2.39833,0.33008354,0.3280004,0.3356305
1.25,-69.75,nclim_pft,nclim,pft,2.398518,28.114677,2.398518,0.33007412,0.32800457,0.33563694
1.25,-69.25,nclim_pft,nclim,pft,2.398562,28.11605,2.398562,0.3300719,0.3280206,0.33562767
1.25,-68.75,nclim_pft,nclim,pft,2.398574,28.113781,2.398574,0.3300713,0.32799416,0.3356472
1.25,-68.25,nclim_pft,nclim,pft,2.398607,28.11494,2.398607,0.33006966,0.32800762,0.3356392
1.25,-67.75,nclim_pft,nclim,pft,2.398385,28.112343,2.398385,0.3300808,0.32797733,0.33564976
1.25,-67.25,nclim_pft,nclim,pft,2.39836,28.112381,2.39836,0.33008198,0.32797775,0.33564816
1.25,-66.75,nclim_pft,nclim,pft,2.398324,28.112728,2.398324,0.33008377,0.3279818,0.33564346
1.25,-66.25,nclim_pft,nclim,pft,2.398245,28.111664,2.398245,0.33008778,0.3279694,0.3356484
1.25,-65.75,nclim_pft,nclim,pft,2.398007,28.109549,2.398007,0.33009964,0.32794476,0.33565414
1.25,-65.25,nclim_pft,nclim,pft,2.39786,28.108025,2.39786,0.330107,0.32792694,0.33565945
1.25,-64.75,nclim_pft,nclim,pft,2.397734,28.107077,2.397734,0.3301133,0.32791588,0.33566105
1.25,-64.25,nclim_pft,nclim,pft,2.397749,28.102451,2.397749,0.33011253,0.32786194,0.33570034
1.25,-63.75,nclim_pft,nclim,pft,2.397987,28.09848,2.397987,0.33010063,0.3278156,0.3357454
1.25,-63.25,nclim_pft,nclim,pft,2.397682,28.101475,2.397682,0.33011593,0.3278505,0.33570515
1.25,-62.75,nclim_pft,nclim,pft,2.39753,28.101448,2.39753,0.33012352,0.3278502,0.33569782
1.25,-62.25,nclim_pft,nclim,pft,2.397744,28.099253,2.397744,0.3301128,0.3278246,0.33572678
1.25,-61.75,nclim_pft,nclim,pft,2.398172,28.096552,2.398172,0.33009144,0.32779312,0.33577072
1.25,-61.25,nclim_pft,nclim,pft,2.398157,28.098969,2.398157,0.33009212,0.3278213,0.3357498
1.25,-60.75,nclim_pft,nclim,pft,2.398228,28.096485,2.398228,0.33008865,0.32779232,0.33577404
1.25,-60.25,nclim_pft,nclim,pft,2.400065,28.085388,2.400065,0.3299968,0.32766285,0.3359584
1.25,-59.75,nclim_pft,nclim,pft,2.407592,28.050152,2.407592,0.32962044,0.32725178,0.33662834
1.25,-59.25,nclim_pft,nclim,pft,2.40916,28.079334,2.40916,0.329542,0.32759224,0.33646355
1.25,-58.75,nclim_pft,nclim,pft,2.409151,28.108349,2.409151,0.32954247,0.32793076,0.33622128
1.25,-58.25,nclim_pft,nclim,pft,2.407942,28.09948,2.407942,0.32960285,0.32782726,0.33623478
1.25,-57.75,nclim_pft,nclim,pft,2.406607,28.058716,2.406607,0.32966965,0.3273517,0.33650776
