,nx,ny,lat,lon,PLS,gpp,ra,npp,rc,et,wue,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
1,201,187,3.75,-79.25,500PLS,0.515902996063232,0.861667990684509,0.192871496081352,176.534942626953,3.81894791126251,0.00632699998095632,0.126239497214556,1.87245154380798,0.226780004799366,0.852136999368668,0.793534517288208,5.97256731987,15.2061882019043,6.6383843421936,0.202500000596046,0.135000005364418,0.662499994039536
2,201,188,4.25,-79.25,500PLS,0.686455398797989,0.837963700294495,0.342585894465446,167.521487426758,4.16018333435059,0.0059179998934269,0.183766500651836,3.08150389194489,0.331997895240784,0.610681807994843,2.13882421255112,3.72072489261627,22.2794631958008,4.23252155780792,0.294128295779228,0.25440459549427,0.451466998457909
3,201,189,4.75,-79.25,500PLS,0.767848405241966,0.886287802457809,0.383763098716736,170.301974487305,4.29291892051697,0.00577090014703572,0.197222799807787,4.78912074565887,0.384644502401352,0.596204194426537,3.80827147960663,3.32810049057007,23.877233505249,3.79346652030945,0.3131815969944,0.27609930485487,0.410719102621078
4,202,184,2.25,-78.75,500PLS,0.0668739974498749,0.415374010801315,0.00420799991115928,176.849182128906,3.50953102111816,0.00645399978384376,0.0061730002053082,3.94569396972656,0.321195006370544,0.226852998137474,3.3976469039917,3.78599905967712,27.659610748291,3.04404902458191,0.38238000869751,0.264429003000259,0.353190988302231
5,202,187,3.75,-78.75,500PLS,2.59852662086487,1.40144658088684,1.19707978963852,147.819866943359,4.16159811019897,0.00661400007084012,0.463985401391983,13.0324211120605,0.727934789657593,0.749915993213654,11.5545725822449,2.16514856815338,25.2279418945312,2.21566369533539,0.323215800523758,0.360258999466896,0.31652560532093
6,202,188,4.25,-78.75,500PLS,2.06951220035553,1.2517080783844,0.861331105232239,146.229814147949,4.09441018104553,0.00678300019353628,0.375107398629189,7.78788633346558,0.597380101680756,0.760454595088959,6.43005142211914,2.46609380245209,22.4489774703979,2.73668284416199,0.317049300670624,0.333763399720192,0.349187698960304
7,202,189,4.75,-78.75,500PLS,2.62290096282959,1.47382060289383,1.14910819530487,146.558311462402,4.48552079200745,0.00614400021731853,0.43826490342617,12.3139795303345,0.691840213537216,0.793622803688049,10.8285163879395,2.18419940471649,24.8922897338867,2.3632355928421,0.317436999082565,0.357702398300171,0.324860900640488
8,202,190,5.25,-78.75,500PLS,1.36864691972733,1.2600233912468,0.549516606330872,153.079238891602,4.90459370613098,0.00540699996054173,0.227308900654316,5.21685762405396,0.458561101555824,0.754884898662567,4.00341172218323,2.98778059482574,23.2156330108643,3.51920051574707,0.303608602285385,0.29011410176754,0.406277301907539
9,203,181,0.75,-78.25,500PLS,1.80773279666901,1.07817587852478,0.729560798406601,163.007656860352,3.35031147003174,0.00750999990850687,0.402393001317978,6.82846474647522,0.7605200111866,0.723438394069672,5.34450678825378,3.18569903373718,23.7325504302979,2.96122357845306,0.357453396916389,0.294594699144363,0.347951799631119
10,203,182,1.25,-78.25,500PLS,2.26384630203247,1.18191169500351,1.08316831588745,152.679859924316,3.99894664287567,0.00660959999077022,0.479797798395157,11.3488803863525,0.744289797544479,0.669101893901825,9.93548717498779,2.28939607143402,25.1471950531006,2.19411981105804,0.343284702301025,0.343201702833176,0.313513600826263
