"","X","nx","ny","lat","lon","clima","gpp","ra","npp","rc","et","wue","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"946",946,237,181,0.75,-61.25,"lowprec",0.828205400705338,1.15960408449173,0.345712396502495,116.852727508545,4.07586531639099,0.00868060011416674,0.155346596240997,3.45161383152008,0.332566702365875,0.646982198953629,2.47206500768662,3.75320415496826,22.8494451522827,4.23010852336884,0.27479200065136,0.268731398880482,0.456476700305939,-3.15086895699018,-0.936645468493147,0.289423476090673,-0.14371044274426,0.0360520591104886,-9.26374530418883e-07
"947",947,237,182,1.25,-61.25,"lowprec",0.505198097229004,0.922444295883179,0.196663598716259,118.086971282959,4.04886758327484,0.00870300000533462,0.11674689874053,1.97836012244225,0.224735499918461,0.548907598853111,1.20471698641777,4.6176344871521,17.4594160079956,5.05478973388672,0.260980696976185,0.175210797786713,0.563808593153954,-6.2556537207345,-0.305653016468162,-0.0834759125267175,0.175409463536519,-0.183494540422842,-9.60068423871974e-07
"948",948,237,183,1.75,-61.25,"lowprec",0.759585905075073,1.1185779094696,0.321710300445557,116.784775543213,4.08191409111023,0.00868770005181432,0.147534902393818,3.11087136268616,0.309685102105141,0.622181797027588,2.17900477647781,3.85255722999573,22.7921297073364,4.3041974067688,0.268930602073669,0.2637222006917,0.467347002029419,-3.4322352649893,-1.11570193159994,0.282426816521409,-0.100623974078863,0.0151135786600295,2.20028229036551e-06
"949",949,237,184,2.25,-61.25,"lowprec",1.12209581136703,1.21040799617767,0.439669206738472,121.480459594727,4.09221386909485,0.00843410016968846,0.187712399661541,5.20946524143219,0.389464503526688,0.598896995186806,4.22110335826874,3.25251679420471,24.2225318908691,3.57099432945251,0.30350250005722,0.297167101502419,0.399330598115921,-1.44175133130877,-0.231624923575881,0.395898692673613,-0.10087296852675,0.0198498013730904,-1.92513403413086e-06
"950",950,237,185,2.75,-61.25,"lowprec",1.32538770437241,1.27755309343338,0.544646596908569,124.008678436279,4.08052439689636,0.00839400012046099,0.229441100358963,5.72172193527222,0.422795498371124,0.596780401468277,4.70214581489563,2.96453738212585,24.8282623291016,3.23475182056427,0.302323099970818,0.323500397801399,0.374176400899887,-0.693684392250735,-0.4532667934429,0.155099182939924,-0.16209698736792,0.124631798761511,1.26077507567324e-06
"951",951,237,186,3.25,-61.25,"lowprec",1.48749849796295,1.31576461791992,0.614620196819305,124.342407226562,4.08063926696777,0.0084519000723958,0.249788498878479,6.56525511741638,0.454987698793411,0.591478997468948,5.51878924369812,2.80371329784393,25.0132932662964,2.99857642650604,0.307966503500938,0.333574497699738,0.35845890045166,-0.217289789088307,-0.318323830369911,0.0677730045667131,-0.138220629392589,0.147152346571311,1.23059601371892e-06
"952",952,237,187,3.75,-61.25,"lowprec",1.51416249275208,1.32609089612961,0.624248504638672,124.718516540527,4.08768200874329,0.00840889997780323,0.253115102648735,6.62538366317749,0.463224500417709,0.607224404811859,5.5549352645874,2.78584344387054,24.8325613021851,2.99008169174194,0.307390400767326,0.333524498343468,0.35908479988575,-0.235209613736055,-0.311427203191611,0.00615410490831332,-0.150098063201787,0.15173707067883,3.37282665155425e-06
"953",953,237,188,4.25,-61.25,"lowprec",1.66120960712433,1.34817541837692,0.674179309606552,124.154463195801,4.06703319549561,0.00849399995058775,0.270231899619102,7.21958889961243,0.484307396411896,0.607473796606064,6.12780742645264,2.6865095615387,24.9464908599854,2.8459080696106,0.309058898687363,0.340822806954384,0.350118404626846,0.0390687606291781,-0.295350957258703,-0.0763147491836127,-0.141580495562779,0.175575256635535,-1.00767827841686e-06
"954",954,237,189,4.75,-61.25,"lowprec",1.39333480596542,1.29077249765396,0.586032700538635,121.725157928467,4.06083807945251,0.00863599963486195,0.24018169939518,6.24716386795044,0.442326104640961,0.594992595911026,5.20984678268433,2.86936798095703,24.9526376724243,3.10478174686432,0.305885598063469,0.330313202738762,0.363801100850105,-0.398629938372367,-0.371298595754913,0.114706009887516,-0.160381554272429,0.152682899450453,1.23726813634761e-06
"955",955,237,190,5.25,-61.25,"lowprec",1.16583218574524,1.24324090480804,0.498532697558403,119.034825134277,4.05964765548706,0.00876200012862682,0.211393597722054,5.15792088508606,0.39895039498806,0.597190093994141,4.16178071498871,3.10513758659363,24.7222253799438,3.43673496246338,0.299450796842575,0.312998500466347,0.387550500035286,-1.08639625141471,-0.500816947790457,0.273879490528118,-0.16965365543921,0.0785694882745788,2.34047219316302e-06
"956",956,237,191,5.75,-61.25,"lowprec",1.12086759805679,1.23957471847534,0.476150900125504,117.459950256348,4.06883864402771,0.00887100016698241,0.203795398771763,4.85179042816162,0.38790990114212,0.607168298959732,3.85671238899231,3.18346257209778,24.5477613449097,3.55399916172028,0.297308799624443,0.304713401198387,0.397978100180626,-1.36497761077612,-0.519525956078478,0.310109851682448,-0.168528492038961,0.0245216866919608,-3.03641151744305e-06
"957",957,237,192,6.25,-61.25,"lowprec",1.18286190032959,1.24676769971848,0.503942900896072,117.167324066162,4.07439045906067,0.00895899999886751,0.213471099734306,5.16533250808716,0.399938401579857,0.599616098403931,4.16577813625336,3.09173519611359,24.504204750061,3.42307591438293,0.299456200003624,0.31287789940834,0.387665903568268,-1.09904370222021,-0.468508632570488,0.21440411942489,-0.174498918606515,0.0918611836989349,1.43988379053273e-07
"958",958,237,193,6.75,-61.25,"lowprec",1.60885542631149,1.32905210256577,0.698805695772171,118.354831695557,4.05475645065308,0.00910199992358685,0.275077402591705,7.65914659500122,0.48340839445591,0.566223603487015,6.60951480865478,2.66057896614075,25.4914850234985,2.73541617393494,0.312535992264748,0.345876401662827,0.34158770442009,0.306424129729639,-0.272548920773285,0.0213238840156025,-0.0794930442929164,0.175302694726462,-8.45987903147494e-07
"959",959,237,194,7.25,-61.25,"lowprec",1.57891761064529,1.31757051944733,0.705882602930069,116.903191375732,4.07343173027039,0.00928600039333105,0.276059100031853,7.73761506080627,0.484885603189468,0.550761497020721,6.70196652412415,2.65695631504059,25.5350048065186,2.68560662269592,0.314316004514694,0.346717199683189,0.338967102766037,0.382308649575218,-0.220723146069905,0.0327143676829326,-0.0436240299169619,0.183000429163267,-3.05297851768693e-06
"960",960,237,195,7.75,-61.25,"lowprec",1.55820211172104,1.31106090545654,0.706667095422745,117.485639190674,4.09948482513428,0.00926699955016375,0.275713297724724,7.76418867111206,0.484056600928307,0.54388279914856,6.73625030517578,2.65641028881073,25.6150953292847,2.66994135379791,0.314990299940109,0.347142395377159,0.337867099046707,0.418006040095575,-0.210586214615773,0.0520597759798015,-0.0308021140923268,0.180875338776991,2.40735807444104e-06
"961",961,237,196,8.25,-61.25,"lowprec",1.4878614783287,1.29332211017609,0.676367503404617,118.284630584717,4.1251326084137,0.00920889964327216,0.266660103201866,7.36467895507812,0.47090870141983,0.551287591457367,6.34248380661011,2.70691599845886,25.5239719390869,2.7728098154068,0.313706603646278,0.343078103661537,0.343215101957321,0.247614501872404,-0.227472963259327,0.0943468863951194,-0.0593790592713212,0.168804546173457,2.24735023449107e-06
"962",962,237,197,8.75,-61.25,"lowprec",1.30646569728851,1.25661841630936,0.586670303344727,119.256101989746,4.18386421203613,0.00905099976807833,0.238532999157906,6.29009308815002,0.431596797704697,0.570986008644104,5.2875114440918,2.88722538948059,25.2716972351074,3.09973170757294,0.307683199644089,0.330865404009819,0.361451500654221,-0.328161973676924,-0.357731648949964,0.21770827464969,-0.135992413041551,0.143249743772451,-8.94464070401446e-07
"963",963,237,198,9.25,-61.25,"lowprec",1.11096469163895,1.21575609445572,0.483686399459839,120.058990478516,4.22294931411743,0.00880880020558834,0.206029598414898,4.87352967262268,0.384634697437286,0.604587399959564,3.88430774211884,3.1689551115036,24.4812307357788,3.54623801708221,0.298027703166008,0.30426139831543,0.397710999846458,-1.35315646531338,-0.482552371171233,0.295136678131181,-0.173474143337361,0.0167879332906599,-9.18023328966289e-07
"964",964,237,199,9.75,-61.25,"lowprec",0.903981691598892,1.16520787477493,0.378681895136833,120.591926574707,4.28177042007446,0.008564000017941,0.17027870118618,3.5491916179657,0.32802050113678,0.636153209209442,2.5850182056427,3.61689488887787,23.0374322891235,4.09867367744446,0.277581799030304,0.271080701053143,0.451337295770645,-2.89928150330497,-0.869507733263616,0.222662097185545,-0.148633505799567,-0.0525152660434087,2.26041957196443e-06
"965",965,237,200,10.25,-61.25,"lowprec",0.713762104511261,1.05051141381264,0.291178902983665,123.675256347656,4.35095186233521,0.00822720024734735,0.145592100918293,2.74316840171814,0.26944819688797,0.604627692699432,1.86909259557724,4.06103386878967,22.1670837402344,4.56796050071716,0.258644604682922,0.247967000305653,0.493388700485229,-4.16823762864247,-1.32775585017529,0.2490535372704,-0.0914420372542384,-0.0308446299285353,-3.16752967499667e-06
"966",966,237,201,10.75,-61.25,"lowprec",0.647301697731018,1.01887920498848,0.274632799625397,127.499109649658,4.41190595626831,0.00786100006662309,0.139411000162363,3.13443303108215,0.260235802829266,0.587687796354294,2.28650954961777,4.09720509052277,23.0233413696289,4.591313123703,0.258040703833103,0.242743098735809,0.4992163002491,-4.18442781448866,-1.45032286037651,0.448380191350795,-0.0301594935052196,-0.19722048071737,-1.02831731552122e-06
"967",967,237,202,11.25,-61.25,"lowprec",0.689203292131424,1.06767149567604,0.302163803577423,132.681559753418,4.45064163208008,0.00746239982545376,0.145087400078773,2.86210849285126,0.278175503015518,0.60609570145607,1.97783720493317,3.98068628311157,22.4703845977783,4.51569232940674,0.263755998015404,0.252351303398609,0.483892700076103,-3.90250240944557,-1.20790400300301,0.31674389151887,-0.12718824850701,-0.0373661578300618,8.19018528552817e-08
"968",968,237,203,11.75,-61.25,"lowprec",0.643840605020523,1.03031050562859,0.279617202281952,137.071592712402,4.49678506851196,0.00713100004941225,0.138574701547623,2.59095559120178,0.261417506635189,0.593057489395142,1.73648048639297,4.11396427154541,22.4405681610107,4.58956446647644,0.257020498812199,0.241739302873611,0.501240196824074,-4.29533047407605,-1.39973579641468,0.322995148963046,-0.0266360687700233,-0.134610860733679,7.83072811039176e-08
"969",969,237,204,12.25,-61.25,"lowprec",0.648132407665253,1.02498039007187,0.282240602374077,138.179161071777,4.52703981399536,0.00698889992199838,0.139845702052116,2.84722580909729,0.26329480111599,0.596085506677628,1.98784580230713,4.06891651153564,22.4215593338013,4.57795853614807,0.259597097337246,0.241617101430893,0.498785698413849,-4.21820856869786,-1.30488835794676,0.326244114113877,-0.0539337476546161,-0.15712967770975,1.1477765344825e-06
"970",970,237,205,12.75,-61.25,"lowprec",0.375863599777222,0.729839396476746,0.146739795804024,144.02890625,4.5627872467041,0.00673559997230768,0.107585000991821,0.956898009777069,0.175239998102188,0.443165200948715,0.338492394983768,5.66376867294312,10.0967070102692,5.13674144744873,0.230834394693375,0.13488360196352,0.634281814098358,-8.9186557587541,-0.195733460465392,-1.36153891790154,0.951101573396699,0.692827912081823,2.12027169732565e-06
"971",971,238,172,-3.75,-60.75,"lowprec",0.508356699347496,0.971680694818497,0.223807302117348,173.657902526855,5.1442654132843,0.00480999993160367,0.11612040027976,2.48878450393677,0.249299301207066,0.597046995162964,1.6424381673336,4.40192382335663,20.250560760498,4.93168783187866,0.261757802963257,0.199201500415802,0.53904040157795,-5.39089904535667,-0.762839007220951,0.301070538442363,0.0651225523077508,-0.297885627430186,3.14308869420188e-06
"972",972,238,173,-3.25,-60.75,"lowprec",0.45293760150671,0.930431699752808,0.188354902341962,167.090135192871,4.91157450675964,0.00529030002653599,0.103230600059032,3.17364661693573,0.254215797781944,0.541131800413132,2.37829906344414,4.38618190288544,21.3291854858398,4.8860280752182,0.282998396456242,0.197987797856331,0.519013905525208,-4.85157968244713,-0.175452505263905,0.831089274062685,0.120259932948371,-0.371395977342138,-9.36235077020342e-07
"973",973,238,174,-2.75,-60.75,"lowprec",0.601906490325928,1.02793431282043,0.25568619966507,156.463275146484,4.74652938842773,0.00586840021423995,0.128687000274658,2.45077569484711,0.265979999303818,0.621304792165756,1.56349059343338,4.26330459117889,21.1526344299316,4.64624266624451,0.252924098074436,0.222837498784065,0.524238300323486,-4.90338338381325,-1.28834069764099,0.117343434118094,0.106289808348162,-0.193524351758139,1.09639739154233e-06
"974",974,238,175,-2.25,-60.75,"lowprec",0.71593759059906,1.10868439674377,0.312094101309776,146.686378479004,4.62611842155457,0.00641500018537045,0.142292699217796,2.97362477779388,0.314123100042343,0.646498394012451,2.01300361156464,3.88695938587189,22.2276895523071,4.40969948768616,0.270964202284813,0.254319696128368,0.474716100096703,-3.66175386348294,-0.927555381470192,0.272644054239707,-0.132164340693558,-0.0241234028613172,1.18207660992908e-07
"975",975,238,176,-1.75,-60.75,"lowprec",0.844745308160782,1.16691390275955,0.379089602828026,138.908827209473,4.49984955787659,0.00688599986024201,0.160702200233936,4.36711814403534,0.370661696791649,0.648058903217316,3.34839777946472,3.51130678653717,23.7036117553711,3.97594478130341,0.294465398788452,0.275302502512932,0.430232003331184,-2.32385699681433,-0.392210410031542,0.504040151689647,-0.137974443872749,-0.0802741488644743,1.17802201426986e-06
"976",976,238,177,-1.25,-60.75,"lowprec",1.02323859930038,1.22545322179794,0.467117202281952,138.318989562988,4.40181894302368,0.00711299991235137,0.188896597921848,4.81191759109497,0.423137497901917,0.640798705816269,3.74798135757446,3.21287021636963,24.3957609176636,3.52833206653595,0.300850501656532,0.300677600502968,0.398471900820732,-1.37819959438526,-0.360499613722014,0.342736631134273,-0.10812666052067,0.0102826983276656,1.48118626808191e-07
"977",977,238,178,-0.75,-60.75,"lowprec",1.11802711486816,1.22823749780655,0.509355592727661,133.842230224609,4.28945531845093,0.00752199981361628,0.202898699045181,6.28693280220032,0.454968699812889,0.612515905499458,5.21944794654846,3.0245156288147,25.1884269714355,3.24368760585785,0.313235303759575,0.314954796433449,0.37180979847908,-0.605999759332873,-0.0947507949317613,0.446998415029688,-0.0716664582838981,0.0324990817461255,1.31291436908376e-06
"978",978,238,179,-0.25,-60.75,"lowprec",1.12438739538193,1.25027811527252,0.50541889667511,126.917134094238,4.2099561214447,0.00801589963957667,0.202784998714924,5.32919354438782,0.44128680229187,0.641310107707977,4.2465975522995,3.08745059967041,24.6131948471069,3.38517501354218,0.302095597982407,0.311979395151138,0.385924902558327,-1.02874115938179,-0.388903630685857,0.258285696334975,-0.138843536087868,0.0673685753364097,1.29330700815444e-06
"979",979,238,180,0.25,-60.75,"lowprec",1.0160648047924,1.22021440267563,0.440971499681473,119.829560089111,4.11330456733704,0.00847379975020885,0.184029200673103,4.36782357692718,0.400265997648239,0.656567907333374,3.31098911762238,3.30222878456116,23.7213415145874,3.69432446956635,0.29534350335598,0.289146801829338,0.415509900450706,-1.85344189922085,-0.411536165935457,0.253242062413761,-0.13628183851932,-0.037313481210399,-2.0598500307667e-06
"980",980,238,181,0.75,-60.75,"lowprec",0.734249699115753,1.08569778800011,0.304860305786133,116.604762268066,4.07810883522034,0.00866790004074574,0.145428001880646,3.64376261234283,0.302601301670074,0.623023998737335,2.71813768148422,3.89713180065155,23.0525987625122,4.39096665382385,0.271602502465248,0.255662293732166,0.472735497355461,-3.53147029506626,-1.02877111609996,0.448694341997413,-0.0910336553947311,-0.0955982223215082,-3.00491431093342e-06
"981",981,238,182,1.25,-60.75,"lowprec",0.462633195519447,0.877612698078156,0.180407199263573,118.724652099609,4.10469808578491,0.00863510007038712,0.112185100466013,1.28406580090523,0.211449599266052,0.530042603611946,0.542573693394661,5.00272097587585,13.2390480995178,5.02481594085693,0.248530597984791,0.154706199467182,0.596763098239899,-7.48908622921476,-0.0745647072993287,-0.912344236158081,0.497930141971569,0.216794750016267,1.08809810184241e-06
"982",982,238,183,1.75,-60.75,"lowprec",0.768120908737183,1.08608521223068,0.298821297287941,118.35867767334,4.17443771362305,0.0084434000775218,0.141768002510071,3.57381527423859,0.296412900090218,0.602268505096436,2.67513411045074,3.93858664035797,22.8304075241089,4.38910083770752,0.273200599849224,0.252806302905083,0.473993197083473,-3.59151750362191,-0.932481490363207,0.454771859734744,-0.0486026069359719,-0.0783630353631279,-9.28038138114928e-07
"983",983,238,184,2.25,-60.75,"lowprec",1.22421389818192,1.27028330564499,0.498836904764175,131.070622253418,4.19682207107544,0.00757950008846819,0.212623898684978,5.08145742416382,0.401270496845245,0.616836804151535,4.06334846019745,3.10230450630188,24.328385925293,3.45594899654388,0.297137796878815,0.310407599806786,0.392454600334167,-1.21943545910207,-0.513904647003529,0.163747114943755,-0.18555322508712,0.0736405334995577,1.83942464371256e-07
"984",984,238,185,2.75,-60.75,"lowprec",1.50385838747025,1.32963758707047,0.630419003963471,133.858894348145,4.20913724899292,0.00755799980834126,0.252985902130604,6.74046907424927,0.458299100399017,0.585875403881073,5.6962954044342,2.77203941345215,25.1021808624268,2.95097122192383,0.309277498722076,0.335715195536613,0.355007502436638,-0.110867890687724,-0.292943017051546,0.0639581894421195,-0.131942458276462,0.148503195264081,-1.90629921463167e-06
"985",985,238,186,3.25,-60.75,"lowprec",1.30466440916061,1.28886280059814,0.546235501766205,127.609664154053,4.2240225315094,0.00797520000487566,0.226650799810886,5.74350337982178,0.419880399107933,0.596136212348938,4.72748785018921,2.96208620071411,24.9439956665039,3.24737780094147,0.302614200115204,0.322690498828888,0.374695000052452,-0.690353576986059,-0.456034324148308,0.187874050082493,-0.167434367408671,0.0979587109594348,3.38137777694536e-06
"986",986,238,187,3.75,-60.75,"lowprec",1.13557008504868,1.26514160633087,0.466901701688766,124.402980041504,4.20390152931213,0.00809399969875813,0.200346300005913,4.59962706565857,0.385720801353455,0.630410897731781,3.58349566459656,3.21437740325928,23.8430192947388,3.60514717102051,0.293186402320862,0.298486796021461,0.408326703310013,-1.65451840323732,-0.537726999644929,0.144357227370674,-0.174222528200365,0.0178233562236143,1.16642649450327e-06
"987",987,238,188,4.25,-60.75,"lowprec",1.21798009872437,1.2717071890831,0.507263308763504,123.978610229492,4.184010887146,0.00821930002421141,0.213783001899719,5.19213767051697,0.406373599171639,0.618940901756287,4.16682360172272,3.08105096817017,24.3168186187744,3.43104729652405,0.297694000601768,0.312554198503494,0.389751702547073,-1.15591359959776,-0.500875666309777,0.144805736071469,-0.19296323255522,0.0946744890055051,1.20310819878844e-06
"988",988,238,189,4.75,-60.75,"lowprec",1.16272518634796,1.25157668590546,0.493538999557495,122.43125,4.1639636516571,0.00835399981588125,0.20767619907856,5.04451746940613,0.398531198501587,0.605247801542282,4.04073870182037,3.11934149265289,24.4719425201416,3.46126737594604,0.298442301154137,0.310059598088264,0.391498103737831,-1.1957533930905,-0.488646769971628,0.227465848417131,-0.170977552509541,0.0693054292833805,1.364608020471e-07
"989",989,238,190,5.25,-60.75,"lowprec",1.12237949371338,1.23898249864578,0.479881802201271,121.0739402771,4.13411364555359,0.00849399995058775,0.202856801450253,4.88797655105591,0.392368498444557,0.600778603553772,3.89482982158661,3.17234480381012,24.4900072097778,3.513356590271,0.298308196663856,0.307264798879623,0.394427201151848,-1.29165013891719,-0.486969201747538,0.287831209477108,-0.157956668493911,0.0654759268481575,-1.91173802710498e-06
"990",990,238,191,5.75,-60.75,"lowprec",1.11847269535065,1.23335801362991,0.482136005163193,118.468502807617,4.09384651184082,0.00877599976956844,0.204284501075745,4.9633918762207,0.391964599490166,0.595415300130844,3.97601208686829,3.15588924884796,24.7114078521729,3.50075018405914,0.299178496003151,0.308818200230598,0.392003405094147,-1.21180487903648,-0.493862392193781,0.33041862398455,-0.162293258118102,0.0543758802964416,-8.91299087479869e-07
"991",991,238,192,6.25,-60.75,"lowprec",1.14182958602905,1.22959212064743,0.496111005544662,117.189085388184,4.07276434898376,0.00897860005497932,0.209256899356842,5.11214962005615,0.398165103793144,0.584836900234222,4.12914762496948,3.10493388175964,24.5893146514893,3.4115581035614,0.301360100507736,0.31307530105114,0.38556469976902,-1.05314183182475,-0.416370346022057,0.265338071925119,-0.153382236746038,0.101607170025065,-8.81919418938004e-07
"992",992,238,193,6.75,-60.75,"lowprec",1.38292008638382,1.27708469629288,0.603431004285812,117.596335601807,4.055553150177,0.00914389975368977,0.244571000337601,6.49616918563843,0.44502409696579,0.563669699430466,5.48747458457947,2.83827211856842,25.3372074127197,2.99353134632111,0.31044280230999,0.333101695775986,0.356455498933792,-0.157877831388445,-0.278663621881865,0.193392217162978,-0.0952859742986069,0.13536587689267,2.47701755227536e-07
"993",993,238,194,7.25,-60.75,"lowprec",1.49879198074341,1.29694501161575,0.666022402048111,116.613430023193,4.06134247779846,0.00932899955660105,0.264584493637085,7.27065477371216,0.4692272990942,0.551792293787003,6.24963331222534,2.71958446502686,25.5034410476685,2.79192147254944,0.313532498478889,0.342862400412559,0.34360499382019,0.222251028703828,-0.230304680161935,0.104593721579564,-0.0649578934030982,0.178752226606606,1.36479868623196e-06
"994",994,238,195,7.75,-60.75,"lowprec",1.59660532474518,1.32338609695435,0.71915670633316,117.433634185791,4.0847128868103,0.00933600030839443,0.280037698149681,7.9150013923645,0.488331899046898,0.544760501384735,6.88190855979919,2.63391280174255,25.6030042648315,2.64271359443665,0.31507640182972,0.348585295677185,0.336338305473328,0.464718294631826,-0.210758121062662,0.0235532553408474,-0.0334145026969237,0.186807134315552,1.8362742709721e-07
"995",995,238,196,8.25,-60.75,"lowprec",1.59166580438614,1.31705429553986,0.723749500513077,118.052164459229,4.09483418464661,0.00933279972523451,0.281489098072052,7.96232838630676,0.489956402778626,0.546668195724487,6.92570400238037,2.62870950698853,25.6000539779663,2.6393146276474,0.315075498819351,0.348898994922638,0.33602539896965,0.473468238183072,-0.21139636636673,0.0179793158504792,-0.0363900414251704,0.188147562882302,1.35589558383775e-06
"996",996,238,197,8.75,-60.75,"lowprec",1.51176379919052,1.30195519924164,0.687472194433212,120.11402130127,4.14319677352905,0.00913000013679266,0.269900095462799,7.5010856628418,0.474900802969933,0.550298792123795,6.47588710784912,2.69017429351807,25.5262313842773,2.74103450775146,0.313565102219582,0.344729998707771,0.341704797744751,0.29331490601321,-0.238778413240398,0.0666066622612703,-0.0540372427438613,0.179057320328684,1.29476662288908e-06
"997",997,238,198,9.25,-60.75,"lowprec",1.2346727013588,1.23721669912338,0.554929393529892,121.702912902832,4.20390391349792,0.00885019991546869,0.228046801686287,5.9270893573761,0.416622596979141,0.571353399753571,4.93911361694336,2.95138738155365,25.3180963516235,3.20609011650085,0.305583900213242,0.32629619538784,0.368119996786118,-0.514611171095434,-0.421001655122841,0.285327932559844,-0.149612413627655,0.112488228895999,-7.70253326190518e-07
"998",998,238,199,9.75,-60.75,"lowprec",0.85256450176239,1.14151760339737,0.37948219627142,121.006954956055,4.27001671791077,0.00860590031370521,0.165471499413252,4.37586748600006,0.342242494225502,0.591383799910545,3.44224097728729,3.47860772609711,23.7566118240356,3.89311380386353,0.29648360311985,0.276025597751141,0.427491101622581,-2.21084828901767,-0.331518801655908,0.486830957900279,-0.09645001616733,-0.100343493216867,-3.05928445987202e-06
"999",999,238,200,10.25,-60.75,"lowprec",0.816389191150665,1.13608212471008,0.36523679792881,123.48756942749,4.30927891731262,0.00838700029999018,0.162299200892448,3.4263384103775,0.321076101064682,0.616578096151352,2.48868420124054,3.65127680301666,23.0957912445068,4.11940631866455,0.278848397731781,0.269746397435665,0.451405501365662,-2.91780802973869,-0.830280740385474,0.286869430650758,-0.130698257216947,-0.0482363032453748,-3.04720354793453e-06
"1000",1000,238,201,10.75,-60.75,"lowprec",0.717523303627968,1.08424919247627,0.313145998865366,127.360556793213,4.38021097183228,0.00796420024707913,0.144614800065756,3.90246586799622,0.309440603852272,0.585657802224159,3.00736749172211,3.8408980846405,23.2828367233276,4.24681286811829,0.285030400753021,0.263598501682281,0.451370897889137,-3.04021292772298,-0.62756697079293,0.606772322772416,-0.052793214001071,0.0103352335680963,2.34512963248612e-06
"1001",1001,238,202,11.25,-60.75,"lowprec",0.824717503786087,1.14119491577148,0.361781001091003,131.660818481445,4.44974217414856,0.00753530007787049,0.160794301331043,3.41467628479004,0.318180501461029,0.62260160446167,2.47389392852783,3.68228302001953,23.1710214614868,4.16816389560699,0.27771669626236,0.26681059896946,0.455472701787949,-3.01276719451245,-0.869388755470584,0.327185541365802,-0.129682673498075,-0.0826956290700767,1.32924811380164e-07
"1002",1002,238,203,11.75,-60.75,"lowprec",0.840536898374557,1.14429779052734,0.367064997553825,135.5861328125,4.50082759857178,0.00720260012894869,0.162244999408722,3.48143877983093,0.320912098884582,0.624178212881088,2.53634841442108,3.65414822101593,23.1502058029175,4.14018805027008,0.278051003813744,0.268800899386406,0.453148001432419,-2.95105140897758,-0.861695436925195,0.296921141730018,-0.139364584594113,-0.0696223679733895,1.11400657254457e-06
"1003",1003,238,204,12.25,-60.75,"lowprec",0.75529699921608,1.09650729894638,0.323192501068115,138.894711303711,4.55226392745972,0.00689910012297332,0.150211501121521,3.33138599395752,0.293077400326729,0.617137396335602,2.42117102146149,3.83882029056549,22.790087890625,4.39576029777527,0.269945296645164,0.256575605273247,0.473479098081589,-3.54768910677538,-1.04928090542171,0.333466785763938,-0.153661181984222,-0.0977659770686499,8.1920719541273e-08
"1004",1004,238,205,12.75,-60.75,"lowprec",0.348635196685791,0.688500809669495,0.13295059800148,146.233340454102,4.56494817733765,0.00660539986565709,0.105121000111103,0.862012213468552,0.165204997360706,0.420103800296783,0.276703596115112,5.52953071594238,9.98737258911133,5.17786555290222,0.247999995946884,0.0879999995231628,0.664000010490417,-9.19944571586612,0.616498764681415,-1.17271386898327,1.03891806660197,-0.093241617018796,-2.08096206044672e-07
"1005",1005,238,206,13.25,-60.75,"lowprec",0.0704390034079552,0.772783994674683,0.00825399998575449,143.972946166992,4.56275510787964,0.00642499979585409,0.00630200002342463,12.5032529830933,0.372240006923676,0.247844994068146,11.8831729888916,3.75579595565796,29.2265548706055,3.23204493522644,0.40820300579071,0.266167014837265,0.325630009174347,0.534493383044778,2.77824367159533,3.26221743011883,0.854695376095013,-0.31025714322954,6.41418150149065e-07
"1006",1006,239,165,-7.25,-60.25,"lowprec",0.0833669975399971,1.10856699943542,0.000144000005093403,123.129234313965,4.31725883483887,0.00813900027424097,0.000111000001197681,14.9031391143799,0.548533976078033,0.317530989646912,14.0370845794678,3.27042007446289,27.1680164337158,2.70471906661987,0.396239012479782,0.292659014463425,0.311100989580154,0.978981656722006,2.5711038811594,2.08689768131129,0.724125882283406,-0.0934727604730677,1.12213806035544e-05
"1007",1007,239,168,-5.75,-60.25,"lowprec",0.380327368155122,0.785888880491257,0.153873374452814,119.817259788513,4.64134854078293,0.00796012487262487,0.100383876007982,2.90338910371065,0.242932122200727,0.501101749017835,2.15935472585261,5.32776629924774,11.1338776946068,4.64272573590279,0.26193300075829,0.131787499412894,0.606279384344816,-7.82009049392436,0.762198992850589,-1.10027352620732,1.13657668547003,0.343881968600693,1.31520284041287e-06
"1008",1008,239,169,-5.25,-60.25,"lowprec",0.156216993927956,1.22341394424438,0.0112290000542998,123.893882751465,4.63313484191895,0.00762500008568168,0.00711000012233853,17.0611248016357,0.592117011547089,0.47723200917244,15.9917478561401,2.80113101005554,27.7320709228516,2.79648995399475,0.390872985124588,0.293556988239288,0.315569996833801,1.19776928569642,2.32918230814932,1.85936411028757,0.28271232517791,-0.506106607991739,7.90168859232665e-07
"1009",1009,239,172,-3.75,-60.25,"lowprec",0.431110332409541,0.900547113683489,0.179699333177673,173.85989718967,5.1162510448032,0.00487711109841863,0.103542666468355,1.19311212168799,0.230590999126434,0.553497105836868,0.409023781617482,5.11277537875705,10.1972019407484,5.01898707283868,0.260242780049642,0.129796221852303,0.60996099975374,-8.03708755945201,0.859344501673837,-1.27614814756331,0.625651908407275,0.309560955280336,-5.35011617230907e-08
