lat,lon,clima_approach,clima,approach,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
-0.75,-75.75,lowprec_pls,lowprec,pls,2.18113670349121,26.0273199081421,2.12296230792999,0.32665830552578,0.358552595973015,0.314789402484894
-0.25,-75.75,lowprec_pls,lowprec,pls,2.23867590427399,25.7770235061646,2.24802119731903,0.320779901742935,0.35870109796524,0.320519098639488
0.25,-75.75,lowprec_pls,lowprec,pls,2.26965939998627,25.6620218276978,2.28298008441925,0.319547697901726,0.358394700288773,0.322057202458382
0.75,-75.75,lowprec_pls,lowprec,pls,2.30214927196503,25.4879865646362,2.33515439033508,0.318595498800278,0.358028301596642,0.323376497626305
1.25,-75.75,lowprec_pls,lowprec,pls,2.25552108287811,25.8708196640015,2.24885811805725,0.324286100268364,0.356624495983124,0.319089204072952
1.75,-75.75,lowprec_pls,lowprec,pls,2.24471850395203,25.9282417297363,2.23721370697021,0.326827001571655,0.355651599168777,0.317521595954895
2.25,-75.75,lowprec_pls,lowprec,pls,2.26363916397095,25.8780347824097,2.26694319248199,0.327298301458359,0.354957303404808,0.317744600772858
2.75,-75.75,lowprec_pls,lowprec,pls,2.35402162075043,25.3099252700806,2.44689600467682,0.322449004650116,0.354845300316811,0.322705897688866
8.25,-75.75,lowprec_pls,lowprec,pls,2.36557428836822,25.0364175796509,2.44823608398438,0.3112380027771,0.356574296951294,0.332187896966934
8.75,-75.75,lowprec_pls,lowprec,pls,2.16691823005676,25.8838296890259,2.16017146110535,0.319301000237465,0.362601101398468,0.318097698688507
9.25,-75.75,lowprec_pls,lowprec,pls,2.22708909511566,25.5308023452759,2.22520952224731,0.314736399054527,0.363293397426605,0.321970498561859
9.75,-75.75,lowprec_pls,lowprec,pls,3.32424099445343,22.9784067153931,3.79237549304962,0.289830696582794,0.278356000781059,0.431813305616379
10.25,-75.75,lowprec_pls,lowprec,pls,2.86452698707581,27.1999282836914,2.83076906204224,0.392852991819382,0.288969993591309,0.31817701458931
-2.25,-75.25,lowprec_pls,lowprec,pls,3.89234752655029,21.9718328475952,4.402019739151,0.267957600951195,0.25069590061903,0.481346499919891
-1.75,-75.25,lowprec_pls,lowprec,pls,2.19037549495697,25.9372625350952,2.12577123641968,0.322869402170181,0.361335501074791,0.315795397758484
-1.25,-75.25,lowprec_pls,lowprec,pls,2.19751331806183,25.9815536499023,2.13245768547058,0.324011597037315,0.360250595211983,0.315737602114677
-0.75,-75.25,lowprec_pls,lowprec,pls,2.20209512710571,25.9879442214966,2.14182269573212,0.325028097629547,0.359246701002121,0.315724891424179
-0.25,-75.25,lowprec_pls,lowprec,pls,2.2733381986618,25.5953056335449,2.27606549263,0.317808800935745,0.35969820022583,0.322493001818657
0.25,-75.25,lowprec_pls,lowprec,pls,2.28885700702667,25.6223978042603,2.29459764957428,0.319096502661705,0.358514198660851,0.322388899326324
0.75,-75.25,lowprec_pls,lowprec,pls,2.25777130126953,25.8968994140625,2.23865160942078,0.325202396512032,0.356099599599838,0.31869840323925
1.25,-75.25,lowprec_pls,lowprec,pls,2.22510671615601,26.0849884033203,2.16822810173035,0.327947601675987,0.35631919503212,0.315733098983765
1.75,-75.25,lowprec_pls,lowprec,pls,2.23372669219971,26.0192152023315,2.20199046134949,0.327739906311035,0.355643197894096,0.316617095470428
2.25,-75.25,lowprec_pls,lowprec,pls,2.27080669403076,25.8458036422729,2.27518012523651,0.326857000589371,0.355111500620842,0.318031498789787
2.75,-75.25,lowprec_pls,lowprec,pls,2.43333277702332,24.7544597625732,2.57823133468628,0.318274500966072,0.354067498445511,0.327658003568649
3.25,-75.25,lowprec_pls,lowprec,pls,3.5323753118515,16.1221341133118,3.92300770282745,0.313958895206451,0.195184099674225,0.490857210755348
3.75,-75.25,lowprec_pls,lowprec,pls,2.330193400383,25.4731498718262,2.38019893169403,0.324902600049973,0.35507470369339,0.320022696256638
4.25,-75.25,lowprec_pls,lowprec,pls,3.79279718399048,21.9101823806763,4.24533638954163,0.270095799863338,0.257430696487427,0.472473701834679
8.25,-75.25,lowprec_pls,lowprec,pls,3.94221577644348,21.2940605163574,4.46872162818909,0.260300000011921,0.242628899216652,0.497071400284767
8.75,-75.25,lowprec_pls,lowprec,pls,2.17018582820892,25.9452625274658,2.15285789966583,0.321323502063751,0.361275598406792,0.317401701211929
9.25,-75.25,lowprec_pls,lowprec,pls,2.26131157875061,25.4853660583496,2.25929160118103,0.314418298006058,0.362765899300575,0.322815999388695
9.75,-75.25,lowprec_pls,lowprec,pls,3.34519402980804,22.8989421844482,3.85744442939758,0.279440999031067,0.276782202720642,0.443776899576187
10.25,-75.25,lowprec_pls,lowprec,pls,3.13367240428925,23.7243709564209,3.55598683357239,0.296114003658295,0.300356295704842,0.403529703617096
10.75,-75.25,lowprec_pls,lowprec,pls,4.32560586929321,0,7.08610486984253,0.419999986886978,0,0.579999983310699
-2.25,-74.75,lowprec_pls,lowprec,pls,2.56673328876495,24.857251739502,2.73368601799011,0.309876897931099,0.343612799048424,0.346510201692581
-1.75,-74.75,lowprec_pls,lowprec,pls,2.27313718795776,25.5782186508179,2.19926109313965,0.318552702665329,0.36137410402298,0.320073401927948
-1.25,-74.75,lowprec_pls,lowprec,pls,2.21991484165192,25.944457244873,2.13334882259369,0.322802901268005,0.361420097947121,0.315776604413986
-0.75,-74.75,lowprec_pls,lowprec,pls,2.21982507705688,25.9819068908691,2.14617550373077,0.323704904317856,0.36015750169754,0.316137400269508
-0.25,-74.75,lowprec_pls,lowprec,pls,2.26575019359589,25.7585344314575,2.23746929168701,0.319995400309563,0.359595102071762,0.320409402251244
0.25,-74.75,lowprec_pls,lowprec,pls,2.24397592544556,26.0067708969116,2.18331007957458,0.32607230246067,0.357007998228073,0.316919705271721
0.75,-74.75,lowprec_pls,lowprec,pls,2.21691370010376,26.1335512161255,2.12089891433716,0.330853897333145,0.355749002099037,0.313396999239922
1.25,-74.75,lowprec_pls,lowprec,pls,2.21025998592377,26.1393241882324,2.0990669965744,0.331638696789742,0.355857396125793,0.312504097819328
1.75,-74.75,lowprec_pls,lowprec,pls,2.20157201290131,26.1339502334595,2.08571841716766,0.332459101080894,0.355598202347755,0.31194249689579
2.25,-74.75,lowprec_pls,lowprec,pls,2.1925087928772,26.112717628479,2.09054074287415,0.331584200263023,0.356132498383522,0.312283203005791
2.75,-74.75,lowprec_pls,lowprec,pls,2.19798431396484,26.0373506546021,2.13650193214416,0.32975560426712,0.356195595860481,0.314048898220062
3.25,-74.75,lowprec_pls,lowprec,pls,2.23535668849945,25.922515296936,2.22903032302856,0.328065198659897,0.355378895998001,0.316555798053741
3.75,-74.75,lowprec_pls,lowprec,pls,2.21278591156006,25.9943222045898,2.18704471588135,0.329196599125862,0.355509996414185,0.315293395519257
4.25,-74.75,lowprec_pls,lowprec,pls,2.23812158107758,25.9343019485474,2.23311221599579,0.32779429256916,0.355054202675819,0.317151805758476
4.75,-74.75,lowprec_pls,lowprec,pls,3.16774299144745,22.9914316177368,3.57042450904846,0.290950199961662,0.297320604324341,0.411729297041893
10.25,-74.75,lowprec_pls,lowprec,pls,2.43973891735077,25.446516418457,2.46829261779785,0.31348560154438,0.355825999379158,0.330688601732254
10.75,-74.75,lowprec_pls,lowprec,pls,2.95898284912109,24.6334962844849,3.26892230510712,0.302516999840736,0.321261903643608,0.376221200823784
11.25,-74.75,lowprec_pls,lowprec,pls,4.21984553337097,20.5486910820007,4.710231590271,0.254794503748417,0.220536896586418,0.524668696522713
-3.25,-74.25,lowprec_pls,lowprec,pls,3.90168342590332,22.1196210861206,4.46975512504578,0.266712801158428,0.251018099486828,0.482269397377968
-2.75,-74.25,lowprec_pls,lowprec,pls,2.82369918823242,24.5134229660034,3.16049013137817,0.300174000859261,0.32705349624157,0.37277250289917
-2.25,-74.25,lowprec_pls,lowprec,pls,2.49130778312683,25.1349519729614,2.53786137104034,0.313729700446129,0.350774896144867,0.33549539744854
-1.75,-74.25,lowprec_pls,lowprec,pls,2.41597771644592,25.3584383010864,2.3796094417572,0.316028502583504,0.356094405055046,0.327877002954483
-1.25,-74.25,lowprec_pls,lowprec,pls,2.30162608623505,25.5793821334839,2.20459439754486,0.318954402208328,0.361211597919464,0.319834196567535
-0.75,-74.25,lowprec_pls,lowprec,pls,2.22717988491058,25.9864587783813,2.13960571289063,0.323787698149681,0.360382401943207,0.315829598903656
-0.25,-74.25,lowprec_pls,lowprec,pls,2.21950962543488,26.0712985992432,2.12998819351196,0.326865303516388,0.35859209895134,0.314542499184608
0.25,-74.25,lowprec_pls,lowprec,pls,2.21491022109985,26.161442565918,2.0952531337738,0.330827900767326,0.356741401553154,0.312430399656296
0.75,-74.25,lowprec_pls,lowprec,pls,2.20936241149902,26.1919038772583,2.07615481615067,0.332658499479294,0.355886301398277,0.311455300450325
1.25,-74.25,lowprec_pls,lowprec,pls,2.20365993976593,26.1705274581909,2.07642688751221,0.332515302300453,0.355866903066635,0.311617404222488
1.75,-74.25,lowprec_pls,lowprec,pls,2.1968551158905,26.1178693771362,2.08244231939316,0.332123997807503,0.355880004167557,0.311996302008629
2.25,-74.25,lowprec_pls,lowprec,pls,2.1883936882019,26.1134780883789,2.08288508653641,0.33131930232048,0.356530201435089,0.312150299549103
2.75,-74.25,lowprec_pls,lowprec,pls,2.18489651679993,26.0896385192871,2.10101130008698,0.330529996752739,0.356614801287651,0.312855198979378
3.25,-74.25,lowprec_pls,lowprec,pls,2.20516700744629,26.0174476623535,2.17410247325897,0.329135599732399,0.355681598186493,0.315182906389236
3.75,-74.25,lowprec_pls,lowprec,pls,2.21352252960205,25.9758754730225,2.19874908924103,0.328856301307678,0.355232799053192,0.315911296010017
4.25,-74.25,lowprec_pls,lowprec,pls,2.29687657356262,25.6193782806396,2.33350627422333,0.324944898486137,0.354395198822021,0.320660001039505
4.75,-74.25,lowprec_pls,lowprec,pls,2.47286603450775,24.7002212524414,2.60557379722595,0.315634801983833,0.354882299900055,0.329483097791672
5.25,-74.25,lowprec_pls,lowprec,pls,3.79627709388733,21.8137575149536,4.30013360977173,0.267394000291824,0.251025797426701,0.481580296158791
6.25,-74.25,lowprec_pls,lowprec,pls,5.18015420436859,6.01234233379364,4.84454581141472,0.258392501622438,0.081227250397205,0.660380259156227
10.25,-74.25,lowprec_pls,lowprec,pls,2.54726421833038,25.2437370300293,2.63682749271393,0.311534994840622,0.350349199771881,0.338115599751472
10.75,-74.25,lowprec_pls,lowprec,pls,4.08569502830505,23.4880125045776,4.41109566688538,0.276617501676083,0.240833300352097,0.482549199461937
11.25,-74.25,lowprec_pls,lowprec,pls,4.32560586929321,0,7.08610486984253,0.419999986886978,0,0.579999983310699
-3.75,-73.75,lowprec_pls,lowprec,pls,2.21539690494537,25.5900369644165,2.16600887775421,0.317891997098923,0.363382396101952,0.318725401163101
-3.25,-73.75,lowprec_pls,lowprec,pls,2.4178680896759,25.0740146636963,2.48711469173431,0.313009503483772,0.353151896595955,0.333838495612144
-2.75,-73.75,lowprec_pls,lowprec,pls,2.40082240104675,25.1065212249756,2.41323418617249,0.314796301722527,0.354966896772385,0.330236902832985
-2.25,-73.75,lowprec_pls,lowprec,pls,2.42491390705109,25.2158416748047,2.42299799919128,0.315468102693558,0.354422098398209,0.330109998583794
-1.75,-73.75,lowprec_pls,lowprec,pls,2.44158458709717,25.3431756973267,2.41345429420471,0.31620209813118,0.354733598232269,0.329064401984215
-1.25,-73.75,lowprec_pls,lowprec,pls,2.42070333957672,25.4048751831055,2.36643970012665,0.316795700788498,0.356309598684311,0.326894399523735
-0.75,-73.75,lowprec_pls,lowprec,pls,2.22846975326538,25.9410827636719,2.15146908760071,0.322914898395538,0.360518500208855,0.316567203402519
-0.25,-73.75,lowprec_pls,lowprec,pls,2.20533289909363,26.1387380599976,2.08866350650787,0.328727501630783,0.358707895874977,0.312565100193024
0.25,-73.75,lowprec_pls,lowprec,pls,2.20807309150696,26.1438405990601,2.08996917009354,0.330293700098991,0.357401496171951,0.312304306030273
0.75,-73.75,lowprec_pls,lowprec,pls,2.20821669101715,26.1172840118408,2.09771299362183,0.331536799669266,0.355868598818779,0.312594398856163
1.25,-73.75,lowprec_pls,lowprec,pls,2.20376131534576,26.0951114654541,2.11118578910828,0.330969199538231,0.355861097574234,0.313169798254967
1.75,-73.75,lowprec_pls,lowprec,pls,2.25361297130585,25.8931394577026,2.25549581050873,0.326936396956444,0.354957595467567,0.318105998635292
2.25,-73.75,lowprec_pls,lowprec,pls,2.21806490421295,25.9810707092285,2.1966198682785,0.327941399812698,0.355706399679184,0.316351902484894
2.75,-73.75,lowprec_pls,lowprec,pls,2.19339923858643,26.0400541305542,2.14611830711365,0.328973498940468,0.356410801410675,0.314615905284882
3.25,-73.75,lowprec_pls,lowprec,pls,2.19204478263855,26.0350549697876,2.15341529846191,0.328924903273582,0.356185200810432,0.31488970220089
3.75,-73.75,lowprec_pls,lowprec,pls,2.19214658737183,26.0213790893555,2.15735738277435,0.329011496901512,0.355927395820618,0.315061101317406
4.25,-73.75,lowprec_pls,lowprec,pls,2.24820959568024,25.8588994979858,2.2658136844635,0.326574498414993,0.354689699411392,0.318735998868942
4.75,-73.75,lowprec_pls,lowprec,pls,2.45777268409729,24.6469673156738,2.59895639419556,0.315636602044106,0.354707396030426,0.329656001925468
5.25,-73.75,lowprec_pls,lowprec,pls,3.02179989814758,23.6468086242676,3.39803669452667,0.294858601689339,0.311351701617241,0.393789499998093
5.75,-73.75,lowprec_pls,lowprec,pls,4.40102159976959,10.3316832065582,4.88228235244751,0.28036080300808,0.117890899628401,0.601748293638229
6.75,-73.75,lowprec_pls,lowprec,pls,3.81986501216888,22.1864290237427,4.32381458282471,0.267801702022552,0.256922698020935,0.47527539730072
7.25,-73.75,lowprec_pls,lowprec,pls,4.16361989974976,21.3765895843506,4.56812691688538,0.253240896761417,0.228722602128983,0.518036502599716
7.75,-73.75,lowprec_pls,lowprec,pls,4.85468403498332,13.3159461551242,4.93068366580539,0.275012996461656,0.171599888967143,0.553387112087674
10.25,-73.75,lowprec_pls,lowprec,pls,4.30450751781464,21.3645792961121,4.85459508895874,0.258098497986794,0.214049698412418,0.527851602435112
10.75,-73.75,lowprec_pls,lowprec,pls,2.8499960899353,27.6640300750732,2.7698609828949,0.398588001728058,0.280640006065369,0.320771992206573
11.75,-73.75,lowprec_pls,lowprec,pls,3.67682549953461,22.8227754592896,4.13437511920929,0.279280200600624,0.266593301296234,0.454126501083374
12.25,-73.75,lowprec_pls,lowprec,pls,4.38268039226532,19.6944178581238,4.90366291999817,0.257648403942585,0.205741201341152,0.536610597372055
-4.25,-73.25,lowprec_pls,lowprec,pls,2.31219370365143,25.3981679916382,2.29205331802368,0.316500899195671,0.358878502249718,0.324620699882507
-3.75,-73.25,lowprec_pls,lowprec,pls,2.32732925415039,25.3737190246582,2.29797737598419,0.316873997449875,0.358400002121925,0.324726006388664
-3.25,-73.25,lowprec_pls,lowprec,pls,2.38950340747833,25.2471977233887,2.40637798309326,0.31490750014782,0.355493396520615,0.32959920167923
-2.75,-73.25,lowprec_pls,lowprec,pls,2.40193688869476,25.2969650268555,2.40870277881622,0.314996701478958,0.355315098166466,0.32968829870224
-2.25,-73.25,lowprec_pls,lowprec,pls,2.42107121944427,25.2827854156494,2.42178242206573,0.315377604961395,0.354694297909737,0.329928097128868
-1.75,-73.25,lowprec_pls,lowprec,pls,2.42120800018311,25.3081756591797,2.39458968639374,0.316004499793053,0.355357399582863,0.328638499975204
-1.25,-73.25,lowprec_pls,lowprec,pls,2.40923449993134,25.3554985046387,2.36602609157562,0.316283503174782,0.356613099575043,0.327103397250175
-0.75,-73.25,lowprec_pls,lowprec,pls,2.22921416759491,25.8991100311279,2.16801600456238,0.321828800439835,0.360542097687721,0.317629298567772
-0.25,-73.25,lowprec_pls,lowprec,pls,2.20285279750824,26.0614604949951,2.11406381130219,0.327380403876305,0.358520600199699,0.314099398255348
0.25,-73.25,lowprec_pls,lowprec,pls,2.20480670928955,26.0690887451172,2.11721789836884,0.328563499450684,0.357498595118523,0.313937604427338
0.75,-73.25,lowprec_pls,lowprec,pls,2.20299983024597,26.0663055419922,2.11772541999817,0.329481500387192,0.356703799962997,0.313814899325371
1.25,-73.25,lowprec_pls,lowprec,pls,2.24264390468597,25.9092489242554,2.23759410381317,0.326899400353432,0.355259403586388,0.317841196060181
1.75,-73.25,lowprec_pls,lowprec,pls,4.23222014904022,21.564056968689,4.40076470375061,0.267718704044819,0.234430000185966,0.497851297259331
2.25,-73.25,lowprec_pls,lowprec,pls,3.24982080459595,20.7478172302246,3.66471261978149,0.296482998132706,0.270544397830963,0.432972699403763
2.75,-73.25,lowprec_pls,lowprec,pls,2.19799709320068,26.0115127563477,2.17739849090576,0.327421498298645,0.356684604287148,0.315893802046776
3.25,-73.25,lowprec_pls,lowprec,pls,2.1769113779068,26.0573049545288,2.13215756416321,0.329130700230598,0.356504401564598,0.314365097880363
3.75,-73.25,lowprec_pls,lowprec,pls,2.17648839950562,26.0583683013916,2.13209404945374,0.329692998528481,0.356049400568008,0.314257901906967
4.25,-73.25,lowprec_pls,lowprec,pls,2.20055105686188,25.9977523803711,2.19042508602142,0.328207898139954,0.355447196960449,0.316344803571701
4.75,-73.25,lowprec_pls,lowprec,pls,2.21885960102081,25.9279851913452,2.23634798526764,0.325247299671173,0.356033992767334,0.318718799948692
5.25,-73.25,lowprec_pls,lowprec,pls,2.28284597396851,25.6340539932251,2.31959207057953,0.319050797820091,0.357799899578094,0.323149397969246
5.75,-73.25,lowprec_pls,lowprec,pls,2.97735500335693,23.821081161499,3.32513108253479,0.297238492965698,0.316678196191788,0.386083295941353
6.25,-73.25,lowprec_pls,lowprec,pls,3.86003129482269,21.8210634231567,4.36375608444214,0.263658899068832,0.254937998950481,0.481403204798698
6.75,-73.25,lowprec_pls,lowprec,pls,4.0701096534729,21.4522729873657,4.48137459754944,0.254545697569847,0.24371729940176,0.50173699259758
7.25,-73.25,lowprec_pls,lowprec,pls,4.48694686889648,15.732488822937,4.73632245063782,0.284894102811813,0.176743798702955,0.53836199939251
7.75,-73.25,lowprec_pls,lowprec,pls,5.35959700743357,8.30738774935404,5.19278033574422,0.239604495465755,0.112303335219622,0.648092160622279
11.75,-73.25,lowprec_pls,lowprec,pls,3.28505911827087,23.3300258636475,3.6468329668045,0.297834199666977,0.291057699918747,0.411108303070068
12.25,-73.25,lowprec_pls,lowprec,pls,4.24025971889496,20.4891180038452,4.61172986030579,0.256844802200794,0.21775219887495,0.525403103232384
-4.25,-72.75,lowprec_pls,lowprec,pls,2.46448864936829,25.0541063308716,2.55878229141235,0.31269080042839,0.350159201025963,0.337149995565414
-3.75,-72.75,lowprec_pls,lowprec,pls,2.46673767566681,25.1055286407471,2.54414448738098,0.313334101438522,0.350549697875977,0.336116099357605
-3.25,-72.75,lowprec_pls,lowprec,pls,2.39971916675568,25.2598871231079,2.42347939014435,0.314596500992775,0.354837203025818,0.330566099286079
-2.75,-72.75,lowprec_pls,lowprec,pls,2.38550932407379,25.3549480438232,2.37346432209015,0.315866801142693,0.356622895598412,0.327510103583336
-2.25,-72.75,lowprec_pls,lowprec,pls,2.38370771408081,25.3302602767944,2.35439040660858,0.316164901852608,0.357199302315712,0.326635900139809
-1.75,-72.75,lowprec_pls,lowprec,pls,2.39938111305237,25.330970954895,2.37346394062042,0.315905103087425,0.356483301520348,0.327611598372459
-1.25,-72.75,lowprec_pls,lowprec,pls,2.40417697429657,25.3078838348389,2.38251578807831,0.31551059782505,0.356241503357887,0.328248101472855
-0.75,-72.75,lowprec_pls,lowprec,pls,2.20918958187103,25.9505382537842,2.15773742198944,0.322590798139572,0.360578206181526,0.316831001639366
-0.25,-72.75,lowprec_pls,lowprec,pls,2.20022068023682,26.0124284744263,2.13138000965118,0.326798203587532,0.358305096626282,0.314896702766418
0.25,-72.75,lowprec_pls,lowprec,pls,2.1993255853653,26.0384393692017,2.12532339096069,0.327671301364899,0.3578832000494,0.314445000886917
0.75,-72.75,lowprec_pls,lowprec,pls,2.2022472858429,26.036236000061,2.14008989334106,0.328455102443695,0.356561604142189,0.314983397722244
1.25,-72.75,lowprec_pls,lowprec,pls,2.29716811180115,25.5274700164795,2.35794477462769,0.322414201498032,0.355219197273254,0.322366797924042
1.75,-72.75,lowprec_pls,lowprec,pls,4.15527191162109,21.589405632019,4.62082381248474,0.256574898958206,0.230219000577927,0.513206005096436
2.25,-72.75,lowprec_pls,lowprec,pls,3.52836441993713,22.6462230682373,3.98572790622711,0.275482901930809,0.271729795634747,0.452787098288536
2.75,-72.75,lowprec_pls,lowprec,pls,2.18117828369141,26.0568534851074,2.15258848667145,0.327001002430916,0.357430401444435,0.315568402409554
3.25,-72.75,lowprec_pls,lowprec,pls,2.16376121044159,26.1202125549316,2.11118302345276,0.328666695952415,0.357351300120354,0.313982000946999
3.75,-72.75,lowprec_pls,lowprec,pls,2.16563251018524,26.0708780288696,2.12005498409271,0.328941604495049,0.35688139796257,0.314177304506302
4.25,-72.75,lowprec_pls,lowprec,pls,2.20195670127869,25.9768054962158,2.20940101146698,0.3269700974226,0.35577939748764,0.317250597476959
4.75,-72.75,lowprec_pls,lowprec,pls,2.23142952919006,25.8490184783936,2.25850791931152,0.322050198912621,0.357490700483322,0.320459204912186
5.25,-72.75,lowprec_pls,lowprec,pls,2.26355090141296,25.6961463928223,2.30007176399231,0.318113398551941,0.358897396922112,0.322989198565483
5.75,-72.75,lowprec_pls,lowprec,pls,2.8092246055603,24.7138051986694,3.07866258621216,0.302962702512741,0.331579002737999,0.365458497405052
6.25,-72.75,lowprec_pls,lowprec,pls,3.5401257276535,22.8686290740967,4.00535144805908,0.276480996608734,0.272360299527645,0.451158702373505
6.75,-72.75,lowprec_pls,lowprec,pls,4.52178900241852,14.4868275642395,4.98326058387756,0.272477200627327,0.15428419932723,0.573238503932953
8.25,-72.75,lowprec_pls,lowprec,pls,4.88591969013214,2.9020938873291,5.17211192846298,0.286848746240139,0.024689249694347,0.688462004065514
11.75,-72.75,lowprec_pls,lowprec,pls,5.07311725616455,7.77474202050103,4.9102602534824,0.269096778498756,0.102231221894423,0.628671884536743
