ny,nx,lat,lon,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
175,244,-2.25,-57.75,0,3088685000.0,1.076399,1.40417,0.61222,78.63753,4.994182,0.169709,9.580295,0.545679,0.647555,8.387061,2.921239,27.637165,2.921239,30.393803,32.24336,36.57522
175,245,-2.25,-57.25,0,3088685000.0,0.570846,0.805208,0.336368,79.863754,5.079348,0.152446,8.095203,0.307552,0.358811,7.428839,3.0,30.0,3.0,30.0,35.0,35.0
175,252,-2.25,-53.75,1,3088685000.0,1.142442,1.299102,0.582134,76.69683,5.144971,0.179046,9.215812,0.501332,0.601045,8.113436,2.903999,27.119974,2.903999,30.480003,31.63997,36.920013
175,253,-2.25,-53.25,1,3088685000.0,1.386163,1.523651,0.685143,75.56556,5.042782,0.186563,9.979317,0.59023,0.708237,8.68085,2.898814,26.964428,2.898814,30.50593,31.4585,37.023716
175,254,-2.25,-52.75,1,3088685000.0,1.975124,1.752147,0.931279,82.02809,4.828228,0.250505,12.271992,0.710242,0.746682,10.815069,2.452181,28.178185,2.452181,32.739098,32.87455,33.779083
175,255,-2.25,-52.25,1,3088685000.0,3.095748,2.478453,1.402498,76.050385,4.65775,0.294028,15.787226,1.039893,1.058823,13.688511,2.418652,28.18893,2.418652,32.906742,32.887085,33.602486
175,256,-2.25,-51.75,1,3088685000.0,3.499845,2.704843,1.539593,72.80113,4.6277,0.307183,16.572979,1.128708,1.14245,14.301821,2.410913,28.177612,2.410913,32.94544,32.873882,33.573215
175,257,-2.25,-51.25,1,3088685000.0,3.623816,2.76618,1.548704,73.517265,4.694738,0.306723,16.402067,1.12766,1.140334,14.134074,2.40925,28.169876,2.40925,32.953747,32.864857,33.571354
175,258,-2.25,-50.75,0,3088685000.0,3.506049,2.734976,1.508755,84.54023,4.776222,0.301425,15.919679,1.09702,1.109875,13.712785,2.409549,28.163794,2.409549,32.95226,32.857758,33.57792
175,259,-2.25,-50.25,0,3088685000.0,3.333535,2.705427,1.475051,90.75422,4.949544,0.293595,15.535656,1.072115,1.086066,13.377476,2.410839,28.155544,2.410839,32.945805,32.848137,33.59124
176,208,-1.75,-75.75,1,3089626400.0,2.323649,1.885815,1.185806,67.22339,4.319965,0.271108,14.960047,0.952639,1.002373,13.005033,2.449272,28.00632,2.449272,32.753647,32.67404,33.90776
176,209,-1.75,-75.25,1,3089626400.0,4.862359,3.070569,1.793096,76.973656,4.281245,0.347674,19.43495,1.421294,1.433874,16.57978,2.40611,28.059982,2.40611,32.96945,32.73665,33.64723
176,210,-1.75,-74.75,1,3089626400.0,3.926605,2.747992,1.56602,79.7926,4.127259,0.319067,17.61277,1.274386,1.285156,15.053228,2.40652,28.071259,2.40652,32.9674,32.7498,33.639885
176,211,-1.75,-74.25,1,3089626400.0,3.368685,2.543926,1.434017,80.5109,4.098249,0.303591,16.571102,1.187006,1.200744,14.183352,2.409851,28.058998,2.409851,32.95075,32.735497,33.666756
176,212,-1.75,-73.75,1,3089626400.0,3.286889,2.507066,1.40825,80.58918,4.133882,0.300413,16.314568,1.167368,1.181794,13.965405,2.410545,28.054176,2.410545,32.947273,32.729874,33.674244
176,213,-1.75,-73.25,1,3089626400.0,3.415185,2.567773,1.46477,74.71694,4.123102,0.305998,16.886545,1.21153,1.22581,14.449204,2.410203,28.058182,2.410203,32.94899,32.734543,33.669197
176,214,-1.75,-72.75,1,3089626400.0,3.524051,2.614064,1.497557,71.8865,4.098926,0.310362,17.179857,1.232689,1.246113,14.701054,2.409611,28.067753,2.409611,32.95195,32.745712,33.65826
176,215,-1.75,-72.25,1,3089626400.0,3.595838,2.641167,1.496356,70.63665,4.106108,0.310711,17.088854,1.226115,1.239497,14.623243,2.409641,28.068344,2.409641,32.9518,32.7464,33.657925
176,216,-1.75,-71.75,1,3089626400.0,4.181593,2.793446,1.592867,67.10524,4.033263,0.330015,17.817768,1.288629,1.313931,15.215208,2.41898,28.01605,2.41898,32.905098,32.685394,33.74819
176,217,-1.75,-71.25,1,3089626400.0,3.465669,2.572196,1.389382,68.61514,4.004186,0.29944,16.531734,1.179972,1.214044,14.137716,2.435133,28.031145,2.435133,32.824333,32.703003,33.81638
176,218,-1.75,-70.75,1,3089626400.0,3.353081,2.472606,1.378498,67.972145,4.001634,0.303435,16.08559,1.134195,1.155123,13.796272,2.416865,28.038906,2.416865,32.915672,32.71206,33.718567
176,219,-1.75,-70.25,1,3089626400.0,4.766802,3.041989,1.724814,66.04776,3.953792,0.352051,18.513098,1.33056,1.333285,15.849253,2.39906,28.129606,2.39906,33.0047,32.817875,33.553963
176,220,-1.75,-69.75,1,3089626400.0,4.758667,3.027723,1.730944,65.32953,3.909983,0.354405,18.616245,1.332708,1.335334,15.948204,2.399226,28.137348,2.399226,33.003872,32.826904,33.548344
176,221,-1.75,-69.25,1,3089626400.0,4.652027,2.976853,1.675175,65.53373,3.863685,0.350977,18.04658,1.29084,1.292885,15.462852,2.398806,28.139206,2.398806,33.00597,32.82907,33.54469
176,222,-1.75,-68.75,0,3089626400.0,4.600465,2.943837,1.656628,63.864407,3.812912,0.351475,17.893616,1.27552,1.277326,15.34077,2.398823,28.145563,2.398823,33.005886,32.83649,33.539482
176,223,-1.75,-68.25,0,3089626400.0,4.587633,2.934376,1.653256,63.33174,3.796259,0.351872,17.877462,1.273394,1.275162,15.328907,2.398845,28.146938,2.398845,33.00577,32.838097,33.538445
176,224,-1.75,-67.75,1,3089626400.0,4.570147,2.918091,1.652056,62.739346,3.763999,0.353278,17.902576,1.271796,1.273579,15.357203,2.399067,28.151577,2.399067,33.004665,32.843506,33.53569
176,225,-1.75,-67.25,1,3089626400.0,4.551215,2.914237,1.636978,64.00369,3.770906,0.35152,17.711634,1.26078,1.262525,15.188328,2.398941,28.148048,2.398941,33.005295,32.83939,33.537994
176,226,-1.75,-66.75,0,3089626400.0,4.683399,3.006243,1.677156,64.33047,3.918428,0.350496,17.992369,1.292103,1.294473,15.405792,2.398899,28.131865,2.398899,33.005505,32.82051,33.551277
176,227,-1.75,-66.25,0,3089626400.0,4.83527,3.100552,1.734718,65.783226,4.080307,0.351366,18.50621,1.337703,1.341288,15.827219,2.399495,28.11747,2.399495,33.002525,32.803715,33.56625
176,228,-1.75,-65.75,1,3089626400.0,3.489529,2.598331,1.494661,64.10741,4.248369,0.301698,17.286032,1.233245,1.258094,14.794695,2.41838,28.018084,2.41838,32.908104,32.687763,33.743504
176,229,-1.75,-65.25,1,3089626400.0,0.986742,1.192122,0.548664,60.276306,4.46218,0.186089,9.934368,0.492944,0.583037,8.858388,2.933307,27.999218,2.933307,30.333462,32.665756,36.333855
176,230,-1.75,-64.75,1,3089626400.0,1.048747,1.245782,0.589157,61.996014,4.523951,0.188838,10.244189,0.529238,0.627839,9.087112,2.925417,27.762524,2.925417,30.372915,32.38961,36.491653
176,231,-1.75,-64.25,1,3089626400.0,0.853066,1.044674,0.480086,64.61673,4.647102,0.182044,10.137061,0.43956,0.51282,9.184681,3.0,30.0,3.0,30.0,35.0,35.0
176,234,-1.75,-62.75,1,3089626400.0,0.689987,0.890412,0.383809,68.543724,4.806335,0.17268,8.714122,0.352438,0.411177,7.950507,3.0,30.0,3.0,30.0,35.0,35.0
176,235,-1.75,-62.25,1,3089626400.0,0.995866,1.253392,0.542747,71.79453,4.843792,0.177848,8.596441,0.490232,0.579871,7.526337,2.92864,27.859184,2.92864,30.356804,32.50238,36.42721
176,236,-1.75,-61.75,1,3089626400.0,1.376438,1.576371,0.767348,71.37003,4.815746,0.19469,9.951467,0.646477,0.773587,8.531402,2.899329,26.97987,2.899329,30.503357,31.476515,37.01342
176,237,-1.75,-61.25,1,3089626400.0,1.115062,1.408625,0.610003,77.07816,4.985546,0.173753,8.326215,0.549973,0.655077,7.121165,2.90756,27.22679,2.90756,30.462204,31.764587,36.84881
176,238,-1.75,-60.75,1,3089626400.0,1.198473,1.502757,0.656841,76.66149,5.090864,0.175058,8.8136,0.591223,0.705173,7.517204,2.904111,27.123325,2.904111,30.479445,31.643879,36.91778
176,239,-1.75,-60.25,1,3089626400.0,1.210857,1.329536,0.679852,84.721214,5.067908,0.202756,9.707441,0.555906,0.596465,8.555071,2.469056,28.06794,2.469056,32.65472,32.74593,33.95533
176,240,-1.75,-59.75,1,3089626400.0,1.097183,1.229215,0.622441,83.7923,5.05894,0.196973,9.260864,0.512114,0.556207,8.192543,2.478814,28.055325,2.478814,32.605927,32.731213,34.01463
176,241,-1.75,-59.25,1,3089626400.0,1.293969,1.618763,0.718069,73.38192,5.113176,0.176737,9.257235,0.643105,0.767649,7.846481,2.901008,27.030249,2.901008,30.494957,31.535292,36.97983
176,242,-1.75,-58.75,1,3089626400.0,1.331404,1.665965,0.732828,74.41828,5.064045,0.176899,9.328915,0.656331,0.783743,7.888841,2.899654,26.989622,2.899654,30.50173,31.487894,37.00692
176,243,-1.75,-58.25,1,3089626400.0,1.409356,1.743643,0.777642,74.90064,4.995306,0.179391,9.718061,0.69601,0.831609,8.190442,2.897676,26.93027,2.897676,30.511621,31.418648,37.046486
176,244,-1.75,-57.75,1,3089626400.0,1.084977,1.411992,0.620712,77.38342,5.00614,0.170961,9.4875,0.552017,0.655247,8.280236,2.919889,27.596685,2.919889,30.400553,32.196133,36.60221
176,245,-1.75,-57.25,1,3089626400.0,0.815205,1.102664,0.478641,78.30728,5.107706,0.159416,9.017712,0.429372,0.500934,8.087406,3.0,30.0,3.0,30.0,35.0,35.0
176,254,-1.75,-52.75,1,3089626400.0,1.777206,1.613467,0.855852,81.31217,4.885067,0.242691,11.764886,0.658081,0.697949,10.408855,2.460404,28.176567,2.460404,32.697983,32.87266,33.821552
176,255,-1.75,-52.25,1,3089626400.0,3.16017,2.527579,1.41185,79.10136,4.698586,0.295267,15.485056,1.040773,1.056402,13.387879,2.414489,28.17839,2.414489,32.92755,32.874786,33.590454
176,256,-1.75,-51.75,1,3089626400.0,3.314027,2.607107,1.467236,75.28241,4.567884,0.303499,15.723139,1.07428,1.087254,13.561605,2.410549,28.17218,2.410549,32.947254,32.867542,33.575924
176,257,-1.75,-51.25,1,3089626400.0,3.258564,2.570788,1.43617,74.516365,4.467853,0.302485,15.377947,1.051678,1.063982,13.262286,2.41002,28.171328,2.41002,32.949898,32.86655,33.57399
176,258,-1.75,-50.75,1,3089626400.0,3.142627,2.515595,1.378496,82.11669,4.444536,0.297111,14.722672,1.0094,1.021361,12.69191,2.409904,28.164925,2.409904,32.95048,32.85908,33.578747
176,259,-1.75,-50.25,1,3089626400.0,3.173684,2.584596,1.413714,88.3597,4.730697,0.292282,15.026283,1.032297,1.046258,12.947727,2.411617,28.15688,2.411617,32.94191,32.849693,33.594017
177,206,-1.25,-76.75,1,3090332400.0,4.477524,2.652086,2.010564,65.28486,3.98253,0.386132,18.401712,1.509919,1.64492,15.246872,2.483795,27.605392,2.483795,32.581024,32.20629,34.414482
177,207,-1.25,-76.25,1,3090332400.0,5.467604,3.371763,2.095841,70.65346,4.414262,0.37275,21.87092,1.622413,1.630921,18.617588,2.400828,28.070898,2.400828,32.995857,32.749382,33.611725
177,208,-1.25,-75.75,1,3090332400.0,5.154556,3.259753,1.894802,75.64237,4.356662,0.355695,20.107344,1.472732,1.479154,17.155457,2.400573,28.088087,2.400573,32.997135,32.769436,33.596123
177,209,-1.25,-75.25,1,3090332400.0,4.69893,2.989232,1.709698,76.917015,4.1316,0.345488,18.619759,1.352846,1.363196,15.903717,2.40507,28.074734,2.40507,32.974648,32.753857,33.629734
177,210,-1.25,-74.75,1,3090332400.0,4.299421,2.774009,1.581854,78.11595,3.933678,0.331201,17.618074,1.268519,1.279109,15.070446,2.406393,28.077808,2.406393,32.968037,32.757442,33.63379
177,211,-1.25,-74.25,1,3090332400.0,3.660799,2.597493,1.474687,79.412285,3.889512,0.316057,16.813524,1.203346,1.213111,14.397065,2.406815,28.087679,2.406815,32.965927,32.76896,33.627674
177,212,-1.25,-73.75,1,3090332400.0,3.338046,2.501824,1.412976,79.12767,3.987689,0.305165,16.38687,1.168882,1.181366,14.036621,2.409415,28.072021,2.409415,32.952923,32.750694,33.653725
177,213,-1.25,-73.25,1,3090332400.0,3.437689,2.553002,1.462276,74.111916,4.014683,0.308803,16.894344,1.207407,1.220541,14.466396,2.409646,28.070755,2.409646,32.95177,32.749214,33.655933
177,214,-1.25,-72.75,1,3090332400.0,3.495798,2.587242,1.485998,71.11642,4.060197,0.309718,17.115957,1.225467,1.239308,14.651182,2.410015,28.06679,2.410015,32.949924,32.744587,33.661087
177,215,-1.25,-72.25,1,3090332400.0,4.024907,2.728228,1.534603,70.942154,4.067601,0.318474,17.276316,1.247573,1.264005,14.764739,2.411446,28.042427,2.411446,32.94277,32.716164,33.68854
177,216,-1.25,-71.75,1,3090332400.0,4.69458,2.991899,1.702681,68.22343,4.048477,0.34982,18.460638,1.335976,1.346045,15.778616,2.40537,28.085625,2.40537,32.973156,32.766563,33.622166
177,217,-1.25,-71.25,1,3090332400.0,4.623671,2.941056,1.682615,66.9852,4.0036,0.348448,18.366507,1.330245,1.344507,15.691753,2.409292,28.068253,2.409292,32.953545,32.746296,33.65625
177,218,-1.25,-70.75,1,3090332400.0,3.968241,2.703931,1.493137,67.55786,3.981532,0.321198,16.862885,1.216244,1.248362,14.398277,2.425877,27.982597,2.425877,32.870613,32.646362,33.810555
177,219,-1.25,-70.25,1,3090332400.0,4.785574,3.052652,1.732922,65.440346,3.967195,0.351918,18.593353,1.338966,1.342006,15.91238,2.399209,28.124912,2.399209,33.003952,32.8124,33.558617
177,220,-1.25,-69.75,1,3090332400.0,4.735869,3.027969,1.7079,65.91109,3.935478,0.350884,18.334852,1.317037,1.319526,15.698288,2.398907,28.131062,2.398907,33.005463,32.819572,33.551983
177,221,-1.25,-69.25,1,3090332400.0,4.70415,3.008561,1.695589,64.71002,3.899676,0.350975,18.227997,1.308585,1.310998,15.608414,2.398882,28.131748,2.398882,33.005585,32.820374,33.551285
177,222,-1.25,-68.75,0,3090332400.0,4.64649,2.972267,1.674223,63.929443,3.842576,0.351224,18.047691,1.290958,1.293017,15.463718,2.398814,28.13891,2.398814,33.005928,32.828728,33.54497
177,223,-1.25,-68.25,0,3090332400.0,4.63317,2.963066,1.670104,63.54497,3.825458,0.351759,18.018507,1.286817,1.288766,15.442923,2.398819,28.142231,2.398819,33.0059,32.832603,33.542236
177,224,-1.25,-67.75,1,3090332400.0,4.632183,2.963541,1.668642,63.57068,3.83316,0.35167,17.998735,1.285597,1.287572,15.425566,2.398854,28.141964,2.398854,33.005733,32.83229,33.54263
177,225,-1.25,-67.25,1,3090332400.0,4.646254,2.975055,1.671199,64.493935,3.858123,0.351554,17.99765,1.287266,1.289464,15.420919,2.399004,28.139034,2.399004,33.004982,32.828873,33.545826
177,226,-1.25,-66.75,0,3090332400.0,4.737652,3.036332,1.70132,65.18194,3.976676,0.351238,18.227959,1.312918,1.316608,15.598433,2.399984,28.122002,2.399984,33.00008,32.809006,33.56491
177,227,-1.25,-66.25,0,3090332400.0,5.017902,3.157106,1.860796,62.151554,4.06784,0.363113,19.84024,1.436533,1.442541,16.961166,2.401329,28.11063,2.401329,32.99336,32.79574,33.58112
177,228,-1.25,-65.75,1,3090332400.0,5.267039,3.242987,2.024052,59.12424,4.149428,0.376582,21.250038,1.566094,1.576606,18.107338,2.403295,28.073984,2.403295,32.98353,32.752983,33.621487
177,229,-1.25,-65.25,1,3090332400.0,2.612902,2.071611,1.35697,54.630245,4.044132,0.283924,16.095263,1.109602,1.157292,13.828367,2.439552,27.94271,2.439552,32.802242,32.59983,33.912167
177,230,-1.25,-64.75,1,3090332400.0,0.853833,1.032786,0.486801,56.804142,4.451255,0.18336,10.243193,0.444757,0.518883,9.279553,3.0,30.0,3.0,30.0,35.0,35.0
177,232,-1.25,-63.75,1,3090332400.0,0.622579,0.809997,0.346829,66.72127,4.612152,0.171042,8.954749,0.32098,0.374477,8.259293,3.0,30.0,3.0,30.0,35.0,35.0
177,235,-1.25,-62.25,1,3090332400.0,0.83246,1.063023,0.456926,69.97523,4.728877,0.175111,8.823464,0.41704,0.486546,7.919879,3.0,30.0,3.0,30.0,35.0,35.0
177,236,-1.25,-61.75,1,3090332400.0,1.216946,1.496264,0.654628,73.411156,4.746987,0.182295,9.006546,0.589218,0.702272,7.715055,2.90666,27.199814,2.90666,30.466696,31.733116,36.866787
177,237,-1.25,-61.25,1,3090332400.0,1.388835,1.698995,0.738588,76.348434,4.857053,0.183239,9.18715,0.665098,0.795019,7.727033,2.896321,26.889645,2.896321,30.518393,31.371252,37.07357
177,238,-1.25,-60.75,1,3090332400.0,1.314186,1.41815,0.724589,84.99091,4.882429,0.207571,9.961509,0.590242,0.626693,8.744574,2.459843,28.0736,2.459843,32.70079,32.752537,33.90455
177,239,-1.25,-60.25,1,3090332400.0,1.630957,1.692678,0.887151,84.44216,4.954576,0.218048,11.488277,0.716193,0.748421,10.023663,2.445247,28.092043,2.445247,32.773766,32.774048,33.8162
177,240,-1.25,-59.75,1,3090332400.0,1.598691,1.674595,0.873899,85.08427,4.982518,0.21539,11.50628,0.705033,0.738382,10.062864,2.447685,28.105644,2.447685,32.761574,32.789917,33.81706
177,241,-1.25,-59.25,1,3090332400.0,1.431136,1.508059,0.812075,79.23181,4.903884,0.210635,11.265224,0.657553,0.695875,9.911797,2.457915,28.12106,2.457915,32.710423,32.807907,33.85536
177,242,-1.25,-58.75,1,3090332400.0,1.384749,1.626457,0.787567,73.41335,5.007967,0.187317,10.198092,0.659105,0.788729,8.750257,2.899489,26.984655,2.899489,30.50256,31.482098,37.01023
177,243,-1.25,-58.25,1,3090332400.0,1.492287,1.827113,0.819902,74.78624,4.943861,0.182662,9.986974,0.733207,0.876622,8.377145,2.895236,26.857067,2.895236,30.523823,31.333244,37.09529
177,244,-1.25,-57.75,1,3090332400.0,1.224263,1.559943,0.689328,77.18215,4.989278,0.174911,9.753457,0.609681,0.727042,8.416734,2.907555,27.226648,2.907555,30.462225,31.764421,36.8489
177,245,-1.25,-57.25,1,3090332400.0,1.224814,1.54723,0.68284,79.62171,5.055973,0.172252,9.60792,0.599958,0.714935,8.293027,2.909011,27.27032,2.909011,30.454945,31.815374,36.819782
177,246,-1.25,-56.75,0,3090332400.0,0.880781,1.166924,0.507519,81.29008,5.187841,0.161848,8.566639,0.449016,0.530446,7.587177,2.934453,28.033577,2.934453,30.327738,32.705837,36.310947
177,254,-1.25,-52.75,1,3090332400.0,1.678935,1.552468,0.797957,83.98519,4.910074,0.249745,11.103238,0.6124,0.656519,9.834318,2.469263,28.137043,2.469263,32.65368,32.82655,33.898773
177,255,-1.25,-52.25,1,3090332400.0,2.595576,2.219928,1.212043,81.14149,4.732746,0.274857,13.680794,0.894592,0.915262,11.870939,2.423643,28.175041,2.423643,32.881783,32.87088,33.639015
177,256,-1.25,-51.75,1,3090332400.0,2.864985,2.355926,1.298351,79.018486,4.537394,0.285647,14.125525,0.955313,0.970905,12.199306,2.415441,28.162704,2.415441,32.9228,32.856487,33.608288
177,257,-1.25,-51.25,1,3090332400.0,2.91127,2.357739,1.298143,78.347374,4.34819,0.290253,14.069341,0.956823,0.970597,12.14192,2.413079,28.161366,2.413079,32.934605,32.854927,33.597588
177,258,-1.25,-50.75,1,3090332400.0,2.8664,2.328582,1.270322,82.97854,4.266145,0.289116,13.747167,0.936842,0.949972,11.860353,2.41246,28.15837,2.41246,32.937702,32.851433,33.596992
177,259,-1.25,-50.25,1,3090332400.0,2.711502,2.259983,1.224012,94.04679,4.394827,0.280516,13.322695,0.900694,0.916206,11.505795,2.415998,28.154556,2.415998,32.920013,32.846985,33.617863
178,206,-0.75,-76.75,1,3090803200.0,5.053176,3.15679,1.896387,92.09499,4.267205,0.363433,20.237673,1.471634,1.477343,17.288696,2.400471,28.104412,2.400471,32.997646,32.788483,33.58201
178,207,-0.75,-76.25,1,3090803200.0,5.176383,3.284897,1.891485,82.848946,4.416125,0.353287,20.013958,1.465766,1.470513,17.077679,2.399191,28.094822,2.399191,33.00404,32.77729,33.583603
178,208,-0.75,-75.75,1,3090803200.0,4.983471,3.168829,1.814642,73.66079,4.212988,0.351637,19.366749,1.412001,1.417922,16.536827,2.400667,28.094002,2.400667,32.996666,32.776333,33.591667
178,209,-0.75,-75.25,1,3090803200.0,4.625446,2.947575,1.677871,74.39487,3.982443,0.348177,18.271563,1.31935,1.327809,15.624404,2.404005,28.09245,2.404005,32.979977,32.77452,33.609646
178,210,-0.75,-74.75,1,3090803200.0,4.297953,2.74658,1.556754,76.021805,3.825878,0.335879,17.337292,1.243302,1.254931,14.839058,2.407931,28.081598,2.407931,32.960346,32.761864,33.63833
178,211,-0.75,-74.25,1,3090803200.0,4.21323,2.697726,1.527539,77.83577,3.775686,0.33384,17.082296,1.220959,1.231678,14.62966,2.407406,28.08813,2.407406,32.96297,32.769485,33.630253
178,212,-0.75,-73.75,1,3090803200.0,4.202835,2.718918,1.54239,77.42739,3.870828,0.329636,17.252176,1.237078,1.248712,14.766387,2.407769,28.076715,2.407769,32.961155,32.75617,33.641586
178,213,-0.75,-73.25,1,3090803200.0,4.178047,2.735079,1.548352,74.81637,3.968388,0.326121,17.334774,1.246073,1.258372,14.830328,2.408092,28.068996,2.408092,32.959538,32.747166,33.649628
178,214,-0.75,-72.75,1,3090803200.0,4.499848,2.870841,1.640875,71.12709,4.045404,0.338167,18.108707,1.308697,1.321854,15.478157,2.408167,28.066893,2.408167,32.959164,32.74471,33.651756
178,215,-0.75,-72.25,1,3090803200.0,4.733958,3.018447,1.715511,70.32642,4.046988,0.349628,18.535248,1.341958,1.349176,15.844114,2.40257,28.095325,2.40257,32.98715,32.77788,33.60008
178,216,-0.75,-71.75,1,3090803200.0,4.785487,3.048215,1.737273,68.14655,4.045321,0.351638,18.704939,1.352901,1.359201,15.992838,2.401803,28.102741,2.401803,32.990986,32.78653,33.590065
178,217,-0.75,-71.25,1,3090803200.0,4.796219,3.059229,1.73699,67.46218,4.032644,0.351407,18.658903,1.348722,1.353762,15.956421,2.400723,28.109348,2.400723,32.996384,32.79424,33.579147
178,218,-0.75,-70.75,1,3090803200.0,4.798739,3.058459,1.74028,66.23082,4.003577,0.35208,18.690706,1.349211,1.353491,15.988005,2.40012,28.115086,2.40012,32.9994,32.800934,33.57136
178,219,-0.75,-70.25,1,3090803200.0,4.795334,3.059114,1.736219,65.21235,3.985301,0.351497,18.624023,1.342116,1.345431,15.936478,2.399384,28.122412,2.399384,33.003075,32.80948,33.56158
178,220,-0.75,-69.75,1,3090803200.0,4.787621,3.053532,1.734089,64.39103,3.962409,0.351679,18.60642,1.339788,1.342855,15.923775,2.399222,28.124868,2.399222,33.003887,32.812347,33.55872
178,221,-0.75,-69.25,1,3090803200.0,4.747914,3.031223,1.71669,63.905575,3.923972,0.351549,18.438845,1.325923,1.328754,15.784168,2.399131,28.127665,2.399131,33.00434,32.81561,33.55593
178,222,-0.75,-68.75,1,3090803200.0,4.732919,3.020164,1.712756,63.04346,3.89759,0.35223,18.422228,1.322089,1.32463,15.775508,2.398967,28.132153,2.398967,33.00517,32.820847,33.551373
178,223,-0.75,-68.25,1,3090803200.0,4.707593,3.005581,1.702013,63.008892,3.878529,0.352351,18.323357,1.312063,1.314365,15.696931,2.398903,28.136978,2.398903,33.00549,32.826473,33.54704
178,224,-0.75,-67.75,1,3090803200.0,4.714744,3.011458,1.703286,63.30769,3.892007,0.352541,18.318237,1.312774,1.315293,15.690168,2.399086,28.13491,2.399086,33.00457,32.824062,33.54967
178,225,-0.75,-67.25,1,3090803200.0,4.696375,3.004396,1.69198,64.38931,3.929168,0.351902,18.176033,1.306585,1.311329,15.558121,2.401128,28.120264,2.401128,32.99436,32.806976,33.57209
178,226,-0.75,-66.75,1,3090803200.0,3.682925,2.537,1.34096,66.42272,3.998954,0.305943,15.501787,1.096121,1.15729,13.248376,2.45332,27.85545,2.45332,32.7334,32.498024,34.053722
178,227,-0.75,-66.25,1,3090803200.0,2.26213,1.897821,1.043357,64.88491,4.129311,0.258369,13.696229,0.851466,0.889896,11.954866,2.443222,28.059723,2.443222,32.78389,32.736343,33.833004
178,228,-0.75,-65.75,1,3090803200.0,1.281349,1.21395,0.693607,59.249577,4.11084,0.231551,11.469252,0.567943,0.625218,10.276091,2.487315,28.141228,2.487315,32.563423,32.831432,33.985554
178,229,-0.75,-65.25,1,3090803200.0,1.16544,1.312558,0.630797,56.20848,4.264745,0.192738,10.370131,0.56105,0.668352,9.140729,2.915438,27.463142,2.915438,30.42281,32.040333,36.69124
178,230,-0.75,-64.75,1,3090803200.0,0.664972,0.830603,0.358735,60.34972,4.44891,0.172841,9.060248,0.329257,0.384134,8.346858,3.0,30.0,3.0,30.0,35.0,35.0
178,233,-0.75,-63.25,1,3090803200.0,0.618242,0.816638,0.340655,68.97192,4.59877,0.168411,8.095897,0.314115,0.366467,7.415314,3.0,30.0,3.0,30.0,35.0,35.0
178,234,-0.75,-62.75,1,3090803200.0,0.749914,0.972569,0.410687,69.849174,4.636038,0.172512,8.450226,0.375161,0.437688,7.637376,3.0,30.0,3.0,30.0,35.0,35.0
178,235,-0.75,-62.25,1,3090803200.0,1.035352,1.291247,0.554805,72.032265,4.649245,0.18166,9.235689,0.498668,0.59054,8.146482,2.927727,27.8318,2.927727,30.361364,32.470432,36.44546
178,236,-0.75,-61.75,1,3090803200.0,1.457844,1.733016,0.75006,73.40153,4.677426,0.194172,10.415574,0.673203,0.803991,8.938379,2.903221,27.096636,2.903221,30.483894,31.612741,36.935577
178,237,-0.75,-61.25,1,3090803200.0,1.419236,1.490499,0.764775,82.28219,4.690581,0.215882,11.085823,0.620737,0.65333,9.811756,2.453629,28.197744,2.453629,32.731853,32.89737,33.770023
178,238,-0.75,-60.75,1,3090803200.0,1.695951,1.732324,0.910191,82.06218,4.747508,0.222373,11.569533,0.734535,0.764241,10.070759,2.44075,28.088524,2.44075,32.79625,32.769943,33.796646
178,239,-0.75,-60.25,1,3090803200.0,1.758569,1.791227,0.942063,82.630775,4.814568,0.222912,11.883506,0.759285,0.789115,10.335106,2.439582,28.086548,2.439582,32.802086,32.76764,33.792454
178,240,-0.75,-59.75,1,3090803200.0,1.71229,1.760296,0.92408,83.181274,4.852069,0.220066,11.91548,0.744703,0.776086,10.394691,2.442774,28.104172,2.442774,32.78613,32.7882,33.793724
178,241,-0.75,-59.25,1,3090803200.0,1.640693,1.702091,0.897397,82.92295,4.843654,0.216664,11.846652,0.723208,0.756089,10.367354,2.446308,28.12154,2.446308,32.76846,32.808464,33.796925
178,242,-0.75,-58.75,1,3090803200.0,1.299927,1.421045,0.723614,85.120575,4.857367,0.202603,10.320816,0.587629,0.625928,9.107258,2.463275,28.11567,2.463275,32.683624,32.801613,33.886658
178,243,-0.75,-58.25,1,3090803200.0,0.92213,1.198465,0.515292,76.50161,4.945169,0.1675,9.189087,0.460308,0.546068,8.182712,2.926474,27.794224,2.926474,30.36763,32.426594,36.470516
178,244,-0.75,-57.75,1,3090803200.0,1.261535,1.566518,0.684291,77.1794,4.959738,0.180809,10.205843,0.597226,0.710404,8.898212,2.915256,27.45768,2.915256,30.423723,32.03396,36.69488
178,245,-0.75,-57.25,1,3090803200.0,1.328663,1.650738,0.72468,78.71682,5.038661,0.180409,10.408937,0.632095,0.752446,9.024397,2.912257,27.367708,2.912257,30.438715,31.928993,36.75486
178,246,-0.75,-56.75,1,3090803200.0,1.133736,1.443221,0.62836,80.86877,5.162976,0.170843,9.495933,0.549558,0.653302,8.293074,2.916942,27.508276,2.916942,30.415285,32.092987,36.661144
