ny,nx,lat,lon,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
176,211,-1.75,-74.25,1,3089626400.0,4.815092,3.06585,1.749243,80.34992,4.099622,0.347155,18.770859,1.355653,1.359315,16.055891,2.399451,28.116508,2.399451,33.002747,32.802593,33.56683
176,212,-1.75,-73.75,1,3089626400.0,4.792017,3.054899,1.737118,80.430916,4.13525,0.347064,18.613674,1.347391,1.351779,15.914505,2.399987,28.109348,2.399987,33.000072,32.79424,33.575485
176,213,-1.75,-73.25,1,3089626400.0,4.895617,3.103756,1.79186,74.57275,4.124374,0.352264,19.160547,1.385403,1.389849,16.385296,2.400002,28.113865,2.400002,32.999985,32.799507,33.57179
176,214,-1.75,-72.75,1,3089626400.0,4.927265,3.119351,1.807914,71.749565,4.100133,0.354869,19.328306,1.393194,1.397206,16.537907,2.399815,28.122185,2.399815,33.000927,32.809216,33.563923
176,215,-1.75,-72.25,1,3089626400.0,4.928376,3.13182,1.796555,70.48638,4.107419,0.352988,19.177362,1.381057,1.384233,16.412073,2.399154,28.127083,2.399154,33.00423,32.81493,33.556538
176,216,-1.75,-71.75,1,3089626400.0,4.9484,3.124242,1.824159,66.79116,4.035996,0.357582,19.511267,1.404,1.407545,16.699722,2.399425,28.127666,2.399425,33.002872,32.815613,33.5574
176,217,-1.75,-71.25,1,3089626400.0,4.875997,3.093247,1.782749,68.08104,4.008759,0.355496,19.108393,1.373524,1.376545,16.358324,2.399108,28.12991,2.399108,33.004456,32.818226,33.553947
176,218,-1.75,-70.75,1,3089626400.0,4.834144,3.080446,1.753698,67.71635,4.003808,0.352654,18.790525,1.350875,1.353504,16.086147,2.398795,28.130375,2.398795,33.006023,32.81877,33.552
176,219,-1.75,-70.25,1,3089626400.0,4.773373,3.045864,1.727508,66.04052,3.953852,0.352054,18.56009,1.332064,1.334407,15.89362,2.398625,28.133038,2.398625,33.006878,32.821877,33.54893
176,220,-1.75,-69.75,1,3089626400.0,4.762089,3.029697,1.732392,65.32378,3.910031,0.35441,18.655066,1.33353,1.335877,15.985658,2.398881,28.140278,2.398881,33.0056,32.830322,33.544174
176,221,-1.75,-69.25,1,3089626400.0,4.655282,2.978745,1.676536,65.52816,3.86373,0.350982,18.082308,1.291669,1.293449,15.49719,2.39847,28.141953,2.39847,33.00765,32.832275,33.540726
176,222,-1.75,-68.75,0,3089626400.0,4.602944,2.945265,1.65768,63.85941,3.812953,0.351479,17.925976,1.276199,1.277771,15.372005,2.398513,28.148071,2.398513,33.007435,32.839417,33.53584
176,223,-1.75,-68.25,0,3089626400.0,4.589694,2.935553,1.654141,63.327076,3.796296,0.351877,17.907879,1.273977,1.275531,15.35837,2.398554,28.149311,2.398554,33.00723,32.840866,33.535007
176,224,-1.75,-67.75,1,3089626400.0,4.572489,2.919425,1.653065,62.734165,3.764041,0.353288,17.935968,1.272454,1.273998,15.389516,2.398738,28.15416,2.398738,33.00631,32.84652,33.53189
176,225,-1.75,-67.25,1,3089626400.0,4.555614,2.916804,1.638809,63.99677,3.770961,0.351542,17.754921,1.261945,1.263353,15.229622,2.398508,28.151352,2.398508,33.007458,32.843246,33.53308
176,226,-1.75,-66.75,0,3089626400.0,4.696647,3.014173,1.682474,64.31934,3.91852,0.350588,18.06423,1.295137,1.296863,15.47223,2.398206,28.136997,2.398206,33.00897,32.8265,33.54353
176,227,-1.75,-66.25,0,3089626400.0,4.86902,3.120868,1.748153,65.76288,4.080481,0.351657,18.63859,1.344788,1.347074,15.946727,2.398246,28.126228,2.398246,33.008778,32.813934,33.55271
176,228,-1.75,-65.75,1,3089626400.0,5.219429,3.286784,1.932644,63.864323,4.250635,0.362807,20.437294,1.486375,1.491006,17.459911,2.399475,28.110428,2.399475,33.002625,32.795498,33.572018
176,229,-1.75,-65.25,1,3089626400.0,5.36865,3.372285,1.996365,66.80787,4.398805,0.364203,20.955837,1.534382,1.540037,17.881416,2.399804,28.098331,2.399804,33.000977,32.781387,33.583744
176,230,-1.75,-64.75,1,3089626400.0,5.490986,3.418916,2.072071,68.642586,4.457181,0.368476,21.61421,1.591905,1.598993,18.423311,2.400342,28.087084,2.400342,32.998287,32.768265,33.59581
176,231,-1.75,-64.25,1,3089626400.0,5.496039,3.436475,2.059564,72.914406,4.563799,0.364295,21.487497,1.582603,1.58955,18.315344,2.400272,28.086536,2.400272,32.998642,32.767624,33.595913
176,232,-1.75,-63.75,1,3089626400.0,5.301293,3.387503,1.913791,80.81159,4.684825,0.350159,20.054264,1.475073,1.481499,17.097694,2.40027,28.083042,2.40027,32.99865,32.76355,33.59881
176,233,-1.75,-63.25,1,3089626400.0,4.476814,3.036489,1.703979,80.982475,4.707967,0.322147,18.56037,1.366453,1.379682,15.814234,2.406708,28.039963,2.406708,32.966457,32.71329,33.666904
176,234,-1.75,-62.75,1,3089626400.0,4.093471,2.92186,1.646416,77.396126,4.719658,0.312729,17.828688,1.336749,1.350639,15.1413,2.40644,28.004242,2.40644,32.967804,32.671616,33.695335
176,235,-1.75,-62.25,1,3089626400.0,3.765776,2.809196,1.543017,79.60098,4.767838,0.301459,16.372574,1.265609,1.280498,13.826468,2.405624,27.938276,2.405624,32.971878,32.594658,33.746223
176,236,-1.75,-61.75,1,3089626400.0,3.54919,2.700337,1.523708,78.6179,4.743547,0.299484,15.982761,1.253682,1.27176,13.457321,2.406826,27.892706,2.406826,32.96587,32.541492,33.790207
176,237,-1.75,-61.25,1,3089626400.0,3.326697,2.645412,1.439947,85.07742,4.905967,0.285401,14.932906,1.179826,1.198218,12.554863,2.407112,27.869713,2.407112,32.964436,32.514664,33.8108
176,238,-1.75,-60.75,1,3089626400.0,3.422944,2.715163,1.489851,84.56754,5.010122,0.287563,15.544518,1.222245,1.241105,13.081166,2.407459,27.881493,2.407459,32.962704,32.528408,33.80272
176,239,-1.75,-60.25,1,3089626400.0,3.568671,2.815126,1.555023,83.87613,5.076512,0.29133,16.280798,1.277658,1.296196,13.706944,2.407064,27.895374,2.407064,32.964676,32.544605,33.789173
176,240,-1.75,-59.75,1,3089626400.0,3.522347,2.794209,1.553666,82.82505,5.068833,0.287622,16.187744,1.269103,1.288852,13.629789,2.407976,27.891472,2.407976,32.96012,32.54005,33.79699
176,241,-1.75,-59.25,1,3089626400.0,3.4467,2.763142,1.535407,80.900826,5.03649,0.284456,15.914618,1.243279,1.263131,13.40821,2.40853,27.899225,2.40853,32.957348,32.549095,33.7933
176,242,-1.75,-58.75,1,3089626400.0,3.465797,2.778499,1.531434,81.98563,4.988116,0.284568,15.853016,1.237888,1.257121,13.358006,2.408041,27.902325,2.408041,32.959793,32.55271,33.788265
176,243,-1.75,-58.25,1,3089626400.0,3.502079,2.785661,1.554561,82.47947,4.919466,0.286403,16.189093,1.256088,1.275875,13.657131,2.408635,27.912403,2.408635,32.95683,32.564472,33.78284
176,244,-1.75,-57.75,1,3089626400.0,3.271721,2.708909,1.497289,85.67209,4.923654,0.279081,16.44922,1.193903,1.213185,14.042133,2.412794,28.026106,2.412794,32.93603,32.697124,33.708878
176,245,-1.75,-57.25,1,3089626400.0,3.251639,2.654158,1.470732,88.55462,5.004299,0.275926,16.05799,1.154026,1.17438,13.729583,2.414528,28.039043,2.414528,32.927364,32.71222,33.706768
176,246,-1.75,-56.75,0,3089626400.0,3.184211,2.634674,1.46032,91.05029,5.091593,0.272789,15.886276,1.142181,1.16335,13.580745,2.415375,28.035416,2.415375,32.92313,32.707985,33.71403
176,247,-1.75,-56.25,0,3089626400.0,3.254757,2.661342,1.48862,91.46771,5.162372,0.276731,16.183064,1.158207,1.179994,13.844863,2.415869,28.043839,2.415869,32.920662,32.71781,33.709484
176,248,-1.75,-55.75,1,3089626400.0,3.244315,2.662092,1.493097,89.74274,5.212903,0.275541,16.213486,1.160324,1.182779,13.870382,2.416442,28.04251,2.416442,32.91779,32.71626,33.713455
176,249,-1.75,-55.25,1,3089626400.0,3.80073,2.89392,1.627858,88.412315,5.238956,0.303342,17.100153,1.229025,1.248746,14.622382,2.41235,28.061405,2.41235,32.938248,32.738308,33.677242
176,250,-1.75,-54.75,1,3089626400.0,3.921329,2.977707,1.673944,87.47775,5.233488,0.310192,17.302004,1.242911,1.259298,14.799794,2.409088,28.083885,2.409088,32.95456,32.76453,33.64221
176,251,-1.75,-54.25,1,3089626400.0,3.893651,2.958828,1.653769,87.76416,5.178846,0.310046,17.11286,1.226647,1.241922,14.644291,2.408331,28.090343,2.408331,32.958347,32.772064,33.633045
176,252,-1.75,-53.75,1,3089626400.0,3.877508,2.943968,1.646219,86.76205,5.11427,0.310197,17.052736,1.222105,1.237121,14.593509,2.408155,28.090942,2.408155,32.95922,32.772766,33.63166
176,253,-1.75,-53.25,1,3089626400.0,3.948406,2.949707,1.684584,82.8755,4.994557,0.315641,17.621532,1.253518,1.26865,15.099365,2.408412,28.103767,2.408412,32.957943,32.787727,33.622257
176,254,-1.75,-52.75,1,3089626400.0,4.300314,3.025212,1.715508,80.55993,4.892624,0.322705,18.101637,1.274998,1.288475,15.538164,2.406985,28.121159,2.406985,32.965073,32.808018,33.600628
176,255,-1.75,-52.25,1,3089626400.0,4.16886,2.943572,1.658695,78.999,4.699578,0.323909,17.328924,1.231044,1.243297,14.854584,2.40557,28.107819,2.40557,32.972157,32.792458,33.604668
176,256,-1.75,-51.75,1,3089626400.0,4.111609,2.909073,1.64564,75.22869,4.568401,0.32621,17.076662,1.223975,1.235686,14.617002,2.404735,28.095615,2.404735,32.976322,32.778217,33.610664
176,257,-1.75,-51.25,1,3089626400.0,4.030665,2.858753,1.605034,74.464134,4.468341,0.324574,16.664896,1.195884,1.206936,14.262075,2.404303,28.093742,2.404303,32.978485,32.77603,33.61006
176,258,-1.75,-50.75,1,3089626400.0,3.897854,2.799556,1.542095,82.05454,4.445094,0.319021,15.966927,1.147391,1.157954,13.661582,2.403999,28.090134,2.403999,32.980007,32.77182,33.61155
176,259,-1.75,-50.25,1,3089626400.0,3.999578,2.906887,1.600067,88.27548,4.731484,0.316664,16.430033,1.181558,1.19336,14.055115,2.404772,28.090128,2.404772,32.97614,32.771816,33.61542
177,206,-1.25,-76.75,1,3090332400.0,5.413846,3.138411,2.275436,64.82797,3.986274,0.409908,22.332005,1.764005,1.782234,18.785765,2.402688,27.952518,2.402688,32.986557,32.61127,33.719673
177,207,-1.25,-76.25,1,3090332400.0,5.471367,3.373853,2.097514,70.64811,4.414314,0.372746,21.914602,1.623512,1.631679,18.65941,2.400523,28.07382,2.400523,32.997387,32.75279,33.607765
177,208,-1.25,-75.75,1,3090332400.0,5.202349,3.288132,1.914217,75.61579,4.356902,0.355975,20.270645,1.482524,1.487231,17.300888,2.399135,28.097961,2.399135,33.004326,32.78096,33.580708
177,209,-1.25,-75.25,1,3090332400.0,4.947423,3.139029,1.808394,76.80265,4.132567,0.351834,19.332884,1.399961,1.40349,16.529432,2.399009,28.115015,2.399009,33.00496,32.80085,33.56587
177,210,-1.25,-74.75,1,3090332400.0,4.743399,3.011099,1.732299,77.9798,3.934789,0.34918,18.676695,1.34062,1.343526,15.992548,2.399164,28.12944,2.399164,33.004173,32.81768,33.55462
177,211,-1.25,-74.25,1,3090332400.0,4.657473,2.961114,1.696358,79.287605,3.890531,0.34684,18.34405,1.313211,1.315938,15.714901,2.399251,28.133354,2.399251,33.00375,32.82225,33.551792
177,212,-1.25,-73.75,1,3090332400.0,4.711941,2.998633,1.713308,78.97759,3.988948,0.347399,18.470915,1.326502,1.329857,15.814556,2.399627,28.126144,2.399627,33.00187,32.813835,33.559685
177,213,-1.25,-73.25,1,3090332400.0,4.825793,3.05529,1.770503,73.97052,4.015901,0.352214,19.031519,1.368313,1.372074,16.291132,2.399816,28.125214,2.399816,33.000916,32.812748,33.5614
177,214,-1.25,-72.75,1,3090332400.0,4.90153,3.09936,1.80217,70.9716,4.061456,0.354664,19.31325,1.391019,1.394785,16.527445,2.399652,28.12376,2.399652,33.001747,32.811054,33.561794
177,215,-1.25,-72.25,1,3090332400.0,4.87769,3.104556,1.773134,70.733925,4.069374,0.351236,18.97698,1.369029,1.372025,16.235928,2.398857,28.122728,2.398857,33.005714,32.80985,33.558678
177,216,-1.25,-71.75,1,3090332400.0,4.892783,3.110025,1.782757,68.116455,4.049391,0.352998,19.079714,1.375223,1.378254,16.326237,2.398922,28.124695,2.398922,33.00539,32.81214,33.55737
177,217,-1.25,-71.25,1,3090332400.0,4.894494,3.100376,1.794117,66.82155,4.005001,0.355628,19.232262,1.38509,1.38835,16.458822,2.399164,28.125576,2.399164,33.00418,32.813175,33.55784
177,218,-1.25,-70.75,1,3090332400.0,4.823418,3.071396,1.752023,67.12324,3.985183,0.352578,18.80001,1.352795,1.355524,16.09169,2.398816,28.12773,2.398816,33.00592,32.81568,33.554302
177,219,-1.25,-70.25,1,3090332400.0,4.796367,3.05906,1.737307,65.431,3.967273,0.35193,18.65503,1.341411,1.343911,15.969707,2.398638,28.129272,2.398638,33.00681,32.817486,33.55213
177,220,-1.25,-69.75,1,3090332400.0,4.741641,3.031369,1.710271,65.903984,3.935536,0.350885,18.38128,1.318429,1.320548,15.742304,2.39848,28.13451,2.39848,33.0076,32.823593,33.546978
177,221,-1.25,-69.25,1,3090332400.0,4.709877,3.011935,1.697942,64.702965,3.899734,0.350974,18.27449,1.310052,1.31209,15.652348,2.398447,28.135185,2.398447,33.00776,32.824383,33.54625
177,222,-1.25,-68.75,0,3090332400.0,4.64956,2.974046,1.675515,63.92391,3.842621,0.351223,18.084305,1.291832,1.29362,15.498853,2.39847,28.141708,2.39847,33.007645,32.831993,33.540924
177,223,-1.25,-68.25,0,3090332400.0,4.635471,2.964384,1.671087,63.54007,3.825497,0.351761,18.050938,1.287488,1.2892,15.474248,2.398514,28.144735,2.398514,33.007423,32.835526,33.53862
177,224,-1.25,-67.75,1,3090332400.0,4.635335,2.965366,1.669969,63.564987,3.833207,0.351669,18.036219,1.286526,1.288218,15.461475,2.398496,28.14481,2.398496,33.007523,32.835613,33.53847
177,225,-1.25,-67.25,1,3090332400.0,4.654357,2.979848,1.674509,64.484856,3.858197,0.351578,18.055872,1.289452,1.29115,15.47527,2.398433,28.14324,2.398433,33.007835,32.83378,33.539467
177,226,-1.25,-66.75,0,3090332400.0,4.773754,3.057897,1.715857,65.15559,3.976896,0.351504,18.38902,1.321239,1.323285,15.744497,2.398321,28.132912,2.398321,33.00839,32.82173,33.547512
177,227,-1.25,-66.25,0,3090332400.0,5.059544,3.181405,1.878139,62.1252,4.068077,0.363438,20.02168,1.44573,1.449833,17.126116,2.399568,28.122244,2.399568,33.00216,32.809284,33.562634
177,228,-1.25,-65.75,1,3090332400.0,5.333349,3.280597,2.052752,59.088318,4.149773,0.377188,21.523254,1.580648,1.588048,18.354559,2.400705,28.090706,2.400705,32.996475,32.77249,33.5946
177,229,-1.25,-65.25,1,3090332400.0,5.616798,3.337272,2.279526,54.29006,4.047752,0.397874,22.929218,1.753714,1.767972,19.407532,2.402276,28.016203,2.402276,32.98862,32.68557,33.664543
177,230,-1.25,-64.75,1,3090332400.0,5.467026,3.386354,2.080671,64.120056,4.37815,0.371074,21.707756,1.599928,1.607455,18.500374,2.400595,28.084993,2.400595,32.997025,32.765823,33.598812
177,231,-1.25,-64.25,1,3090332400.0,5.301113,3.368798,1.932315,73.17629,4.520984,0.353913,20.289637,1.486376,1.491483,17.311779,2.399428,28.09581,2.399428,33.002857,32.778442,33.583965
177,232,-1.25,-63.75,1,3090332400.0,4.85712,3.122369,1.774076,75.34237,4.528963,0.337826,19.163715,1.407958,1.422883,16.332876,2.407572,28.038223,2.407572,32.962147,32.711258,33.672676
177,233,-1.25,-63.25,1,3090332400.0,3.952553,2.854675,1.572031,80.046425,4.603966,0.307855,16.91773,1.281312,1.295088,14.341331,2.405875,27.979954,2.405875,32.97062,32.64328,33.712746
177,234,-1.25,-62.75,1,3090332400.0,3.852297,2.821157,1.55309,79.05783,4.632808,0.304393,16.616123,1.269608,1.283694,14.06282,2.405752,27.963154,2.405752,32.97124,32.62368,33.72613
177,235,-1.25,-62.25,1,3090332400.0,3.980935,2.86761,1.586676,78.974495,4.64267,0.308805,17.017296,1.289709,1.303026,14.424559,2.40556,27.983995,2.40556,32.9722,32.647995,33.707806
177,236,-1.25,-61.75,1,3090332400.0,3.668743,2.751387,1.515595,80.94608,4.674449,0.300497,15.977435,1.244181,1.259337,13.473916,2.405462,27.921871,2.405462,32.97269,32.575516,33.75908
177,237,-1.25,-61.25,1,3090332400.0,3.456429,2.690059,1.466249,83.99261,4.782859,0.290497,15.266257,1.20595,1.222868,12.837439,2.40591,27.881815,2.40591,32.970448,32.528786,33.7947
177,238,-1.25,-60.75,1,3090332400.0,3.656865,2.809487,1.53175,84.24422,4.889704,0.294881,16.05904,1.258415,1.273907,13.526717,2.405364,27.91349,2.405364,32.97318,32.56574,33.76557
177,239,-1.25,-60.25,1,3090332400.0,3.888341,2.923645,1.602784,83.91686,4.959769,0.300442,16.91836,1.309574,1.324117,14.284668,2.405238,27.946945,2.405238,32.97381,32.604767,33.73707
177,240,-1.25,-59.75,1,3090332400.0,4.007348,2.970634,1.626824,84.524025,4.988067,0.301931,17.206316,1.326084,1.340729,14.539503,2.405347,27.954174,2.405347,32.97327,32.6132,33.731594
177,241,-1.25,-59.25,1,3090332400.0,3.980462,2.941653,1.682986,78.61379,4.910196,0.305998,17.828712,1.376731,1.394994,15.05699,2.407243,27.936401,2.407243,32.96379,32.59247,33.755882
177,242,-1.25,-58.75,1,3090332400.0,3.585212,2.813377,1.578614,80.87857,4.932759,0.290496,16.456158,1.279078,1.298687,13.878393,2.408152,27.91063,2.408152,32.95924,32.5624,33.7819
177,243,-1.25,-58.25,1,3090332400.0,3.548182,2.805162,1.573507,82.298805,4.86849,0.288541,16.387686,1.271318,1.291041,13.825327,2.408416,27.91444,2.408416,32.957916,32.56685,33.780045
177,244,-1.25,-57.75,1,3090332400.0,3.358775,2.724555,1.509098,85.17121,4.909585,0.281501,16.429731,1.198191,1.217336,14.014204,2.412214,28.020214,2.412214,32.93893,32.69025,33.710896
177,245,-1.25,-57.25,1,3090332400.0,3.325279,2.686316,1.484108,87.90976,4.972299,0.281136,16.089375,1.159302,1.179094,13.750978,2.413644,28.037727,2.413644,32.93178,32.710682,33.703445
177,246,-1.25,-56.75,0,3090332400.0,3.139798,2.632113,1.447774,90.36548,5.095142,0.272554,15.703433,1.130593,1.151058,13.421782,2.414791,28.035374,2.414791,32.92605,32.70794,33.711143
177,247,-1.25,-56.25,0,3090332400.0,3.170666,2.640009,1.462984,90.829346,5.177231,0.272888,15.895839,1.138949,1.160187,13.596704,2.415649,28.042774,2.415649,32.921757,32.71657,33.709267
177,248,-1.25,-55.75,1,3090332400.0,3.594493,2.779385,1.544977,89.90369,5.20863,0.29097,16.502518,1.184042,1.20506,14.113416,2.414353,28.047926,2.414353,32.928238,32.72258,33.698494
177,249,-1.25,-55.25,1,3090332400.0,3.919739,2.957341,1.664505,87.84258,5.206475,0.310111,17.340307,1.244322,1.261621,14.834366,2.410018,28.078522,2.410018,32.949905,32.758274,33.65132
177,250,-1.25,-54.75,1,3090332400.0,3.965366,2.986259,1.686251,86.46381,5.17652,0.313308,17.45137,1.251578,1.267329,14.932465,2.408521,28.089428,2.408521,32.957394,32.771,33.634747
177,251,-1.25,-54.25,1,3090332400.0,3.943095,2.968415,1.670342,86.05009,5.137146,0.31306,17.310192,1.240327,1.255565,14.814299,2.408206,28.091312,2.408206,32.95897,32.7732,33.6316
177,252,-1.25,-53.75,1,3090332400.0,3.881,2.93875,1.628059,87.157875,5.105238,0.309838,16.869137,1.210206,1.224615,14.434315,2.407643,28.089132,2.407643,32.961784,32.770653,33.630604
177,253,-1.25,-53.25,1,3090332400.0,3.940033,2.954505,1.642904,85.33667,5.03518,0.312375,17.129393,1.223461,1.237314,14.668617,2.407243,28.097736,2.407243,32.963787,32.780693,33.621445
177,254,-1.25,-52.75,1,3090332400.0,4.123741,3.00318,1.671062,83.0456,4.919409,0.316961,17.567175,1.247918,1.260981,15.058277,2.406612,28.108122,2.406612,32.96694,32.79281,33.609623
177,255,-1.25,-52.25,1,3090332400.0,3.87866,2.863759,1.592239,80.913284,4.734945,0.314593,16.514254,1.176569,1.188884,14.148799,2.406331,28.108103,2.406331,32.96834,32.792786,33.608234
177,256,-1.25,-51.75,1,3090332400.0,3.750276,2.763608,1.537757,78.90124,4.538483,0.314159,15.906107,1.132779,1.144271,13.629058,2.405905,28.110779,2.405905,32.970478,32.79591,33.60388
177,257,-1.25,-51.25,1,3090332400.0,3.698649,2.697351,1.496448,78.25605,4.349,0.31407,15.549454,1.107187,1.118028,13.324242,2.405417,28.108856,2.405417,32.97291,32.793667,33.60303
177,258,-1.25,-50.75,1,3090332400.0,3.618855,2.646003,1.453883,82.88571,4.266936,0.31142,15.121737,1.078101,1.088553,12.955084,2.405125,28.10473,2.405125,32.974373,32.788853,33.60501
177,259,-1.25,-50.25,1,3090332400.0,3.576989,2.656037,1.453617,93.887245,4.39618,0.308239,15.044466,1.075912,1.086941,12.881613,2.405511,28.098267,2.405511,32.972446,32.78131,33.612335
178,205,-0.75,-77.25,1,3090803200.0,4.963302,2.824436,2.138866,75.013756,3.642426,0.420037,20.496843,1.661093,1.68007,17.155682,2.402327,27.9021,2.402327,32.988365,32.552452,33.759884
178,206,-0.75,-76.75,1,3090803200.0,5.062492,3.16213,1.900362,92.08251,4.267313,0.363388,20.301523,1.474587,1.479661,17.347275,2.399895,28.108532,2.399895,33.000526,32.79329,33.5757
178,207,-0.75,-76.25,1,3090803200.0,5.182608,3.28854,1.894069,82.84102,4.416195,0.353235,20.061321,1.467643,1.471971,17.121708,2.398798,28.097996,2.398798,33.006012,32.780994,33.579
178,208,-0.75,-75.75,1,3090803200.0,5.043812,3.204886,1.838926,73.627144,4.213279,0.351932,19.56951,1.424552,1.428319,16.716637,2.398803,28.106457,2.398803,33.005985,32.790867,33.571964
178,209,-0.75,-75.25,1,3090803200.0,4.80798,3.057322,1.750658,74.30129,3.983214,0.350991,18.813591,1.354683,1.357557,16.10135,2.3989,28.125149,2.3989,33.0055,32.812675,33.556877
178,210,-0.75,-74.75,1,3090803200.0,4.63616,2.947568,1.688592,75.855995,3.827192,0.348542,18.2844,1.306526,1.308933,15.668941,2.399078,28.13766,2.399078,33.004616,32.82727,33.547344
178,211,-0.75,-74.25,1,3090803200.0,4.56044,2.901141,1.659299,77.676834,3.776927,0.34687,18.022583,1.284195,1.286398,15.451992,2.399113,28.142115,2.399113,33.004433,32.832466,33.543808
178,212,-0.75,-73.75,1,3090803200.0,4.658981,2.961264,1.697717,77.264015,3.872145,0.347606,18.358757,1.313234,1.315762,15.72976,2.399119,28.13573,2.399119,33.004406,32.82502,33.549152
178,213,-0.75,-73.25,1,3090803200.0,4.735795,3.011808,1.723987,74.65354,3.96972,0.348565,18.582483,1.333193,1.33589,15.913402,2.399039,28.130981,2.399039,33.004807,32.819477,33.55271
178,214,-0.75,-72.75,1,3090803200.0,4.860264,3.080483,1.779781,70.9719,4.046707,0.352503,19.112154,1.376734,1.379991,16.35543,2.399179,28.123932,2.399179,33.00411,32.811256,33.55928
178,215,-0.75,-72.25,1,3090803200.0,4.866066,3.097873,1.768194,70.26084,4.047543,0.350927,18.939323,1.36801,1.371014,16.200298,2.398769,28.119936,2.398769,33.006153,32.80659,33.560566
178,216,-0.75,-71.75,1,3090803200.0,4.882535,3.106367,1.776168,68.096565,4.045747,0.352295,19.018385,1.372421,1.375418,16.270546,2.39881,28.122177,2.39881,33.005947,32.809208,33.558903
178,217,-0.75,-71.25,1,3090803200.0,4.860249,3.097664,1.762584,67.42817,4.032932,0.35172,18.875708,1.361765,1.364573,16.14937,2.398675,28.123037,2.398675,33.006626,32.810207,33.557514
178,218,-0.75,-70.75,1,3090803200.0,4.839812,3.083072,1.75674,66.207855,4.003771,0.352226,18.840853,1.357807,1.360578,16.122467,2.398716,28.124733,2.398716,33.00642,32.81219,33.5563
178,219,-0.75,-70.25,1,3090803200.0,4.812598,3.069421,1.743177,65.200134,3.985404,0.3515,18.705624,1.345991,1.348545,16.011086,2.398632,28.127964,2.398632,33.006836,32.815956,33.55319
178,220,-0.75,-69.75,1,3090803200.0,4.798254,3.059837,1.738416,64.381584,3.962489,0.35167,18.670544,1.342392,1.344895,15.983257,2.398632,28.129364,2.398632,33.00684,32.817593,33.55202
178,221,-0.75,-69.25,1,3090803200.0,4.756693,3.036407,1.720286,63.896328,3.924049,0.351531,18.501543,1.328293,1.330584,15.842667,2.398546,28.132122,2.398546,33.007267,32.82081,33.5493
178,222,-0.75,-68.75,1,3090803200.0,4.737065,3.022581,1.714484,63.037548,3.89764,0.352212,18.463451,1.323353,1.325567,15.814529,2.398589,28.135162,2.398589,33.007057,32.824356,33.546974
178,223,-0.75,-68.25,1,3090803200.0,4.710589,3.007316,1.703273,63.003937,3.87857,0.352337,18.357393,1.313004,1.315041,15.729349,2.398586,28.139494,2.398586,33.00707,32.829407,33.54335
178,224,-0.75,-67.75,1,3090803200.0,4.721834,3.015636,1.706198,63.299618,3.892074,0.352525,18.373327,1.3149,1.316944,15.741486,2.398566,28.138796,2.398566,33.007168,32.828594,33.54383
178,225,-0.75,-67.25,1,3090803200.0,4.750298,3.036437,1.713861,64.3491,3.929502,0.352181,18.418585,1.320311,1.322402,15.775871,2.398502,28.136282,2.398502,33.007492,32.82566,33.54561
178,226,-0.75,-66.75,1,3090803200.0,4.82099,3.082944,1.738047,65.596375,4.005921,0.352169,18.611118,1.339269,1.341579,15.930269,2.398427,28.129631,2.398427,33.007866,32.8179,33.550774
178,227,-0.75,-66.25,1,3090803200.0,5.020077,3.179128,1.840949,64.35446,4.133999,0.35857,19.638067,1.417309,1.420777,16.799984,2.399131,28.123745,2.399131,33.00435,32.811035,33.559204
178,228,-0.75,-65.75,1,3090803200.0,5.326746,3.267415,2.05933,58.564392,4.11716,0.378234,21.57012,1.586739,1.594494,18.388885,2.400847,28.087082,2.400847,32.99576,32.768265,33.598335
178,229,-0.75,-65.25,1,3090803200.0,5.333921,3.306351,2.02757,62.04251,4.208021,0.371266,21.310831,1.561319,1.567962,18.181551,2.400339,28.09522,2.400339,32.998306,32.777756,33.589012
178,230,-0.75,-64.75,1,3090803200.0,5.244452,3.325666,1.918785,67.98719,4.377013,0.356078,20.231173,1.476603,1.481007,17.273561,2.399047,28.103867,2.399047,33.00476,32.787846,33.575348
178,231,-0.75,-64.25,1,3090803200.0,5.167703,3.315099,1.852604,73.1655,4.448699,0.347246,19.451159,1.423312,1.427068,16.600779,2.39846,28.099842,2.39846,33.007698,32.78315,33.575764
178,232,-0.75,-63.75,1,3090803200.0,4.574996,2.991519,1.646188,76.16652,4.463941,0.326372,17.788883,1.316632,1.330532,15.14172,2.406776,28.017931,2.406776,32.96612,32.687584,33.685608
178,233,-0.75,-63.25,1,3090803200.0,4.013935,2.850592,1.567986,77.80902,4.516951,0.311212,16.93405,1.273427,1.286601,14.37402,2.405779,27.993382,2.405779,32.971104,32.658943,33.701077
178,234,-0.75,-62.75,1,3090803200.0,4.012094,2.855956,1.561124,78.79827,4.55288,0.309809,16.78105,1.266335,1.279264,14.23545,2.40548,27.989021,2.40548,32.9726,32.65386,33.703213
178,235,-0.75,-62.25,1,3090803200.0,4.556007,3.022017,1.648703,79.7872,4.577024,0.323892,17.753487,1.310865,1.32318,15.119442,2.40591,28.033566,2.40591,32.970444,32.705826,33.668243
178,236,-0.75,-61.75,1,3090803200.0,5.112991,3.301253,1.811738,80.70698,4.60895,0.342289,18.97799,1.391394,1.39723,16.189365,2.400281,28.08765,2.400281,32.9986,32.768925,33.59503
