ny,nx,lat,lon,clima,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood
179,253,-0.25,-53.25,nclim,1,3091038700,4.041806,3.073005,1.502893,87.57908,4.919218,0.292712,14.517295,1.195745,1.407964,11.913585
179,254,-0.25,-52.75,nclim,1,3091038700,3.998061,3.029065,1.480948,86.53647,4.845754,0.293197,14.072221,1.167562,1.374259,11.5304
179,255,-0.25,-52.25,nclim,1,3091038700,3.878814,2.931884,1.442229,84.94186,4.692384,0.294752,13.489319,1.128639,1.321098,11.039582
179,256,-0.25,-51.75,nclim,0,3091038700,3.584228,2.790194,1.388303,83.35548,4.591843,0.293546,12.863363,1.066335,1.216889,10.580139
179,257,-0.25,-51.25,nclim,0,3091038700,3.555543,2.757055,1.36883,82.52337,4.500559,0.293129,12.660015,1.051304,1.199686,10.409025
179,258,-0.25,-50.75,nclim,1,3091038700,3.436876,2.689769,1.327787,86.47952,4.427701,0.289763,12.248809,1.020946,1.165643,10.062221
179,259,-0.25,-50.25,nclim,1,3091038700,3.663823,2.776467,1.372904,95.09946,4.466621,0.293516,12.765242,1.060313,1.209258,10.495669
179,260,-0.25,-49.75,nclim,0,3091038700,3.910691,2.927944,1.45615,98.26825,4.645038,0.295702,13.580566,1.132698,1.29131,11.156559
180,204,0.25,-77.75,nclim,1,3091038700,3.260344,2.195802,1.434051,74.02304,4.201792,0.329372,13.722219,1.096961,1.332459,11.292798
180,205,0.25,-77.25,nclim,1,3091038700,5.023716,3.274114,1.749603,95.912575,4.437587,0.336286,16.565042,1.416745,1.634708,13.513588
180,206,0.25,-76.75,nclim,1,3091038700,4.74375,3.138475,1.605276,99.05652,4.258425,0.326445,15.498479,1.294436,1.501361,12.702682
180,207,0.25,-76.25,nclim,1,3091038700,4.625747,3.066026,1.559721,86.71249,4.060995,0.324442,15.215441,1.25798,1.458996,12.498465
180,208,0.25,-75.75,nclim,1,3091038700,4.51757,2.99626,1.521311,74.06174,3.910696,0.324438,14.993878,1.22445,1.420226,12.349201
180,209,0.25,-75.25,nclim,1,3091038700,4.354533,2.893557,1.460976,76.11829,3.780849,0.321786,14.620967,1.17122,1.367557,12.082191
180,210,0.25,-74.75,nclim,1,3091038700,4.23217,2.826593,1.405577,79.8959,3.690173,0.316658,14.288956,1.135921,1.326262,11.826773
180,211,0.25,-74.25,nclim,1,3091038700,4.248576,2.841789,1.406787,80.4643,3.697836,0.315104,14.35675,1.144128,1.335628,11.876995
180,212,0.25,-73.75,nclim,1,3091038700,4.334913,2.886426,1.448487,79.19752,3.761182,0.318237,14.624622,1.171554,1.367759,12.08531
180,213,0.25,-73.25,nclim,1,3091038700,4.478528,2.975656,1.502872,76.96946,3.896019,0.3217,14.830347,1.213412,1.40716,12.209775
180,214,0.25,-72.75,nclim,1,3091038700,4.569591,3.028795,1.540796,74.45049,3.958988,0.32365,15.069014,1.24251,1.440996,12.385508
180,215,0.25,-72.25,nclim,1,3091038700,4.593701,3.045648,1.548052,73.16078,3.982257,0.32415,15.094502,1.248178,1.447534,12.398791
180,216,0.25,-71.75,nclim,1,3091038700,4.601122,3.06335,1.537772,72.60697,4.026345,0.322035,14.963837,1.242123,1.440135,12.28158
180,217,0.25,-71.25,nclim,1,3091038700,4.611543,3.070261,1.541282,70.73868,4.018383,0.322116,15.023617,1.247153,1.445972,12.330492
180,218,0.25,-70.75,nclim,1,3091038700,4.634542,3.075593,1.558949,68.76261,3.993953,0.323291,15.251449,1.258843,1.468537,12.52407
180,219,0.25,-70.25,nclim,1,3091038700,4.631707,3.072853,1.558853,68.29703,3.979889,0.323163,15.296198,1.260366,1.470463,12.565368
180,220,0.25,-69.75,nclim,1,3091038700,4.631051,3.07464,1.55641,67.556885,3.988675,0.322918,15.285779,1.25923,1.469097,12.557452
180,221,0.25,-69.25,nclim,1,3091038700,4.637704,3.078348,1.559356,67.07967,3.983804,0.323118,15.328307,1.263147,1.473658,12.591501
180,222,0.25,-68.75,nclim,1,3091038700,4.643458,3.081848,1.56161,66.70746,3.97514,0.323477,15.367336,1.266596,1.477663,12.623075
180,223,0.25,-68.25,nclim,1,3091038700,4.664593,3.094212,1.570381,66.01754,3.993354,0.32413,15.403887,1.271586,1.483459,12.648843
180,224,0.25,-67.75,nclim,1,3091038700,4.664692,3.100429,1.564264,67.46964,4.03529,0.323276,15.233073,1.260902,1.470733,12.501439
180,225,0.25,-67.25,nclim,1,3091038700,4.689105,3.116184,1.572921,67.99521,4.059525,0.325197,15.25738,1.269166,1.471755,12.516459
180,226,0.25,-66.75,nclim,1,3091038700,4.692591,3.120082,1.57251,68.89535,4.077562,0.324587,15.196196,1.267825,1.470169,12.4582
180,227,0.25,-66.25,nclim,1,3091038700,4.712475,3.134782,1.577693,70.46763,4.112523,0.324602,15.144524,1.270521,1.468483,12.405519
180,228,0.25,-65.75,nclim,1,3091038700,4.717128,3.141572,1.575556,72.25965,4.136594,0.323468,15.068137,1.268642,1.466223,12.333273
180,229,0.25,-65.25,nclim,1,3091038700,4.731654,3.15934,1.572315,73.866104,4.189812,0.321496,14.939641,1.265506,1.462211,12.211924
180,230,0.25,-64.75,nclim,1,3091038700,4.729063,3.161095,1.567968,74.90757,4.208065,0.320257,14.853139,1.261266,1.45722,12.134652
180,231,0.25,-64.25,nclim,1,3091038700,4.792358,3.187779,1.604579,75.12692,4.255111,0.322852,15.330218,1.280947,1.445691,12.60358
180,232,0.25,-63.75,nclim,1,3091038700,4.774206,3.180271,1.593935,76.40779,4.290266,0.321597,15.223694,1.273803,1.439443,12.510446
180,233,0.25,-63.25,nclim,1,3091038700,4.76287,3.176528,1.586343,78.12057,4.316534,0.321047,15.141457,1.267526,1.433001,12.440929
180,234,0.25,-62.75,nclim,1,3091038700,4.827228,3.21978,1.607448,79.14601,4.355744,0.320451,15.243795,1.277665,1.442385,12.523746
180,235,0.25,-62.25,nclim,1,3091038700,4.852037,3.23838,1.613657,79.71137,4.392065,0.320077,15.255035,1.279863,1.44466,12.530512
180,236,0.25,-61.75,nclim,1,3091038700,4.857039,3.243196,1.613844,80.27055,4.406298,0.32006,15.241765,1.279764,1.444759,12.517241
180,237,0.25,-61.25,nclim,1,3091038700,4.896217,3.264915,1.631301,80.12414,4.430164,0.32178,15.404995,1.29279,1.459649,12.652555
180,238,0.25,-60.75,nclim,1,3091038700,4.981243,3.305883,1.67536,78.975105,4.462431,0.325926,15.84812,1.328135,1.500413,13.01957
180,239,0.25,-60.25,nclim,1,3091038700,4.867335,3.232865,1.63447,79.44586,4.503586,0.325275,15.539961,1.315104,1.492337,12.73252
180,240,0.25,-59.75,nclim,1,3091038700,4.958213,3.295294,1.662918,80.91044,4.548147,0.325974,15.784906,1.33042,1.506643,12.947845
180,241,0.25,-59.25,nclim,1,3091038700,5.057695,3.360108,1.697587,82.30186,4.594763,0.325908,15.990029,1.349541,1.525261,13.115225
180,242,0.25,-58.75,nclim,1,3091038700,5.043824,3.364236,1.679588,84.69726,4.650756,0.323166,15.761429,1.334434,1.508283,12.918711
180,243,0.25,-58.25,nclim,1,3091038700,5.041208,3.361997,1.679212,85.39419,4.679335,0.323311,15.776814,1.334664,1.510226,12.931923
180,244,0.25,-57.75,nclim,1,3091038700,5.09116,3.390222,1.700938,85.089745,4.749975,0.324135,15.977698,1.353193,1.532778,13.091728
180,245,0.25,-57.25,nclim,1,3091038700,5.116012,3.409928,1.706085,87.545654,4.863924,0.323329,15.995419,1.358972,1.542958,13.093488
180,246,0.25,-56.75,nclim,1,3091038700,5.106506,3.407242,1.699264,89.50414,4.980427,0.321923,15.92831,1.348186,1.536662,13.043463
180,247,0.25,-56.25,nclim,1,3091038700,4.99123,3.353627,1.649629,90.43452,5.083647,0.313945,15.351389,1.304368,1.526912,12.520108
180,248,0.25,-55.75,nclim,0,3091038700,4.147847,3.139326,1.514589,90.65562,5.167704,0.291685,15.121065,1.196388,1.404938,12.51974
180,249,0.25,-55.25,nclim,0,3091038700,3.940163,3.065263,1.482989,90.124825,5.186424,0.287684,14.730689,1.178787,1.384833,12.16707
180,250,0.25,-54.75,nclim,1,3091038700,4.134974,3.146392,1.522242,88.88938,5.136366,0.289284,15.003989,1.226673,1.446403,12.330914
180,251,0.25,-54.25,nclim,1,3091038700,4.193929,3.147058,1.54046,88.2128,5.051698,0.292706,15.002577,1.237911,1.458152,12.306515
180,252,0.25,-53.75,nclim,1,3091038700,4.165804,3.118197,1.517987,88.60479,4.963764,0.292702,14.765392,1.219343,1.4354,12.110649
180,253,0.25,-53.25,nclim,1,3091038700,4.053654,3.0604,1.487413,87.78891,4.877326,0.292625,14.38655,1.185465,1.3954,11.805685
180,254,0.25,-52.75,nclim,1,3091038700,3.937826,2.977431,1.446408,87.259125,4.768244,0.292502,13.771467,1.14035,1.342305,11.288812
180,255,0.25,-52.25,nclim,1,3091038700,3.84472,2.915841,1.420869,85.424385,4.670384,0.292438,13.506201,1.119404,1.318048,11.06875
180,256,0.25,-51.75,nclim,1,3091038700,3.717757,2.871119,1.399831,85.68454,4.613072,0.29264,12.900928,1.0925,1.274092,10.534335
180,257,0.25,-51.25,nclim,1,3091038700,3.733296,2.848108,1.403478,87.34077,4.560021,0.294893,13.113379,1.086154,1.238204,10.789021
180,258,0.25,-50.75,nclim,1,3091038700,3.880163,2.90846,1.407677,92.423546,4.610727,0.293159,12.95001,1.099933,1.279091,10.570987
180,259,0.25,-50.25,nclim,1,3091038700,4.080773,2.974736,1.441872,95.15265,4.634346,0.295237,13.353259,1.13201,1.319148,10.902102
180,260,0.25,-49.75,nclim,1,3091038700,3.924869,2.989646,1.475911,92.580284,4.762774,0.295376,13.651856,1.142927,1.302935,11.205994
180,261,0.25,-49.25,nclim,1,3091038700,3.873052,3.028944,1.494552,86.81226,4.883878,0.292837,13.624186,1.154141,1.316341,11.153703
180,262,0.25,-48.75,nclim,0,3091038700,3.769605,3.003207,1.483211,91.503334,4.96637,0.29088,13.383668,1.138551,1.299636,10.945481
180,263,0.25,-48.25,nclim,0,3091038700,3.733212,2.990744,1.479944,94.04659,5.022577,0.290179,13.308567,1.133136,1.293924,10.881508
181,203,0.75,-78.25,nclim,0,3090803200,3.749132,2.59486,1.799295,50.94939,4.46765,0.338476,10.295996,1.496157,1.960333,6.839506
181,204,0.75,-77.75,nclim,1,3090803200,5.768963,3.563305,2.205659,73.18718,4.706886,0.369924,19.41924,1.773139,2.013642,15.63246
181,205,0.75,-77.25,nclim,1,3090803200,5.157709,3.364969,1.79274,95.16834,4.60542,0.336473,17.05101,1.436911,1.623475,13.990624
181,206,0.75,-76.75,nclim,1,3090803200,4.748053,3.141631,1.606421,87.94116,4.183234,0.326841,15.491568,1.294687,1.501599,12.695281
181,207,0.75,-76.25,nclim,1,3090803200,4.560189,3.024832,1.535358,79.44807,3.961847,0.325102,15.103789,1.236611,1.434339,12.432839
181,208,0.75,-75.75,nclim,1,3090803200,4.412139,2.927547,1.484592,74.831436,3.819318,0.323093,14.786431,1.188136,1.387307,12.210988
181,209,0.75,-75.25,nclim,1,3090803200,4.274714,2.857709,1.417005,77.100746,3.746914,0.318428,14.268793,1.14193,1.332905,11.793959
181,210,0.75,-74.75,nclim,1,3090803200,4.222735,2.833676,1.389059,80.41109,3.706662,0.315635,14.147831,1.129748,1.318435,11.699648
181,211,0.75,-74.25,nclim,1,3090803200,4.237273,2.843169,1.394103,80.715996,3.708889,0.314962,14.223504,1.137242,1.327095,11.759167
181,212,0.75,-73.75,nclim,1,3090803200,4.33501,2.895622,1.439388,78.637276,3.798831,0.317478,14.391227,1.162811,1.35684,11.871576
181,213,0.75,-73.25,nclim,1,3090803200,4.45353,2.96443,1.4891,77.08301,3.880507,0.321416,14.722279,1.20463,1.396824,12.120825
181,214,0.75,-72.75,nclim,1,3090803200,4.537877,3.018261,1.519616,74.94985,3.956416,0.322054,14.849605,1.227966,1.423802,12.197837
181,215,0.75,-72.25,nclim,1,3090803200,4.575187,3.04253,1.532657,73.2192,3.987975,0.32238,14.912508,1.237123,1.434403,12.240981
181,216,0.75,-71.75,nclim,1,3090803200,4.596616,3.063002,1.533613,72.1177,4.00606,0.319878,14.997874,1.242183,1.448481,12.307211
181,217,0.75,-71.25,nclim,1,3090803200,4.624438,3.08107,1.543368,70.53128,4.02293,0.320385,15.085552,1.251307,1.459065,12.375181
181,218,0.75,-70.75,nclim,1,3090803200,4.653308,3.090963,1.562345,68.82107,4.002303,0.322339,15.32464,1.267509,1.478425,12.578706
181,219,0.75,-70.25,nclim,1,3090803200,4.664678,3.095379,1.569298,68.3081,4.003494,0.323132,15.366723,1.270964,1.482583,12.613176
181,220,0.75,-69.75,nclim,1,3090803200,4.667249,3.098156,1.569093,67.94848,4.014257,0.323011,15.347006,1.270653,1.482133,12.594219
181,221,0.75,-69.25,nclim,1,3090803200,4.683219,3.10719,1.576029,67.69094,4.028923,0.323608,15.410264,1.276144,1.48858,12.64554
181,222,0.75,-68.75,nclim,1,3090803200,4.706954,3.120139,1.586814,67.45144,4.042806,0.324521,15.455671,1.281948,1.495374,12.678349
181,223,0.75,-68.25,nclim,1,3090803200,4.723842,3.128503,1.595339,67.06147,4.05026,0.326533,15.491815,1.290058,1.496177,12.70558
181,224,0.75,-67.75,nclim,1,3090803200,4.730375,3.141007,1.589368,68.41076,4.103511,0.324949,15.351694,1.283564,1.488402,12.579729
181,225,0.75,-67.25,nclim,1,3090803200,4.742462,3.149872,1.59259,68.917336,4.121701,0.324697,15.34405,1.285243,1.490338,12.568468
181,226,0.75,-66.75,nclim,1,3090803200,4.725721,3.139965,1.585755,69.58651,4.116271,0.32472,15.259308,1.277328,1.481215,12.500764
181,227,0.75,-66.25,nclim,1,3090803200,4.724269,3.141998,1.582271,70.989494,4.123676,0.32427,15.176987,1.275106,1.473763,12.428117
181,228,0.75,-65.75,nclim,1,3090803200,4.705074,3.134623,1.570451,72.30219,4.125648,0.322766,15.037062,1.265214,1.462162,12.309686
181,229,0.75,-65.25,nclim,1,3090803200,4.687448,3.130741,1.556706,73.73884,4.140282,0.320574,14.863845,1.254607,1.449518,12.15972
181,230,0.75,-64.75,nclim,1,3090803200,4.697609,3.140642,1.556966,75.0217,4.170847,0.319826,14.800918,1.252936,1.447554,12.100427
181,231,0.75,-64.25,nclim,1,3090803200,4.709144,3.151711,1.557432,75.74145,4.200052,0.31887,14.747134,1.253825,1.445025,12.048284
181,232,0.75,-63.75,nclim,1,3090803200,4.695838,3.146373,1.549465,76.94073,4.220636,0.317713,14.650098,1.247617,1.438619,11.963862
181,233,0.75,-63.25,nclim,1,3090803200,4.762593,3.174945,1.587649,77.4787,4.264432,0.320835,15.145271,1.266734,1.43011,12.448426
181,234,0.75,-62.75,nclim,1,3090803200,4.786868,3.193517,1.593351,78.43958,4.298639,0.320412,15.154032,1.268425,1.431459,12.454147
181,235,0.75,-62.25,nclim,1,3090803200,4.798695,3.203625,1.59507,79.14644,4.327273,0.320622,15.137747,1.268317,1.431647,12.437782
181,236,0.75,-61.75,nclim,1,3090803200,4.800756,3.207055,1.593701,79.86213,4.348659,0.320781,15.110198,1.267311,1.431071,12.411816
181,237,0.75,-61.25,nclim,1,3090803200,4.858344,3.240256,1.618088,79.51269,4.387881,0.32224,15.324032,1.28416,1.450122,12.589749
181,238,0.75,-60.75,nclim,1,3090803200,4.935431,3.277389,1.658041,78.282394,4.40407,0.325575,15.726497,1.316251,1.486449,12.923798
181,239,0.75,-60.25,nclim,1,3090803200,4.961962,3.294531,1.667431,78.80245,4.437677,0.326094,15.805038,1.324278,1.495896,12.984866
181,240,0.75,-59.75,nclim,1,3090803200,4.941976,3.287602,1.654374,80.045265,4.48979,0.32507,15.679123,1.311305,1.484444,12.883374
181,241,0.75,-59.25,nclim,1,3090803200,4.839487,3.232778,1.60671,81.49055,4.544029,0.322028,15.163603,1.266022,1.439707,12.457874
181,242,0.75,-58.75,nclim,1,3090803200,4.709444,3.168817,1.540946,83.17574,4.569674,0.314078,14.31452,1.211448,1.414885,11.688188
181,243,0.75,-58.25,nclim,1,3090803200,4.885311,3.268017,1.617294,83.454,4.628395,0.321042,15.280251,1.27598,1.451268,12.553002
181,244,0.75,-57.75,nclim,1,3090803200,4.994255,3.336048,1.658207,83.584854,4.705494,0.322389,15.600806,1.315064,1.493306,12.792436
181,245,0.75,-57.25,nclim,1,3090803200,5.029881,3.359788,1.670093,85.85483,4.804705,0.322106,15.690091,1.324996,1.50665,12.858444
181,246,0.75,-56.75,nclim,1,3090803200,4.956691,3.334447,1.62509,88.18185,4.93989,0.314621,15.077538,1.289078,1.50289,12.28557
181,247,0.75,-56.25,nclim,1,3090803200,4.48212,3.187421,1.510444,90.13821,5.044319,0.293037,14.833755,1.195692,1.411242,12.226821
181,248,0.75,-55.75,nclim,0,3090803200,3.844174,3.041983,1.462361,90.51583,5.127905,0.287411,14.387864,1.143823,1.343128,11.900912
181,249,0.75,-55.25,nclim,0,3090803200,3.789682,2.978173,1.441537,90.74418,5.15285,0.286591,14.48518,1.133767,1.328522,12.022891
181,250,0.75,-54.75,nclim,1,3090803200,3.93519,3.021687,1.472311,89.86466,5.107639,0.288907,14.82547,1.171924,1.371768,12.281779
181,251,0.75,-54.25,nclim,1,3090803200,4.067551,3.087889,1.482577,89.693275,5.008267,0.287984,14.642731,1.197701,1.411704,12.033325
181,252,0.75,-53.75,nclim,1,3090803200,4.081221,3.064465,1.490372,89.01882,4.92361,0.291641,14.401984,1.194623,1.406517,11.800844
181,253,0.75,-53.25,nclim,1,3090803200,3.855178,2.942902,1.437016,88.56238,4.810516,0.291087,13.653646,1.137244,1.339748,11.176653
181,254,0.75,-52.75,nclim,1,3090803200,3.737951,2.878453,1.400596,87.985565,4.696978,0.290111,13.295103,1.103639,1.300364,10.891102
181,255,0.75,-52.25,nclim,1,3090803200,3.903293,2.939223,1.413858,87.64291,4.619241,0.29089,13.713717,1.12907,1.329041,11.255609
181,256,0.75,-51.75,nclim,1,3090803200,3.925891,2.943494,1.420123,88.32602,4.594329,0.292601,13.454732,1.122622,1.320217,11.011893
181,257,0.75,-51.25,nclim,1,3090803200,3.988848,2.958627,1.428443,89.01178,4.64375,0.293922,13.392491,1.121102,1.311425,10.959964
181,258,0.75,-50.75,nclim,1,3090803200,4.941881,3.305854,1.636027,93.1717,4.730537,0.317424,15.437355,1.321057,1.499935,12.616362
181,259,0.75,-50.25,nclim,1,3090803200,4.848145,3.271077,1.587455,91.99413,4.790502,0.30896,14.795975,1.27777,1.485178,12.033026
181,260,0.75,-49.75,nclim,1,3090803200,4.179046,3.072833,1.487382,89.70004,4.777555,0.294632,13.811395,1.1708,1.364436,11.276158
181,261,0.75,-49.25,nclim,1,3090803200,3.787151,2.968867,1.461876,86.17155,4.813936,0.291454,13.368707,1.129474,1.288467,10.950766
181,262,0.75,-48.75,nclim,0,3090803200,3.692188,2.933764,1.444295,90.34918,4.848164,0.289856,13.128516,1.11122,1.268543,10.748753
181,263,0.75,-48.25,nclim,0,3090803200,3.916557,3.034905,1.501433,92.978294,4.905527,0.293176,13.804646,1.165485,1.329239,11.309921
181,264,0.75,-47.75,nclim,0,3090803200,3.866271,3.024237,1.501274,94.47326,4.960564,0.293362,13.652096,1.160599,1.324145,11.167351
181,265,0.75,-47.25,nclim,0,3090803200,3.84662,3.030978,1.511502,91.1737,5.004692,0.29291,13.560232,1.167088,1.332234,11.06091
181,266,0.75,-46.75,nclim,0,3090803200,3.752682,3.006817,1.483376,89.12396,5.090331,0.288212,13.091028,1.1429,1.30551,10.642618
182,203,1.25,-78.25,nclim,0,3090332400,6.305756,3.683962,2.621794,58.77965,4.982756,0.405712,19.30825,2.116971,2.425371,14.765908
182,204,1.25,-77.75,nclim,1,3090332400,5.638088,3.618894,2.019193,85.62971,4.912846,0.345905,18.626379,1.622085,1.836019,15.168275
182,205,1.25,-77.25,nclim,1,3090332400,5.201416,3.398433,1.802983,98.44076,4.697612,0.335951,17.096737,1.446653,1.634411,14.015673
182,206,1.25,-76.75,nclim,1,3090332400,4.788603,3.166811,1.621791,80.60961,4.177759,0.327921,15.590688,1.306428,1.515244,12.769015
182,207,1.25,-76.25,nclim,1,3090332400,4.4994,2.987005,1.512395,75.41143,3.89998,0.323404,14.968534,1.214054,1.417107,12.337373
182,208,1.25,-75.75,nclim,1,3090332400,4.381014,2.918949,1.462065,75.89866,3.813332,0.321099,14.615857,1.175555,1.372245,12.068058
182,209,1.25,-75.25,nclim,1,3090332400,4.283842,2.866946,1.416896,76.72723,3.735459,0.318207,14.366433,1.147822,1.339767,11.878843
182,210,1.25,-74.75,nclim,1,3090332400,4.248637,2.851178,1.397458,80.25049,3.721973,0.315939,14.225854,1.138778,1.328841,11.758234
182,211,1.25,-74.25,nclim,1,3090332400,4.299881,2.881325,1.418556,79.536766,3.758106,0.316791,14.375559,1.15507,1.347773,11.872718
182,212,1.25,-73.75,nclim,1,3090332400,4.361889,2.916321,1.445567,77.61073,3.813432,0.317628,14.480083,1.172061,1.367466,11.940556
182,213,1.25,-73.25,nclim,1,3090332400,4.470221,2.978654,1.491566,76.94889,3.915109,0.319921,14.667059,1.200954,1.400969,12.065136
182,214,1.25,-72.75,nclim,1,3090332400,4.576733,3.047688,1.529045,74.18258,3.999962,0.322117,14.886724,1.236054,1.433063,12.217607
182,215,1.25,-72.25,nclim,1,3090332400,4.614381,3.069594,1.544787,72.34771,4.022161,0.322919,14.998441,1.248341,1.447369,12.302731
182,216,1.25,-71.75,nclim,1,3090332400,4.636886,3.085595,1.551291,71.63995,4.031424,0.322582,15.086946,1.257153,1.457514,12.37228
182,217,1.25,-71.25,nclim,1,3090332400,4.65021,3.094912,1.555298,70.55217,4.040918,0.321304,15.143909,1.259033,1.468071,12.416803
182,218,1.25,-70.75,nclim,1,3090332400,4.661891,3.101422,1.560469,69.89559,4.042645,0.321478,15.199267,1.263789,1.473654,12.461824
182,219,1.25,-70.25,nclim,1,3090332400,4.692431,3.118159,1.574272,69.321045,4.059662,0.323993,15.272385,1.27516,1.478503,12.518723
182,220,1.25,-69.75,nclim,1,3090332400,4.713467,3.125331,1.588137,68.41187,4.050729,0.325448,15.424169,1.286816,1.492222,12.645132
182,221,1.25,-69.25,nclim,1,3090332400,4.725483,3.132197,1.593286,68.50457,4.06157,0.325721,15.453534,1.289224,1.495089,12.669222
182,222,1.25,-68.75,nclim,1,3090332400,4.744765,3.14322,1.601545,68.50805,4.076772,0.326178,15.503721,1.296145,1.503125,12.704451
182,223,1.25,-68.25,nclim,1,3090332400,4.760542,3.152493,1.608048,68.22621,4.09057,0.326946,15.539447,1.299494,1.507069,12.732883
182,224,1.25,-67.75,nclim,1,3090332400,4.764387,3.162394,1.601994,69.54762,4.137692,0.325347,15.39492,1.292546,1.498806,12.603567
182,225,1.25,-67.25,nclim,1,3090332400,4.773247,3.169035,1.604213,69.965416,4.151014,0.325217,15.369643,1.292091,1.498292,12.579261
182,226,1.25,-66.75,nclim,1,3090332400,4.757771,3.160267,1.597504,70.381615,4.147521,0.324736,15.304503,1.285832,1.491012,12.527658
182,227,1.25,-66.25,nclim,1,3090332400,4.740741,3.15121,1.589532,71.66922,4.142078,0.324079,15.202539,1.27817,1.482072,12.442299
182,228,1.25,-65.75,nclim,1,3090332400,4.714432,3.145114,1.569319,72.74502,4.147537,0.321728,14.996081,1.265995,1.462696,12.26739
182,229,1.25,-65.25,nclim,1,3090332400,4.698724,3.139449,1.559275,73.52252,4.15324,0.320366,14.872177,1.257946,1.453272,12.160959
182,230,1.25,-64.75,nclim,1,3090332400,4.703734,3.146454,1.55728,75.03373,4.178665,0.319373,14.799619,1.255174,1.449987,12.094458
182,231,1.25,-64.25,nclim,1,3090332400,4.704658,3.149329,1.555329,75.88115,4.200853,0.318548,14.70322,1.252292,1.446783,12.004146
182,232,1.25,-63.75,nclim,1,3090332400,4.700748,3.150882,1.549866,76.89162,4.217821,0.317528,14.639559,1.249701,1.440507,11.94935
182,233,1.25,-63.25,nclim,1,3090332400,4.760547,3.174081,1.586465,77.27546,4.253338,0.321023,15.138262,1.266305,1.428982,12.442973
182,234,1.25,-62.75,nclim,1,3090332400,4.764926,3.179104,1.585822,78.18098,4.269004,0.32057,15.113335,1.265164,1.427526,12.420644
182,235,1.25,-62.25,nclim,1,3090332400,4.778279,3.190476,1.587803,78.86241,4.30083,0.320675,15.099461,1.26521,1.428104,12.406146
182,236,1.25,-61.75,nclim,1,3090332400,4.782819,3.195612,1.587208,79.62901,4.327961,0.32113,15.074079,1.263277,1.426808,12.383994
182,237,1.25,-61.25,nclim,1,3090332400,4.835032,3.225948,1.609084,79.58313,4.367081,0.322547,15.268482,1.279074,1.44455,12.544859
182,238,1.25,-60.75,nclim,1,3090332400,4.93367,3.285545,1.648125,78.32551,4.444497,0.324162,15.592805,1.309718,1.47932,12.803766
182,239,1.25,-60.25,nclim,1,3090332400,4.924133,3.281192,1.64294,78.58799,4.495375,0.32461,15.545213,1.301937,1.474592,12.768683
182,240,1.25,-59.75,nclim,1,3090332400,4.693456,3.152155,1.541304,79.753975,4.553692,0.314834,14.323069,1.209111,1.414342,11.699615
182,241,1.25,-59.25,nclim,1,3090332400,4.41909,3.018589,1.462801,79.60928,4.583834,0.29954,13.808361,1.13422,1.339802,11.334339
182,242,1.25,-58.75,nclim,1,3090332400,4.240353,2.981037,1.429128,80.33442,4.5915,0.292977,13.623227,1.112318,1.313398,11.197511
182,243,1.25,-58.25,nclim,1,3090332400,4.371344,3.039909,1.461059,81.64596,4.627695,0.298289,13.812257,1.131349,1.335575,11.345333
182,244,1.25,-57.75,nclim,1,3090332400,4.710909,3.182706,1.540761,82.87725,4.675346,0.310348,14.473557,1.208749,1.41759,11.847219
182,245,1.25,-57.25,nclim,1,3090332400,4.786264,3.231497,1.565634,84.72411,4.772916,0.310787,14.612638,1.231248,1.443997,11.937393
182,246,1.25,-56.75,nclim,1,3090332400,4.620263,3.178866,1.520068,87.39819,4.868,0.300641,14.535755,1.191965,1.407645,11.936147
182,247,1.25,-56.25,nclim,1,3090332400,3.954681,3.045424,1.426018,90.622894,4.949702,0.284432,13.922957,1.123652,1.326147,11.473158
182,248,1.25,-55.75,nclim,1,3090332400,3.662792,2.955565,1.405495,93.1355,5.039207,0.282944,13.415585,1.096397,1.294537,11.024651
182,249,1.25,-55.25,nclim,1,3090332400,3.690744,2.937767,1.404425,93.343254,5.059898,0.283876,13.876732,1.10612,1.300506,11.470105
182,250,1.25,-54.75,nclim,0,3090332400,3.743171,2.928984,1.42516,91.172066,5.020384,0.286316,14.35942,1.128175,1.322006,11.90924
182,251,1.25,-54.25,nclim,0,3090332400,3.48586,2.813995,1.36066,91.52032,4.974336,0.280213,12.934011,1.070656,1.265471,10.597883
182,252,1.25,-53.75,nclim,0,3090332400,3.493299,2.787182,1.366288,90.361626,4.857791,0.283606,12.559396,1.073449,1.255522,10.230425
182,253,1.25,-53.25,nclim,0,3090332400,3.416777,2.72498,1.335039,89.08997,4.718525,0.283046,12.228994,1.049477,1.227715,9.951801
182,254,1.25,-52.75,nclim,1,3090332400,3.464403,2.727314,1.332132,89.05179,4.615104,0.285476,12.296039,1.046512,1.223214,10.026313
182,255,1.25,-52.25,nclim,1,3090332400,3.834084,2.875748,1.381571,90.57696,4.535046,0.290663,13.146728,1.096992,1.290753,10.758983
182,256,1.25,-51.75,nclim,1,3090332400,4.016871,2.946978,1.406859,90.55245,4.520375,0.292811,13.556685,1.125208,1.322966,11.10851
182,257,1.25,-51.25,nclim,1,3090332400,4.127216,2.973537,1.410569,90.21276,4.579961,0.292267,13.740716,1.122362,1.321211,11.297143
182,258,1.25,-50.75,nclim,1,3090332400,4.5801,3.120715,1.507333,93.912315,4.687309,0.303763,14.443885,1.19796,1.411255,11.834669
