,nx,ny,lat,lon,PLS,gpp,ra,npp,rc,et,wue,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
36,205,182,1.25,-77.25,1000PLS,2.99808647632599,1.70723030567169,1.29085600376129,162.251918029785,4.1526798248291,0.00574399996548891,0.432273596525192,14.3814117431641,0.800576192140579,0.703409594297409,12.8774260520935,2.17836995124817,25.7243103027344,2.03780599832535,0.331586402654648,0.359976002573967,0.308437597751617
37,205,183,1.75,-77.25,1000PLS,2.99071545600891,1.70226590633392,1.2884495139122,175.339875793457,4.21134481430054,0.00512199988588691,0.432635697722435,14.3672141075134,0.798451900482178,0.703309607505798,12.8654551506042,2.1770693063736,25.7291473388672,2.03860378265381,0.331345397233963,0.360186803340912,0.308467701077461
38,205,184,2.25,-77.25,1000PLS,2.96123669147491,1.68163659572601,1.27960010766983,175.993997192383,4.12731447219849,0.00513199996203184,0.433984300494194,14.2992667198181,0.792775797843933,0.703175002336502,12.8033174514771,2.18168416023254,25.7314189910889,2.0459024310112,0.330278798937798,0.360890302062035,0.308830699324608
39,205,185,2.75,-77.25,1000PLS,2.92834029197693,1.66625850200653,1.2620815038681,167.083036804199,3.98571441173553,0.00562520017847419,0.433058997988701,14.1114500999451,0.779796397686005,0.701491898298264,12.6301648139954,2.18443078994751,25.7191905975342,2.06082099676132,0.328921297192574,0.361253899335861,0.309824499487877
40,205,186,3.25,-77.25,1000PLS,2.91239292621613,1.67235699892044,1.24003689289093,149.364517211914,3.87553715705872,0.00666189999319613,0.427584397792816,13.8979727745056,0.772535794973373,0.693274700641632,12.4321599960327,2.19159336090088,25.757067489624,2.07076370716095,0.330558499693871,0.359613996744156,0.309827497601509
41,205,187,3.75,-77.25,1000PLS,2.89515202045441,1.67082167863846,1.22433061599731,127.83766784668,3.76779549121857,0.00833469983190298,0.424489995837212,13.7011015892029,0.765483897924423,0.682867497205734,12.252756023407,2.198282289505,25.7751264572144,2.0680973649025,0.33081950545311,0.35927309691906,0.309907400608063
42,205,188,4.25,-77.25,1000PLS,2.88635675907135,1.67226949930191,1.21408739089966,123.281089019775,3.75822622776032,0.00870900042355061,0.422263398766518,13.606760597229,0.761096203327179,0.676134014129639,12.1695310592651,2.19929819107056,25.8217329025269,2.06711597442627,0.331534403562546,0.35884830057621,0.309617301821709
43,205,189,4.75,-77.25,1000PLS,2.95692088603973,1.71781401634216,1.23910690546036,123.685600280762,4.02595496177673,0.00844599958509207,0.421132498979569,13.7689457893372,0.769023805856705,0.700385904312134,12.2995329856873,2.18801507949829,25.7033372879028,2.08778982162476,0.330667096376419,0.358313399553299,0.311019197106361
44,205,190,5.25,-77.25,1000PLS,2.92522110939026,1.67661700248718,1.24860390424728,124.492615509033,4.20086817741394,0.00808900035917759,0.429538497328758,13.956861114502,0.751960104703903,0.744268804788589,12.4606314659119,2.18142716884613,25.7207761764526,2.16188242435455,0.323215797543526,0.361627998948097,0.315155899524689
45,205,191,5.75,-77.25,1000PLS,0.755760502815247,1.04024659395218,0.334045398235321,138.039978027344,4.54309086799622,0.00642899982631207,0.16239950209856,2.63658349514008,0.312083405256271,0.662664300203323,1.66183570623398,3.70032980442047,18.3630454063416,4.40889496803284,0.283961300551891,0.237405501306057,0.478633198142052
46,205,192,6.25,-77.25,1000PLS,0.766599702835083,0.978053712844849,0.345759001374245,152.084861755371,4.62409672737122,0.00584000023081899,0.174125099182129,2.69891571998596,0.322078505158424,0.664042496681213,1.71279488801956,3.67376968860626,18.3421932220459,4.31189813613892,0.285576096177101,0.239593802392483,0.474829995632172
47,205,193,6.75,-77.25,1000PLS,0.531441389024258,0.9425597012043,0.209348599985242,157.791401672363,4.80074849128723,0.00548179987818003,0.114852701686323,2.77113944292068,0.269654001295567,0.642581196129322,1.85890414938331,4.7960928440094,15.939541053772,5.1727680683136,0.277344298362732,0.175510700792074,0.547145095467567
48,205,194,7.25,-77.25,1000PLS,0.762420499324799,1.03940042257309,0.337192997336388,153.359727478027,4.87319860458374,0.00548450006172061,0.165702398121357,2.75760290622711,0.313300901651382,0.679520893096924,1.76478090286255,3.69131329059601,18.0206107139587,4.45759387016296,0.283046899735928,0.236685200035572,0.480267795920372
49,205,195,7.75,-77.25,1000PLS,0.524647498130798,0.823437809944153,0.232167699933052,149.397987365723,4.56252484321594,0.00594970011152327,0.145301102101803,2.07998880147934,0.256609302759171,0.632683604955673,1.19069589674473,4.35751819610596,17.6942307949066,5.32763543128967,0.283666802942753,0.186888000369072,0.529445099830627
50,205,196,8.25,-77.25,1000PLS,0.0490680001676083,0.580290019512177,0.00350399990566075,153.472152709961,4.09027099609375,0.00653199991211295,0.00399200012907386,7.54777002334595,0.455774992704391,0.221562996506691,6.87042903900146,3.75807309150696,25.6649894714355,2.78404903411865,0.418927013874054,0.273119002580643,0.307954013347626
51,206,176,-1.75,-76.75,1000PLS,2.13339476585388,1.12451219558716,1.01543209552765,135.676106262207,3.237140417099,0.00834600003436208,0.472239002585411,10.7114597320557,0.728290295600891,0.640922701358795,9.34224739074707,2.40689539909363,24.9556085586548,2.2250519990921,0.339066901803017,0.344709300994873,0.316223806142807
52,206,177,-1.25,-76.75,1000PLS,2.49296116828918,1.30662550926208,1.18633558750153,133.516461181641,3.39434382915497,0.00804399978369474,0.478217500448227,13.0120448112488,0.776394504308701,0.664796203374863,11.5708514213562,2.25586471557617,25.5500541687012,2.06005299091339,0.333441603183746,0.357048997282982,0.30950919687748
53,206,178,-0.75,-76.75,1000PLS,2.87879629135132,1.61574289798737,1.26305310726166,153.411199951172,3.7795224905014,0.00628799991682172,0.440097904205322,14.2057505607605,0.787280607223511,0.686312794685364,12.7321569442749,2.19318950176239,25.750768661499,2.03095508813858,0.329962500929832,0.362193301320076,0.307844197750092
54,206,179,-0.25,-76.75,1000PLS,2.93582971096039,1.68121942281723,1.25461031198502,169.013879394531,4.00504069328308,0.00548300007358193,0.428875800967217,14.019101524353,0.782331889867783,0.687138301134109,12.5496305465698,2.18875629901886,25.7499141693115,2.04360778331757,0.331538999080658,0.359911701083183,0.308549299836159
55,206,180,0.25,-76.75,1000PLS,2.91571431159973,1.67881038188934,1.23690398931503,152.534815979004,3.84333007335663,0.00651220018044114,0.425664702057838,13.8302745819092,0.776601099967957,0.676664692163467,12.3770086288452,2.19568662643433,25.7819877624512,2.043519282341,0.332944396138191,0.358516398072243,0.308539000153542
56,206,181,0.75,-76.75,1000PLS,2.91753661632538,1.68075920343399,1.23677769899368,135.490026855469,3.81000788211823,0.00764790000393987,0.425412595272064,13.8275673866272,0.77614740729332,0.67763289809227,12.3737898826599,2.19550659656525,25.7807085037231,2.0459884762764,0.332869601249695,0.358554002642632,0.308576396107674
57,206,182,1.25,-76.75,1000PLS,2.92886760234833,1.68350938558579,1.24535820484161,124.898334503174,3.82350816726685,0.00849100016057491,0.426787400245667,13.9080746650696,0.778971999883652,0.679463791847229,12.4496417999268,2.19181208610535,25.7633403778076,2.04155540466309,0.33247779905796,0.35922229886055,0.308299800753593
58,206,183,1.75,-76.75,1000PLS,2.92448599338532,1.6801038980484,1.2443843960762,127.503879547119,3.79933347702026,0.00830590035766363,0.427043199539185,13.9030334472656,0.779341500997543,0.677766597270966,12.4459224700928,2.19275808334351,25.7630044937134,2.03887915611267,0.332727301120758,0.359109395742416,0.308162999153137
59,206,184,2.25,-76.75,1000PLS,2.90075542926788,1.66353349685669,1.2372220993042,129.302510070801,3.7268256187439,0.00823500007390976,0.428025501966476,13.8514662742615,0.775107908248901,0.674973994493484,12.4013833045959,2.19492781162262,25.7790632247925,2.03903983831406,0.332120198011398,0.359617698192596,0.308261996507645
60,206,185,2.75,-76.75,1000PLS,2.88232066631317,1.65089489221573,1.23142580986023,127.471485137939,3.67546298503876,0.00844910023733974,0.428700798749924,13.8843622207642,0.766889709234238,0.672558706998825,12.4449136734009,2.19704020023346,25.8011766433716,2.04020869731903,0.329719495773315,0.362097203731537,0.308183002471924
61,206,186,3.25,-76.75,1000PLS,2.85401668548584,1.64715131521225,1.20686559677124,123.290884399414,3.61691722869873,0.00890699960291386,0.424419894814491,13.5613805770874,0.75776389837265,0.673088705539703,12.1305275917053,2.20648310184479,25.8345035552979,2.06850923299789,0.330488801002502,0.359540203213692,0.309970796108246
62,206,187,3.75,-76.75,1000PLS,2.82606828212738,1.63896691799164,1.18710498809814,118.108276367188,3.54233548641205,0.00955799967050552,0.421436098217964,13.3725209236145,0.75005190372467,0.666463106870651,11.9560063362122,2.21615326404572,25.8678647994995,2.07857810258865,0.331011998653412,0.358673104643822,0.310315099358559
63,206,188,4.25,-76.75,1000PLS,2.83960320949554,1.65202839374542,1.18757458925247,119.216273498535,3.5909241437912,0.00942900031805038,0.419613003730774,13.3388133049011,0.751163798570633,0.661853402853012,11.9257923126221,2.21432092189789,25.8589046478271,2.06915038824081,0.332164698839188,0.358159598708153,0.309675499796867
64,206,189,4.75,-76.75,1000PLS,2.89839563369751,1.69022871255875,1.20816659927368,122.442848205566,3.79353582859039,0.0088670002296567,0.418645396828651,13.4759977340698,0.758916908502579,0.677277803421021,12.0398049354553,2.20154228210449,25.7757495880127,2.07817088365555,0.332216796278954,0.357454597949982,0.310328802466392
65,206,190,5.25,-76.75,1000PLS,2.96507897377014,1.74168789386749,1.22339098453522,126.652655792236,4.21570591926575,0.00796199962496758,0.415026497840881,13.6071043968201,0.751621401309967,0.716638296842575,12.1388436317444,2.18657939434051,25.7796649932861,2.14183950424194,0.328939700126648,0.357192900776863,0.313867202401161
66,206,191,5.75,-76.75,1000PLS,0.947446596622467,1.18060342073441,0.404377701878548,128.147944641113,4.56435084342957,0.00693200016394258,0.176524299383163,3.50547411441803,0.359830701351166,0.660174196958542,2.48546930551529,3.39508202075958,21.3609064102173,4.02177922725677,0.297937098145485,0.262769001722336,0.439294001460075
67,206,192,6.25,-76.75,1000PLS,0.426879495382309,0.877620488405228,0.141913503408432,136.568916320801,4.67531991004944,0.00651749991811812,0.091474499553442,0.892778515815735,0.14979999512434,0.656541019678116,0.086438000202179,4.68621587753296,3.32769799232483,6.62109541893005,0.224363498389721,0.0900000035762787,0.685636520385742
